Nodo;X;Y;Demanda;Capacidad
238;96.0;287.0;7;
239;99.0;976.0;9;
240;637.0;432.0;6;
241;750.0;657.0;88;
242;254.0;594.0;8;
243;971.0;740.0;6;
244;128.0;26.0;6;
245;467.0;965.0;4;
246;194.0;791.0;7;
247;379.0;273.0;1;
248;324.0;758.0;1;
249;898.0;677.0;7;
250;313.0;131.0;5;
251;976.0;205.0;9;
252;246.0;547.0;6;
253;545.0;312.0;10;
254;432.0;543.0;8;
255;15.0;404.0;9;
256;976.0;92.0;4;
257;540.0;629.0;8;
258;6.0;313.0;6;
259;290.0;516.0;1;
260;511.0;618.0;4;
261;456.0;920.0;5;
262;63.0;265.0;9;
263;449.0;109.0;1;
264;47.0;377.0;1;
265;976.0;805.0;8;
266;695.0;724.0;9;
267;675.0;544.0;9;
268;540.0;795.0;7;
269;802.0;424.0;5;
270;778.0;640.0;5;
271;35.0;837.0;2;
272;453.0;50.0;73;
273;578.0;117.0;9;
274;597.0;215.0;4;
275;946.0;497.0;10;
276;484.0;560.0;2;
277;804.0;535.0;1;
278;271.0;498.0;7;
279;632.0;970.0;6;
280;173.0;704.0;4;
281;635.0;509.0;2;
282;819.0;242.0;7;
283;473.0;946.0;8;
284;760.0;440.0;72;
285;35.0;560.0;4;
286;291.0;922.0;3;
287;678.0;282.0;9;
288;93.0;282.0;3;
289;153.0;989.0;1;
290;634.0;46.0;10;
291;585.0;994.0;3;
292;639.0;307.0;4;
293;552.0;245.0;10;
294;222.0;817.0;2;
295;723.0;876.0;2;
296;922.0;52.0;6;
297;367.0;874.0;5;
298;187.0;443.0;5;
299;634.0;256.0;3;
300;282.0;413.0;5;
301;512.0;818.0;2;
302;236.0;548.0;4;
303;889.0;182.0;9;
304;727.0;658.0;66;
305;672.0;924.0;6;
306;367.0;291.0;4;
307;727.0;515.0;62;
308;107.0;686.0;8;
309;509.0;14.0;5;
310;382.0;484.0;8;
311;699.0;34.0;6;
312;993.0;833.0;6;
313;978.0;23.0;10;
314;392.0;718.0;9;
315;202.0;985.0;2;
316;42.0;626.0;10;
317;613.0;330.0;54;
318;371.0;883.0;2;
319;924.0;747.0;7;
320;559.0;884.0;7;
321;86.0;730.0;4;
322;881.0;514.0;9;
323;788.0;74.0;73;
324;220.0;660.0;2;
325;66.0;809.0;7;
326;6.0;507.0;4;
327;467.0;993.0;7;
328;780.0;726.0;9;
329;4.0;744.0;3;
330;794.0;982.0;3;
331;962.0;372.0;2;
332;406.0;955.0;4;
333;927.0;534.0;54;
334;364.0;702.0;2;
335;510.0;836.0;8;
336;748.0;954.0;3;
337;492.0;282.0;3;
338;596.0;864.0;8;
339;319.0;695.0;3;
340;782.0;309.0;6;
341;234.0;925.0;7;
342;762.0;398.0;5;
343;330.0;732.0;8;
344;943.0;354.0;10;
345;251.0;178.0;2;
346;568.0;703.0;6;
347;890.0;359.0;6;
348;304.0;846.0;2;
349;443.0;629.0;2;
350;705.0;90.0;55;
351;504.0;901.0;2;
352;32.0;812.0;2;
353;135.0;744.0;10;
354;127.0;178.0;9;
355;884.0;543.0;8;
356;903.0;743.0;10;
357;26.0;169.0;9;
358;357.0;697.0;1;
359;888.0;713.0;4;
360;856.0;649.0;69;
361;102.0;327.0;1;
362;305.0;935.0;7;
363;362.0;144.0;1;
364;605.0;372.0;8;
365;805.0;786.0;9;
366;992.0;871.0;4;
367;610.0;426.0;4;
368;80.0;917.0;3;
369;192.0;383.0;9;
370;818.0;159.0;6;
371;107.0;364.0;1;
372;435.0;661.0;8;
373;555.0;976.0;2;
374;457.0;845.0;8;
375;59.0;1.0;67;
376;405.0;501.0;8;
377;79.0;194.0;8;
378;733.0;243.0;1;
379;452.0;48.0;1;
380;788.0;554.0;2;
381;628.0;425.0;10;
382;920.0;482.0;98;
383;850.0;159.0;10;
384;104.0;517.0;4;
385;799.0;106.0;7;
386;471.0;229.0;9;
387;148.0;312.0;4;
388;690.0;749.0;7;
389;654.0;794.0;3;
390;380.0;801.0;2;
391;25.0;860.0;8;
392;983.0;255.0;2;
393;627.0;145.0;8;
394;495.0;449.0;6;
395;392.0;456.0;1;
396;308.0;706.0;69;
397;893.0;238.0;6;
398;327.0;520.0;2;
399;347.0;246.0;9;
400;419.0;709.0;9;
401;973.0;22.0;5;
402;405.0;538.0;8;
403;963.0;0.0;6;
404;768.0;18.0;4;
405;255.0;890.0;1;
406;971.0;573.0;2;
407;294.0;290.0;10;
408;502.0;641.0;2;
409;894.0;635.0;8;
410;976.0;36.0;5;
411;808.0;765.0;7;
412;610.0;697.0;10;
413;226.0;846.0;3;
414;152.0;533.0;9;
415;356.0;477.0;5;
416;270.0;37.0;5;
417;844.0;122.0;1;
418;441.0;569.0;10;
419;557.0;795.0;9;
420;541.0;182.0;1;
421;653.0;604.0;3;
422;178.0;956.0;5;
423;868.0;443.0;8;
424;904.0;14.0;8;
425;411.0;14.0;9;
426;758.0;388.0;7;
427;748.0;877.0;10;
428;910.0;228.0;6;
429;658.0;5.0;3;
430;92.0;969.0;10;
431;559.0;199.0;4;
432;35.0;635.0;3;
433;861.0;955.0;3;
434;420.0;167.0;8;
435;412.0;515.0;4;
436;126.0;395.0;10;
437;239.0;872.0;7;
438;701.0;899.0;9;
439;351.0;542.0;6;
440;387.0;340.0;3;
441;253.0;909.0;10;
442;328.0;316.0;2;
443;201.0;50.0;8;
444;257.0;864.0;3;
445;387.0;741.0;4;
446;745.0;589.0;6;
447;942.0;113.0;7;
448;196.0;371.0;3;
449;899.0;350.0;8;
450;442.0;159.0;2;
451;940.0;882.0;9;
452;215.0;422.0;1;
453;758.0;536.0;3;
454;653.0;420.0;1;
455;572.0;724.0;8;
456;996.0;568.0;8;
457;851.0;279.0;5;
458;708.0;500.0;9;
459;894.0;475.0;90;
460;452.0;202.0;9;
461;807.0;448.0;78;
462;522.0;368.0;10;
463;790.0;345.0;80;
464;712.0;94.0;9;
465;59.0;449.0;1;
466;533.0;80.0;70;
467;349.0;797.0;9;
468;341.0;975.0;4;
469;52.0;406.0;6;
470;768.0;79.0;4;
471;74.0;88.0;8;
472;458.0;877.0;6;
473;313.0;102.0;5;
474;423.0;217.0;5;
475;935.0;485.0;6;
476;877.0;670.0;77;
477;294.0;503.0;5;
478;661.0;365.0;9;
479;702.0;347.0;70;
480;388.0;775.0;7;
481;336.0;208.0;8;
482;427.0;299.0;1;
483;432.0;707.0;1;
484;237.0;144.0;7;
485;368.0;560.0;1;
486;830.0;511.0;2;
487;852.0;659.0;10;
488;834.0;994.0;2;
489;218.0;335.0;8;
490;682.0;190.0;10;
491;95.0;903.0;3;
492;556.0;667.0;8;
493;743.0;795.0;6;
494;781.0;570.0;9;
495;768.0;395.0;3;
496;643.0;553.0;10;
497;769.0;998.0;2;
498;722.0;830.0;53;
499;706.0;91.0;2;
500;393.0;474.0;9;
501;62.0;310.0;8;
502;925.0;620.0;4;
503;820.0;326.0;9;
504;839.0;42.0;9;
505;587.0;85.0;4;
506;84.0;185.0;5;
507;273.0;158.0;2;
508;990.0;61.0;9;
509;170.0;558.0;10;
510;763.0;485.0;5;
511;856.0;1.0;55;
512;306.0;222.0;10;
513;311.0;275.0;3;
514;98.0;348.0;1;
515;981.0;407.0;2;
516;396.0;51.0;8;
517;272.0;97.0;4;
518;861.0;161.0;3;
519;895.0;61.0;4;
520;406.0;252.0;4;
521;390.0;529.0;10;
522;448.0;930.0;6;
523;748.0;277.0;2;
524;184.0;988.0;98;
525;387.0;905.0;4;
526;173.0;48.0;5;
527;466.0;58.0;4;
528;193.0;658.0;10;
529;875.0;922.0;6;
530;261.0;669.0;9;
531;103.0;67.0;8;
532;440.0;592.0;10;
533;478.0;828.0;3;
534;12.0;464.0;2;
535;181.0;455.0;2;
536;550.0;848.0;8;
537;475.0;214.0;2;
538;537.0;87.0;1;
539;461.0;87.0;6;
540;813.0;130.0;2;
541;998.0;134.0;3;
542;950.0;37.0;3;
543;128.0;108.0;5;
544;332.0;964.0;5;
545;775.0;74.0;6;
546;744.0;412.0;6;
547;561.0;250.0;8;
548;157.0;239.0;10;
549;674.0;443.0;3;
550;110.0;305.0;53;
551;793.0;287.0;1;
552;833.0;730.0;2;
553;341.0;995.0;9;
554;217.0;685.0;4;
555;185.0;79.0;5;
556;50.0;771.0;2;
557;669.0;229.0;10;
558;949.0;693.0;50;
559;980.0;986.0;5;
560;531.0;764.0;4;
561;513.0;793.0;3;
562;91.0;821.0;9;
563;254.0;707.0;10;
564;312.0;70.0;9;
565;276.0;993.0;8;
566;380.0;301.0;7;
567;660.0;847.0;5;
568;826.0;435.0;5;
569;142.0;561.0;2;
570;941.0;802.0;9;
571;191.0;327.0;7;
572;639.0;873.0;7;
573;530.0;463.0;2;
574;429.0;691.0;3;
575;507.0;771.0;55;
576;894.0;877.0;9;
577;833.0;183.0;7;
578;482.0;95.0;7;
579;29.0;394.0;10;
580;967.0;68.0;9;
581;108.0;301.0;5;
582;293.0;777.0;4;
583;722.0;949.0;77;
584;191.0;650.0;1;
585;857.0;938.0;92;
586;329.0;321.0;3;
587;131.0;215.0;3;
588;995.0;788.0;10;
589;709.0;558.0;1;
590;374.0;259.0;5;
591;183.0;667.0;5;
592;974.0;166.0;3;
593;866.0;27.0;2;
594;79.0;858.0;1;
595;162.0;914.0;4;
596;572.0;233.0;7;
597;535.0;471.0;7;
598;476.0;742.0;92;
599;667.0;199.0;5;
600;649.0;624.0;1;
601;228.0;524.0;4;
602;729.0;386.0;3;
603;235.0;185.0;9;
604;54.0;543.0;8;
605;438.0;894.0;8;
606;650.0;830.0;4;
607;335.0;226.0;9;
608;723.0;697.0;2;
609;166.0;824.0;1;
610;81.0;620.0;6;
611;297.0;703.0;7;
612;101.0;609.0;10;
613;27.0;578.0;8;
614;379.0;771.0;9;
615;490.0;168.0;8;
616;453.0;292.0;5;
617;252.0;524.0;10;
618;936.0;770.0;10;
619;42.0;849.0;10;
620;12.0;357.0;2;
621;966.0;738.0;8;
622;163.0;147.0;5;
623;918.0;769.0;3;
624;850.0;75.0;7;
625;854.0;899.0;5;
626;675.0;12.0;4;
627;987.0;366.0;7;
628;457.0;132.0;10;
629;381.0;21.0;1;
630;334.0;251.0;7;
631;471.0;38.0;5;
632;988.0;844.0;7;
633;113.0;526.0;4;
634;475.0;931.0;2;
635;333.0;1.0;5;
636;155.0;801.0;1;
637;673.0;940.0;1;
638;949.0;855.0;2;
639;287.0;831.0;10;
640;138.0;487.0;58;
641;519.0;165.0;1;
642;315.0;907.0;7;
643;33.0;446.0;7;
644;273.0;623.0;3;
645;471.0;260.0;6;
646;953.0;253.0;97;
647;437.0;404.0;2;
648;403.0;28.0;4;
649;631.0;490.0;5;
650;171.0;72.0;7;
651;161.0;466.0;65;
652;324.0;634.0;7;
653;237.0;199.0;10;
654;517.0;789.0;9;
655;204.0;16.0;5;
656;327.0;918.0;4;
657;447.0;414.0;9;
658;964.0;554.0;2;
659;450.0;494.0;9;
660;273.0;649.0;3;
661;627.0;752.0;3;
662;578.0;436.0;4;
663;7.0;644.0;3;
664;726.0;228.0;1;
665;618.0;917.0;8;
666;660.0;722.0;6;
667;476.0;807.0;5;
668;86.0;106.0;9;
669;5.0;483.0;10;
670;835.0;428.0;6;
671;319.0;519.0;8;
672;919.0;468.0;2;
673;66.0;866.0;10;
674;620.0;317.0;9;
675;378.0;48.0;3;
676;606.0;376.0;7;
677;660.0;560.0;2;
678;296.0;227.0;7;
679;574.0;154.0;5;
680;799.0;755.0;2;
681;344.0;239.0;6;
682;329.0;381.0;6;
683;222.0;240.0;7;
684;848.0;591.0;4;
685;779.0;96.0;1;
686;373.0;108.0;3;
687;909.0;747.0;6;
688;201.0;827.0;2;
689;666.0;727.0;3;
690;649.0;515.0;6;
691;43.0;344.0;1;
692;420.0;98.0;3;
693;923.0;349.0;7;
694;359.0;111.0;2;
695;434.0;16.0;8;
696;100.0;737.0;2;
697;454.0;321.0;9;
698;771.0;129.0;1;
699;386.0;161.0;9;
700;885.0;227.0;9;
701;245.0;324.0;8;
702;852.0;476.0;2;
703;391.0;176.0;2;
704;582.0;77.0;3;
705;700.0;152.0;6;
706;520.0;622.0;63;
707;911.0;411.0;3;
708;25.0;1.0;6;
709;281.0;175.0;8;
710;319.0;419.0;2;
711;746.0;989.0;8;
712;818.0;510.0;5;
713;675.0;91.0;9;
714;741.0;503.0;7;
715;8.0;305.0;9;
716;462.0;409.0;10;
717;12.0;408.0;2;
718;898.0;473.0;70;
719;189.0;772.0;1;
720;171.0;377.0;8;
721;483.0;571.0;8;
722;444.0;787.0;77;
723;167.0;973.0;3;
724;261.0;280.0;4;
725;246.0;846.0;7;
726;138.0;213.0;52;
727;251.0;676.0;97;
728;237.0;905.0;3;
729;702.0;557.0;1;
730;884.0;400.0;1;
731;958.0;955.0;8;
732;967.0;571.0;4;
733;57.0;76.0;9;
734;481.0;808.0;5;
735;869.0;469.0;8;
736;946.0;882.0;7;
737;341.0;780.0;4;
738;512.0;232.0;8;
739;836.0;765.0;1;
740;791.0;61.0;7;
741;742.0;572.0;7;
742;692.0;481.0;8;
743;753.0;213.0;69;
744;293.0;378.0;52;
745;995.0;144.0;81;
746;12.0;833.0;9;
747;565.0;142.0;4;
748;587.0;330.0;4;
749;489.0;827.0;8;
750;753.0;166.0;5;
751;578.0;11.0;1;
752;407.0;343.0;9;
753;673.0;357.0;7;
754;123.0;426.0;6;
755;212.0;220.0;5;
756;397.0;413.0;3;
757;790.0;668.0;9;
758;740.0;267.0;4;
759;355.0;239.0;3;
760;395.0;644.0;2;
761;195.0;886.0;1;
762;906.0;136.0;9;
763;588.0;967.0;4;
764;166.0;309.0;7;
765;188.0;469.0;3;
766;226.0;0.0;8;
767;302.0;341.0;2;
768;559.0;183.0;6;
769;136.0;759.0;72;
770;841.0;438.0;9;
771;584.0;719.0;7;
772;887.0;635.0;7;
773;61.0;603.0;5;
774;89.0;554.0;10;
775;733.0;273.0;8;
776;202.0;459.0;1;
777;260.0;751.0;10;
778;124.0;808.0;3;
779;782.0;620.0;8;
780;749.0;519.0;9;
781;244.0;241.0;1;
782;872.0;826.0;5;
783;357.0;958.0;2;
784;196.0;380.0;2;
785;715.0;1000.0;3;
786;932.0;392.0;8;
787;314.0;995.0;8;
788;373.0;388.0;4;
789;603.0;555.0;4;
790;239.0;303.0;3;
791;242.0;577.0;4;
792;921.0;42.0;2;
793;697.0;83.0;10;
794;593.0;123.0;3;
795;160.0;169.0;3;
796;115.0;98.0;7;
797;79.0;455.0;10;
798;101.0;155.0;3;
799;746.0;64.0;7;
800;289.0;769.0;64;
801;148.0;76.0;85;
802;632.0;167.0;2;
803;222.0;636.0;10;
804;960.0;867.0;2;
805;980.0;737.0;9;
806;855.0;471.0;8;
807;17.0;895.0;1;
808;489.0;330.0;9;
809;306.0;816.0;6;
810;999.0;815.0;84;
811;100.0;468.0;4;
812;543.0;362.0;1;
813;211.0;917.0;9;
814;203.0;549.0;9;
815;755.0;208.0;2;
816;43.0;60.0;4;
817;318.0;502.0;2;
818;981.0;542.0;2;
819;51.0;729.0;5;
820;39.0;8.0;10;
821;119.0;254.0;5;
822;32.0;314.0;3;
823;251.0;942.0;7;
824;142.0;819.0;3;
825;363.0;556.0;67;
826;493.0;37.0;7;
827;801.0;234.0;8;
828;51.0;503.0;2;
829;825.0;220.0;1;
830;613.0;853.0;2;
831;518.0;329.0;6;
832;730.0;246.0;3;
833;596.0;665.0;10;
834;136.0;87.0;7;
835;501.0;475.0;10;
836;13.0;911.0;10;
837;181.0;745.0;6;
838;757.0;650.0;4;
839;169.0;145.0;54;
840;556.0;555.0;10;
841;156.0;953.0;91;
842;251.0;381.0;4;
843;456.0;835.0;57;
844;667.0;303.0;9;
845;5.0;332.0;4;
846;541.0;266.0;4;
847;348.0;239.0;93;
848;230.0;917.0;2;
849;636.0;904.0;5;
850;710.0;387.0;1;
851;14.0;442.0;6;
852;142.0;367.0;6;
853;236.0;126.0;8;
854;772.0;226.0;1;
855;369.0;603.0;1;
856;244.0;529.0;1;
857;687.0;913.0;6;
858;924.0;293.0;6;
859;3.0;970.0;1;
860;396.0;206.0;2;
861;566.0;790.0;5;
862;425.0;874.0;3;
863;192.0;107.0;1;
864;943.0;232.0;8;
865;467.0;163.0;4;
866;841.0;338.0;10;
867;697.0;982.0;8;
868;666.0;271.0;2;
869;761.0;139.0;7;
870;852.0;54.0;2;
871;454.0;382.0;1;
872;292.0;109.0;62;
873;205.0;956.0;5;
874;562.0;127.0;9;
875;362.0;233.0;5;
876;755.0;594.0;3;
877;735.0;552.0;3;
878;150.0;246.0;7;
879;978.0;271.0;2;
880;154.0;253.0;5;
881;430.0;870.0;3;
882;845.0;637.0;58;
883;811.0;693.0;80;
884;742.0;163.0;7;
885;228.0;577.0;1;
886;745.0;441.0;7;
887;435.0;893.0;6;
888;594.0;162.0;10;
889;606.0;433.0;10;
890;797.0;619.0;10;
891;175.0;775.0;4;
892;271.0;580.0;7;
893;133.0;611.0;89;
894;499.0;223.0;7;
895;581.0;869.0;3;
896;380.0;874.0;3;
897;254.0;919.0;5;
898;457.0;759.0;7;
899;21.0;478.0;8;
900;392.0;562.0;9;
901;10.0;65.0;2;
902;871.0;540.0;10;
903;440.0;286.0;7;
904;498.0;44.0;10;
905;9.0;271.0;8;
906;925.0;233.0;10;
907;693.0;381.0;8;
908;881.0;757.0;7;
909;293.0;591.0;8;
910;918.0;678.0;1;
911;152.0;257.0;8;
912;502.0;607.0;7;
913;564.0;462.0;3;
914;655.0;817.0;3;
915;795.0;690.0;5;
916;133.0;39.0;10;
917;143.0;114.0;4;
918;154.0;524.0;1;
919;792.0;320.0;7;
920;941.0;801.0;2;
921;302.0;721.0;10;
922;570.0;957.0;8;
923;21.0;771.0;62;
924;528.0;821.0;8;
925;660.0;686.0;8;
926;406.0;738.0;9;
927;243.0;828.0;8;
928;635.0;14.0;10;
929;164.0;280.0;8;
930;825.0;474.0;9;
931;535.0;643.0;10;
932;683.0;916.0;9;
933;460.0;523.0;8;
934;735.0;67.0;7;
935;541.0;494.0;10;
936;193.0;128.0;7;
937;765.0;880.0;6;
938;580.0;205.0;7;
939;457.0;283.0;3;
940;931.0;278.0;6;
941;652.0;556.0;1;
942;408.0;874.0;8;
943;326.0;119.0;2;
944;111.0;30.0;2;
945;671.0;609.0;2;
946;946.0;160.0;8;
947;505.0;496.0;9;
948;841.0;334.0;8;
949;932.0;147.0;4;
950;466.0;509.0;2;
951;509.0;441.0;7;
952;292.0;129.0;5;
953;420.0;478.0;5;
954;6.0;659.0;1;
955;157.0;797.0;4;
956;712.0;588.0;3;
957;624.0;296.0;1;
958;700.0;245.0;3;
959;611.0;562.0;95;
960;996.0;780.0;10;
961;671.0;788.0;6;
962;448.0;574.0;4;
963;983.0;518.0;8;
964;605.0;48.0;10;
965;951.0;36.0;7;
966;998.0;65.0;3;
967;49.0;158.0;4;
968;125.0;846.0;3;
969;846.0;437.0;2;
970;208.0;505.0;6;
971;206.0;20.0;7;
972;138.0;476.0;2;
973;922.0;799.0;3;
974;694.0;249.0;8;
975;966.0;626.0;2;
976;167.0;859.0;7;
977;534.0;705.0;4;
978;556.0;137.0;4;
979;812.0;35.0;10;
980;104.0;856.0;4;
981;637.0;82.0;8;
982;341.0;533.0;1;
983;772.0;945.0;1;
984;475.0;979.0;7;
985;792.0;15.0;3;
986;495.0;284.0;78;
987;125.0;815.0;4;
988;532.0;81.0;9;
989;665.0;688.0;2;
990;99.0;684.0;7;
991;579.0;86.0;8;
992;337.0;871.0;5;
993;995.0;707.0;10;
994;206.0;666.0;9;
995;775.0;476.0;5;
996;263.0;648.0;10;
997;673.0;495.0;8;
998;881.0;76.0;2;
999;882.0;799.0;1;
1000;830.0;7.0;3;
1001;808.0;545.0;1;
1002;551.0;347.0;4;
1003;297.0;60.0;7;
1004;246.0;457.0;3;
1005;126.0;691.0;9;
1006;330.0;956.0;5;
1007;703.0;509.0;2;
1008;100.0;518.0;6;
1009;212.0;440.0;6;
1010;807.0;531.0;8;
1011;477.0;167.0;5;
1012;279.0;90.0;3;
1013;672.0;510.0;4;
1014;880.0;828.0;1;
1015;452.0;638.0;9;
1016;568.0;319.0;3;
1017;342.0;702.0;7;
1018;830.0;757.0;3;
1019;871.0;301.0;3;
1020;698.0;741.0;3;
1021;757.0;134.0;9;
1022;615.0;808.0;52;
1023;541.0;645.0;3;
1024;16.0;16.0;8;
1025;868.0;561.0;4;
1026;164.0;104.0;2;
1027;940.0;761.0;2;
1028;334.0;280.0;4;
1029;995.0;999.0;50;
1030;338.0;167.0;10;
1031;799.0;310.0;9;
1032;124.0;884.0;55;
1033;178.0;316.0;3;
1034;567.0;826.0;10;
1035;434.0;658.0;4;
1036;900.0;971.0;9;
1037;813.0;406.0;7;
1038;483.0;975.0;7;
1039;939.0;993.0;8;
1040;987.0;431.0;9;
1041;179.0;666.0;4;
1042;297.0;527.0;6;
1043;257.0;36.0;8;
1044;81.0;984.0;10;
1045;672.0;809.0;97;
1046;712.0;838.0;7;
1047;106.0;445.0;1;
1048;796.0;89.0;2;
1049;457.0;941.0;10;
1050;591.0;214.0;2;
1051;980.0;276.0;4;
1052;940.0;942.0;10;
1053;797.0;595.0;9;
1054;154.0;983.0;6;
1055;747.0;444.0;2;
1056;698.0;136.0;8;
1057;419.0;489.0;4;
1058;223.0;663.0;7;
1059;443.0;511.0;10;
1060;391.0;887.0;5;
1061;803.0;335.0;3;
1062;93.0;627.0;1;
1063;742.0;832.0;2;
1064;530.0;848.0;10;
1065;345.0;430.0;1;
1066;837.0;104.0;53;
1067;91.0;94.0;7;
1068;349.0;794.0;4;
