Nodo;X;Y;Demanda
309;759.0;600.0;6
310;813.0;469.0;52
311;252.0;306.0;9
312;598.0;889.0;2
313;432.0;872.0;2
314;798.0;288.0;9
315;871.0;858.0;54
316;891.0;565.0;4
317;267.0;639.0;6
318;920.0;293.0;9
319;541.0;427.0;86
320;317.0;149.0;55
321;480.0;913.0;5
322;606.0;817.0;1
323;57.0;379.0;3
324;607.0;259.0;69
325;964.0;809.0;3
326;421.0;188.0;7
327;369.0;891.0;4
328;180.0;912.0;94
329;989.0;421.0;77
330;209.0;207.0;96
331;418.0;167.0;10
332;722.0;711.0;91
333;651.0;313.0;1
334;209.0;463.0;2
335;786.0;57.0;10
336;423.0;442.0;74
337;760.0;328.0;10
338;20.0;17.0;4
339;911.0;213.0;8
340;75.0;636.0;1
341;214.0;896.0;9
342;841.0;42.0;5
343;970.0;103.0;5
344;738.0;301.0;54
345;492.0;100.0;51
346;333.0;18.0;1
347;52.0;91.0;1
348;271.0;530.0;89
349;74.0;183.0;2
350;828.0;12.0;87
351;576.0;993.0;3
352;417.0;888.0;2
353;724.0;320.0;7
354;990.0;264.0;3
355;259.0;542.0;7
356;159.0;527.0;100
357;171.0;856.0;10
358;399.0;934.0;7
359;349.0;279.0;10
360;875.0;660.0;3
361;698.0;6.0;91
362;958.0;5.0;6
363;248.0;780.0;1
364;4.0;190.0;6
365;401.0;613.0;8
366;317.0;604.0;4
367;779.0;599.0;87
368;662.0;987.0;6
369;113.0;574.0;2
370;723.0;219.0;65
371;186.0;535.0;1
372;54.0;722.0;10
373;784.0;957.0;91
374;216.0;34.0;6
375;986.0;17.0;78
376;316.0;480.0;10
377;173.0;862.0;5
378;454.0;44.0;7
379;763.0;2.0;9
380;786.0;190.0;3
381;676.0;545.0;5
382;1.0;705.0;3
383;118.0;693.0;1
384;458.0;834.0;76
385;783.0;684.0;4
386;294.0;420.0;10
387;53.0;468.0;77
388;367.0;559.0;8
389;685.0;226.0;6
390;253.0;477.0;9
391;149.0;458.0;10
392;433.0;158.0;10
393;478.0;149.0;10
394;598.0;180.0;7
395;501.0;478.0;1
396;145.0;665.0;8
397;314.0;880.0;96
398;102.0;911.0;9
399;360.0;151.0;51
400;346.0;658.0;4
401;4.0;20.0;2
402;370.0;985.0;99
403;260.0;858.0;9
404;164.0;325.0;9
405;838.0;671.0;2
406;788.0;829.0;4
407;421.0;272.0;6
408;690.0;178.0;74
409;851.0;458.0;1
410;564.0;806.0;7
411;819.0;954.0;2
412;634.0;847.0;3
413;771.0;514.0;4
414;996.0;772.0;3
415;545.0;844.0;93
416;399.0;724.0;58
417;945.0;798.0;3
418;608.0;618.0;9
419;723.0;685.0;7
420;380.0;655.0;3
421;902.0;30.0;2
422;507.0;164.0;90
423;81.0;281.0;1
424;993.0;288.0;83
425;8.0;538.0;9
426;989.0;720.0;1
427;106.0;514.0;8
428;701.0;183.0;9
429;313.0;835.0;92
430;50.0;99.0;2
431;161.0;442.0;53
432;233.0;210.0;3
433;971.0;543.0;1
434;638.0;745.0;58
435;593.0;615.0;65
436;578.0;459.0;3
437;135.0;551.0;68
438;208.0;508.0;8
439;714.0;815.0;2
440;55.0;963.0;6
441;746.0;116.0;57
442;216.0;422.0;1
443;680.0;273.0;4
444;176.0;147.0;5
445;501.0;871.0;82
446;487.0;445.0;8
447;983.0;295.0;10
448;325.0;872.0;50
449;235.0;645.0;53
450;232.0;963.0;6
451;842.0;849.0;4
452;883.0;797.0;8
453;294.0;508.0;53
454;566.0;368.0;4
455;555.0;453.0;1
456;833.0;485.0;51
457;37.0;704.0;10
458;13.0;553.0;9
459;952.0;833.0;3
460;330.0;139.0;3
461;692.0;433.0;9
462;917.0;845.0;61
463;392.0;654.0;3
464;899.0;633.0;7
465;18.0;396.0;7
466;424.0;663.0;10
467;456.0;352.0;52
468;377.0;204.0;3
469;938.0;783.0;2
470;883.0;847.0;6
471;415.0;999.0;1
472;244.0;72.0;74
473;777.0;486.0;2
474;396.0;449.0;3
475;784.0;703.0;51
476;99.0;335.0;9
477;991.0;836.0;94
478;26.0;253.0;1
479;747.0;361.0;98
480;609.0;676.0;76
481;536.0;218.0;58
482;539.0;624.0;1
483;675.0;31.0;85
484;474.0;23.0;58
485;857.0;897.0;5
486;712.0;455.0;72
487;599.0;961.0;5
488;693.0;849.0;7
489;84.0;224.0;9
490;937.0;422.0;9
491;550.0;977.0;9
492;350.0;454.0;10
493;8.0;953.0;59
494;755.0;255.0;10
495;887.0;741.0;58
496;140.0;256.0;6
497;468.0;149.0;3
498;325.0;327.0;87
499;109.0;26.0;73
500;174.0;717.0;98
501;573.0;481.0;1
502;867.0;329.0;50
503;798.0;414.0;7
504;251.0;770.0;51
505;49.0;942.0;1
506;255.0;842.0;87
507;642.0;186.0;2
508;303.0;588.0;2
509;117.0;601.0;1
510;681.0;576.0;81
511;567.0;874.0;1
512;914.0;728.0;8
513;597.0;450.0;52
514;802.0;820.0;1
515;356.0;654.0;4
516;883.0;312.0;4
517;529.0;501.0;67
518;875.0;513.0;78
519;972.0;382.0;7
520;838.0;557.0;9
521;756.0;249.0;10
522;572.0;551.0;85
523;338.0;606.0;10
524;471.0;493.0;4
525;514.0;740.0;99
526;443.0;182.0;55
527;539.0;925.0;9
528;816.0;926.0;2
529;982.0;119.0;70
530;74.0;420.0;1
531;30.0;308.0;79
532;106.0;397.0;1
533;201.0;521.0;51
534;386.0;426.0;10
535;270.0;667.0;9
536;11.0;311.0;10
537;58.0;829.0;62
538;798.0;517.0;67
539;533.0;609.0;5
540;200.0;817.0;97
541;312.0;278.0;8
542;159.0;766.0;1
543;921.0;931.0;1
544;355.0;138.0;7
545;822.0;438.0;2
546;652.0;789.0;4
547;31.0;139.0;3
548;835.0;409.0;6
549;999.0;256.0;5
550;970.0;657.0;6
551;304.0;425.0;3
552;544.0;152.0;51
553;507.0;947.0;80
554;953.0;812.0;9
555;217.0;570.0;2
556;8.0;211.0;8
557;439.0;21.0;92
558;307.0;246.0;51
559;683.0;591.0;4
560;252.0;423.0;9
561;234.0;726.0;8
562;663.0;390.0;4
563;495.0;378.0;6
564;595.0;245.0;7
565;626.0;77.0;59
566;871.0;405.0;10
567;340.0;291.0;4
568;111.0;139.0;93
569;310.0;940.0;9
570;88.0;539.0;9
571;678.0;42.0;9
572;868.0;974.0;5
573;883.0;459.0;6
574;559.0;636.0;53
575;180.0;327.0;10
576;611.0;225.0;9
577;816.0;441.0;3
578;270.0;610.0;7
579;342.0;575.0;61
580;800.0;604.0;2
581;189.0;299.0;88
582;482.0;614.0;81
583;554.0;427.0;7
584;950.0;173.0;74
585;129.0;560.0;6
586;619.0;74.0;7
587;315.0;813.0;6
588;109.0;625.0;7
589;510.0;209.0;5
590;610.0;678.0;10
591;711.0;976.0;60
592;940.0;381.0;7
593;852.0;609.0;10
594;704.0;509.0;8
595;374.0;321.0;9
596;708.0;874.0;76
597;248.0;32.0;2
598;933.0;426.0;7
599;150.0;376.0;2
600;133.0;208.0;10
601;928.0;230.0;4
602;574.0;366.0;3
603;23.0;386.0;6
604;877.0;59.0;3
605;883.0;24.0;6
606;225.0;710.0;4
607;442.0;836.0;83
608;906.0;97.0;8
609;240.0;718.0;1
610;687.0;846.0;55
611;195.0;561.0;1
612;130.0;795.0;10
613;822.0;320.0;4
614;735.0;618.0;89
615;115.0;885.0;78
616;672.0;118.0;96
617;691.0;402.0;3
618;742.0;306.0;2
619;795.0;878.0;86
620;220.0;976.0;2
621;186.0;55.0;9
622;867.0;74.0;9
623;980.0;532.0;2
624;640.0;762.0;1
625;620.0;531.0;2
626;627.0;135.0;6
627;592.0;463.0;1
628;567.0;997.0;8
629;987.0;708.0;9
630;39.0;10.0;1
631;509.0;175.0;55
632;501.0;526.0;3
633;888.0;741.0;53
634;214.0;823.0;4
635;974.0;197.0;8
636;833.0;972.0;2
637;252.0;194.0;10
638;585.0;40.0;5
639;956.0;592.0;92
640;840.0;906.0;92
641;267.0;214.0;56
642;551.0;638.0;3
643;761.0;974.0;2
644;605.0;560.0;2
645;775.0;936.0;3
646;901.0;539.0;72
647;685.0;297.0;6
648;120.0;949.0;57
649;511.0;129.0;59
650;373.0;750.0;64
651;444.0;700.0;53
652;445.0;925.0;4
653;307.0;327.0;4
654;961.0;571.0;1
655;243.0;731.0;5
656;858.0;450.0;52
657;72.0;798.0;7
658;584.0;104.0;10
659;104.0;39.0;50
660;830.0;670.0;7
661;30.0;900.0;6
662;493.0;863.0;7
663;397.0;699.0;84
664;960.0;604.0;83
665;538.0;198.0;62
666;502.0;983.0;88
667;617.0;308.0;5
668;395.0;389.0;9
669;760.0;337.0;98
670;678.0;545.0;10
671;526.0;542.0;3
672;95.0;400.0;89
673;907.0;918.0;59
674;305.0;170.0;73
675;280.0;696.0;95
676;58.0;298.0;3
677;982.0;32.0;9
678;108.0;808.0;8
679;383.0;284.0;61
680;25.0;541.0;85
681;361.0;595.0;10
682;657.0;19.0;10
683;670.0;175.0;8
684;311.0;511.0;10
685;626.0;665.0;60
686;955.0;888.0;51
687;40.0;982.0;8
688;715.0;668.0;89
689;570.0;700.0;82
690;688.0;662.0;84
691;590.0;442.0;65
692;741.0;303.0;90
693;35.0;60.0;82
694;683.0;155.0;85
695;914.0;142.0;7
696;687.0;563.0;3
697;726.0;814.0;6
698;804.0;641.0;2
699;591.0;349.0;4
700;931.0;465.0;2
701;605.0;113.0;10
702;484.0;986.0;8
703;826.0;947.0;83
704;129.0;539.0;3
705;251.0;684.0;74
706;758.0;357.0;4
707;248.0;750.0;53
708;984.0;593.0;54
709;170.0;937.0;6
710;21.0;368.0;10
711;298.0;352.0;63
712;721.0;752.0;60
713;449.0;853.0;85
714;522.0;60.0;50
715;886.0;532.0;7
716;764.0;255.0;1
717;473.0;403.0;9
718;788.0;282.0;56
719;215.0;435.0;5
720;561.0;426.0;7
721;634.0;736.0;2
722;357.0;839.0;5
723;405.0;862.0;10
724;103.0;317.0;10
725;84.0;169.0;93
726;123.0;262.0;77
727;168.0;231.0;59
728;79.0;612.0;56
729;785.0;461.0;7
730;984.0;448.0;64
731;154.0;6.0;2
732;121.0;201.0;56
733;794.0;665.0;96
734;941.0;390.0;10
735;522.0;197.0;3
736;488.0;951.0;5
737;74.0;241.0;5
738;345.0;575.0;1
739;928.0;217.0;1
740;747.0;383.0;4
741;437.0;642.0;1
742;495.0;449.0;58
743;855.0;853.0;6
744;160.0;325.0;8
745;310.0;605.0;4
746;335.0;964.0;1
747;963.0;508.0;8
748;322.0;474.0;3
749;753.0;174.0;9
750;382.0;440.0;5
751;339.0;213.0;9
752;160.0;705.0;94
753;585.0;513.0;63
754;781.0;622.0;3
755;356.0;785.0;10
756;525.0;90.0;98
757;836.0;206.0;1
758;745.0;988.0;99
759;386.0;906.0;73
760;149.0;414.0;8
761;883.0;687.0;4
762;201.0;747.0;84
763;429.0;872.0;3
764;35.0;528.0;3
765;308.0;302.0;9
766;341.0;601.0;70
767;868.0;604.0;6
768;894.0;303.0;65
769;390.0;669.0;59
770;820.0;963.0;3
771;245.0;809.0;96
772;861.0;799.0;68
773;151.0;919.0;2
774;368.0;471.0;8
775;542.0;572.0;2
776;925.0;458.0;5
777;784.0;821.0;68
778;851.0;643.0;1
779;20.0;104.0;1
780;913.0;538.0;64
781;923.0;802.0;81
782;548.0;276.0;61
783;84.0;817.0;9
784;396.0;994.0;9
785;245.0;20.0;3
786;666.0;342.0;8
787;613.0;458.0;7
788;148.0;915.0;5
789;949.0;352.0;69
790;923.0;979.0;8
791;159.0;849.0;10
792;395.0;576.0;7
793;505.0;589.0;5
794;382.0;285.0;7
795;252.0;64.0;74
796;387.0;560.0;1
797;265.0;970.0;80
798;18.0;172.0;4
799;135.0;68.0;77
800;564.0;550.0;9
801;168.0;653.0;8
802;315.0;750.0;9
803;114.0;130.0;3
804;816.0;606.0;3
805;908.0;662.0;100
806;43.0;704.0;8
807;979.0;239.0;1
808;988.0;783.0;6
809;804.0;908.0;6
810;68.0;3.0;1
811;86.0;492.0;3
812;317.0;847.0;8
813;45.0;458.0;8
814;960.0;119.0;74
815;233.0;231.0;5
816;167.0;148.0;76
817;714.0;744.0;84
818;247.0;741.0;3
819;642.0;243.0;90
820;359.0;3.0;71
821;551.0;251.0;3
822;438.0;496.0;77
823;330.0;339.0;57
824;536.0;316.0;75
825;904.0;542.0;3
826;361.0;752.0;9
827;176.0;250.0;5
828;97.0;135.0;8
829;896.0;670.0;6
830;490.0;29.0;78
831;549.0;541.0;9
832;286.0;344.0;10
833;523.0;368.0;4
834;974.0;444.0;4
835;61.0;732.0;3
836;880.0;216.0;92
837;886.0;269.0;3
838;689.0;605.0;10
839;654.0;537.0;3
840;342.0;239.0;81
841;138.0;716.0;4
842;267.0;541.0;1
843;580.0;919.0;7
844;672.0;922.0;2
845;310.0;428.0;3
846;811.0;216.0;95
847;353.0;413.0;5
848;677.0;87.0;2
849;766.0;504.0;9
850;48.0;71.0;10
851;479.0;225.0;1
852;515.0;322.0;55
853;440.0;815.0;50
854;861.0;232.0;1
855;614.0;965.0;53
856;853.0;66.0;9
857;402.0;465.0;8
858;347.0;947.0;4
859;433.0;194.0;5
860;121.0;333.0;1
861;81.0;120.0;8
862;402.0;937.0;1
863;562.0;742.0;92
864;222.0;964.0;7
865;588.0;664.0;73
866;990.0;646.0;71
867;797.0;817.0;74
868;415.0;71.0;81
869;412.0;560.0;2
870;269.0;548.0;97
871;594.0;910.0;58
872;579.0;596.0;85
873;873.0;425.0;10
874;358.0;158.0;4
875;970.0;111.0;9
876;471.0;832.0;7
877;196.0;802.0;67
878;305.0;399.0;3
879;480.0;953.0;2
880;943.0;344.0;9
881;193.0;441.0;8
882;223.0;649.0;67
883;481.0;336.0;2
884;744.0;416.0;4
885;899.0;926.0;1
886;687.0;732.0;4
887;440.0;760.0;91
888;427.0;795.0;6
889;181.0;880.0;62
890;733.0;313.0;5
891;271.0;984.0;70
892;580.0;212.0;9
893;397.0;522.0;82
894;146.0;833.0;3
895;661.0;409.0;58
896;642.0;479.0;10
897;503.0;357.0;7
898;843.0;228.0;2
899;567.0;970.0;10
900;631.0;970.0;2
901;118.0;748.0;10
902;926.0;969.0;4
903;847.0;768.0;6
904;521.0;393.0;1
905;265.0;279.0;7
906;841.0;746.0;6
907;812.0;892.0;8
908;737.0;595.0;5
909;43.0;501.0;9
910;51.0;726.0;6
911;163.0;637.0;8
912;449.0;502.0;90
913;43.0;815.0;7
914;458.0;552.0;63
915;719.0;305.0;9
916;210.0;247.0;9
917;423.0;355.0;3
918;53.0;471.0;76
919;968.0;876.0;54
920;914.0;15.0;4
921;290.0;811.0;8
922;306.0;859.0;6
923;319.0;742.0;8
924;830.0;511.0;85
925;549.0;53.0;83
926;675.0;838.0;5
927;258.0;24.0;1
928;906.0;471.0;1
929;16.0;14.0;84
930;341.0;615.0;1
931;173.0;490.0;4
932;995.0;46.0;4
933;546.0;250.0;81
934;632.0;526.0;8
935;933.0;9.0;3
936;694.0;535.0;9
937;168.0;567.0;78
938;647.0;417.0;10
939;626.0;165.0;3
940;646.0;394.0;58
941;266.0;196.0;8
942;375.0;439.0;8
943;205.0;763.0;3
944;241.0;200.0;77
945;671.0;91.0;79
946;389.0;902.0;83
947;251.0;977.0;10
948;878.0;911.0;70
949;334.0;544.0;10
950;491.0;856.0;9
951;708.0;820.0;7
952;858.0;787.0;6
953;442.0;364.0;8
954;780.0;840.0;1
955;121.0;906.0;10
956;288.0;224.0;82
957;157.0;370.0;8
958;748.0;750.0;1
959;191.0;356.0;89
960;655.0;544.0;95
961;169.0;616.0;73
962;769.0;571.0;4
963;685.0;69.0;82
964;148.0;107.0;94
965;581.0;313.0;9
966;898.0;749.0;6
967;570.0;171.0;9
968;432.0;762.0;100
969;630.0;243.0;70
970;134.0;524.0;10
971;567.0;845.0;8
972;267.0;83.0;57
973;563.0;497.0;85
974;801.0;85.0;56
975;119.0;202.0;51
976;681.0;41.0;6
977;296.0;500.0;97
978;9.0;765.0;4
979;824.0;952.0;9
980;118.0;295.0;97
981;38.0;507.0;10
982;36.0;194.0;82
983;487.0;404.0;1
984;989.0;657.0;90
985;986.0;726.0;10
986;152.0;990.0;7
987;3.0;277.0;79
988;874.0;976.0;9
989;980.0;543.0;5
990;808.0;629.0;1
991;976.0;450.0;1
992;263.0;210.0;10
993;795.0;77.0;77
994;273.0;117.0;84
995;459.0;538.0;2
996;508.0;356.0;3
997;771.0;540.0;95
998;553.0;420.0;99
999;125.0;259.0;57
1000;879.0;37.0;3
1001;850.0;442.0;5
1002;848.0;327.0;8
1003;233.0;7.0;7
1004;755.0;370.0;54
1005;36.0;52.0;60
1006;32.0;271.0;4
1007;321.0;631.0;81
1008;8.0;752.0;1
1009;797.0;842.0;8
1010;933.0;344.0;5
1011;926.0;696.0;4
1012;285.0;542.0;54
1013;998.0;258.0;4
1014;871.0;208.0;78
1015;992.0;330.0;6
1016;200.0;295.0;51
1017;415.0;595.0;74
1018;606.0;262.0;8
1019;277.0;787.0;79
1020;93.0;28.0;90
1021;598.0;866.0;7
1022;177.0;585.0;8
1023;508.0;779.0;73
1024;484.0;394.0;58
1025;56.0;870.0;3
1026;655.0;510.0;3
1027;581.0;475.0;2
1028;103.0;103.0;51
1029;464.0;796.0;6
1030;322.0;352.0;5
1031;852.0;453.0;67
1032;278.0;865.0;10
1033;773.0;723.0;2
1034;860.0;133.0;9
1035;253.0;552.0;4
1036;639.0;242.0;86
1037;134.0;716.0;4
1038;379.0;562.0;7
1039;73.0;867.0;10
1040;776.0;842.0;10
1041;960.0;139.0;95
1042;652.0;644.0;89
1043;126.0;909.0;3
1044;190.0;510.0;6
1045;316.0;903.0;58
1046;454.0;878.0;3
1047;172.0;790.0;8
1048;894.0;141.0;8
