Nodo;X;Y;Demanda;Capacidad
311;301.0;463.0;84;
312;440.0;781.0;56;
313;663.0;481.0;64;
314;741.0;961.0;62;
315;758.0;929.0;75;
316;172.0;316.0;64;
317;730.0;859.0;62;
318;569.0;816.0;92;
319;625.0;860.0;90;
320;132.0;978.0;57;
321;629.0;188.0;60;
322;558.0;120.0;76;
323;262.0;341.0;89;
324;16.0;879.0;64;
325;551.0;721.0;84;
326;257.0;75.0;68;
327;704.0;412.0;82;
328;244.0;461.0;96;
329;779.0;458.0;55;
330;323.0;982.0;73;
331;582.0;384.0;61;
332;756.0;416.0;62;
333;745.0;177.0;53;
334;639.0;829.0;90;
335;567.0;408.0;68;
336;509.0;848.0;52;
337;579.0;310.0;84;
338;390.0;203.0;53;
339;104.0;854.0;86;
340;711.0;813.0;61;
341;217.0;537.0;99;
342;489.0;284.0;58;
343;401.0;674.0;76;
344;780.0;726.0;66;
345;983.0;57.0;74;
346;531.0;680.0;56;
347;627.0;467.0;61;
348;973.0;195.0;81;
349;497.0;138.0;93;
350;298.0;973.0;89;
351;246.0;527.0;100;
352;263.0;823.0;96;
353;125.0;898.0;52;
354;552.0;796.0;90;
355;994.0;581.0;58;
356;584.0;740.0;69;
357;150.0;917.0;76;
358;854.0;441.0;92;
359;487.0;323.0;69;
360;350.0;904.0;62;
361;226.0;682.0;80;
362;109.0;55.0;70;
363;982.0;93.0;80;
364;655.0;41.0;69;
365;142.0;916.0;55;
366;604.0;711.0;84;
367;481.0;600.0;50;
368;193.0;76.0;53;
369;251.0;178.0;78;
370;235.0;713.0;64;
371;22.0;617.0;92;
372;499.0;876.0;86;
373;100.0;949.0;73;
374;608.0;805.0;98;
375;856.0;299.0;77;
376;394.0;828.0;90;
377;288.0;279.0;58;
378;570.0;693.0;54;
379;100.0;516.0;81;
380;502.0;144.0;82;
381;658.0;176.0;75;
382;489.0;814.0;60;
383;387.0;90.0;70;
384;653.0;875.0;85;
385;503.0;766.0;56;
386;91.0;622.0;76;
387;80.0;992.0;82;
388;634.0;66.0;54;
389;767.0;482.0;54;
390;491.0;175.0;68;
391;473.0;680.0;56;
392;284.0;178.0;77;
393;127.0;912.0;65;
394;143.0;863.0;88;
395;628.0;651.0;88;
396;383.0;715.0;77;
397;477.0;274.0;80;
398;887.0;811.0;97;
399;836.0;975.0;76;
400;803.0;158.0;65;
401;226.0;996.0;92;
402;418.0;864.0;79;
403;606.0;721.0;53;
404;419.0;137.0;83;
405;348.0;225.0;85;
406;409.0;867.0;62;
407;466.0;148.0;80;
408;379.0;669.0;85;
409;729.0;810.0;52;
410;234.0;136.0;64;
411;253.0;188.0;84;
412;224.0;942.0;99;
413;176.0;107.0;70;
414;907.0;61.0;80;
415;466.0;807.0;92;
416;506.0;776.0;86;
417;124.0;719.0;74;
418;451.0;137.0;78;
419;226.0;897.0;100;
420;113.0;602.0;99;
421;516.0;799.0;86;
422;955.0;297.0;79;
423;135.0;483.0;88;
424;543.0;486.0;73;
425;655.0;728.0;97;
426;841.0;642.0;75;
427;254.0;937.0;89;
428;704.0;646.0;70;
429;445.0;748.0;59;
430;399.0;143.0;84;
431;312.0;287.0;51;
432;133.0;863.0;76;
433;228.0;906.0;95;
434;547.0;705.0;62;
435;52.0;289.0;83;
436;42.0;283.0;81;
437;336.0;244.0;83;
438;513.0;834.0;90;
439;865.0;899.0;85;
440;264.0;992.0;72;
441;221.0;856.0;52;
442;561.0;719.0;71;
443;450.0;774.0;70;
444;627.0;634.0;76;
445;320.0;294.0;64;
446;619.0;698.0;53;
447;618.0;795.0;64;
448;288.0;196.0;84;
449;990.0;807.0;95;
450;249.0;369.0;82;
451;670.0;597.0;81;
452;273.0;33.0;80;
453;717.0;550.0;60;
454;891.0;799.0;62;
455;325.0;876.0;64;
456;398.0;939.0;80;
457;771.0;335.0;66;
458;627.0;777.0;75;
459;260.0;968.0;58;
460;390.0;779.0;82;
461;456.0;533.0;86;
462;662.0;679.0;77;
463;684.0;811.0;81;
464;421.0;731.0;100;
465;614.0;684.0;85;
466;795.0;450.0;85;
467;542.0;832.0;60;
468;496.0;739.0;83;
469;599.0;785.0;58;
470;79.0;896.0;85;
471;993.0;584.0;87;
472;443.0;753.0;69;
473;608.0;740.0;62;
474;382.0;243.0;68;
475;231.0;986.0;76;
476;123.0;821.0;68;
477;555.0;828.0;70;
478;741.0;537.0;73;
479;499.0;418.0;69;
480;887.0;783.0;95;
481;33.0;586.0;97;
482;586.0;822.0;99;
483;572.0;869.0;75;
484;577.0;985.0;86;
485;64.0;564.0;79;
486;266.0;208.0;95;
487;729.0;774.0;52;
488;403.0;162.0;68;
489;950.0;174.0;94;
490;642.0;151.0;96;
491;704.0;452.0;89;
492;428.0;188.0;74;
493;732.0;18.0;89;
494;629.0;918.0;68;
495;523.0;9.0;68;
496;998.0;373.0;52;
497;594.0;694.0;50;
498;312.0;332.0;91;
499;681.0;837.0;54;
500;668.0;697.0;65;
501;565.0;815.0;64;
502;380.0;43.0;60;
503;801.0;673.0;81;
504;428.0;724.0;96;
505;414.0;932.0;83;
506;256.0;258.0;68;
507;266.0;824.0;84;
508;397.0;591.0;54;
509;596.0;809.0;74;
510;462.0;803.0;54;
511;657.0;603.0;56;
512;604.0;536.0;84;
513;398.0;75.0;94;
514;769.0;629.0;61;
515;293.0;287.0;99;
516;596.0;664.0;80;
517;639.0;730.0;95;
518;551.0;400.0;66;
519;173.0;842.0;52;
520;322.0;336.0;87;
521;87.0;720.0;76;
522;456.0;834.0;69;
523;169.0;35.0;63;
524;255.0;291.0;64;
525;58.0;877.0;55;
526;329.0;666.0;56;
527;277.0;717.0;75;
528;776.0;228.0;73;
529;657.0;167.0;54;
530;205.0;899.0;60;
531;576.0;785.0;61;
532;959.0;738.0;54;
533;588.0;712.0;100;
534;478.0;480.0;92;
535;425.0;756.0;70;
536;541.0;734.0;93;
537;320.0;400.0;70;
538;187.0;414.0;72;
539;296.0;838.0;95;
540;64.0;451.0;100;
541;357.0;578.0;80;
542;431.0;683.0;55;
543;577.0;667.0;72;
544;706.0;801.0;92;
545;376.0;68.0;80;
546;790.0;187.0;88;
547;550.0;105.0;63;
548;586.0;219.0;99;
549;589.0;744.0;58;
550;348.0;58.0;94;
551;637.0;764.0;99;
552;676.0;936.0;63;
553;456.0;75.0;94;
554;537.0;422.0;82;
555;650.0;719.0;68;
556;543.0;152.0;100;
557;637.0;365.0;85;
558;193.0;956.0;54;
559;920.0;329.0;84;
560;573.0;657.0;83;
561;277.0;135.0;89;
562;577.0;854.0;66;
563;617.0;769.0;61;
564;524.0;379.0;69;
565;674.0;328.0;76;
566;215.0;168.0;67;
567;399.0;289.0;74;
568;77.0;135.0;86;
569;99.0;979.0;87;
570;544.0;804.0;64;
571;176.0;344.0;80;
572;855.0;504.0;56;
573;927.0;799.0;82;
574;472.0;767.0;88;
575;567.0;783.0;61;
576;514.0;727.0;92;
577;600.0;783.0;50;
578;160.0;940.0;86;
579;68.0;877.0;53;
580;34.0;973.0;50;
581;751.0;40.0;84;
582;630.0;811.0;65;
583;205.0;180.0;59;
584;337.0;772.0;74;
585;871.0;707.0;50;
586;530.0;557.0;65;
587;256.0;494.0;53;
588;540.0;630.0;64;
589;598.0;786.0;75;
590;289.0;362.0;57;
591;700.0;780.0;96;
592;494.0;285.0;76;
593;594.0;865.0;99;
594;433.0;807.0;99;
595;604.0;764.0;57;
596;109.0;58.0;65;
597;973.0;401.0;68;
598;540.0;788.0;52;
599;948.0;241.0;77;
600;494.0;639.0;79;
601;249.0;440.0;96;
602;543.0;784.0;64;
603;624.0;796.0;53;
604;342.0;947.0;74;
605;56.0;280.0;76;
606;204.0;944.0;85;
607;562.0;734.0;98;
608;264.0;357.0;54;
609;584.0;814.0;93;
610;235.0;778.0;55;
611;810.0;272.0;90;
612;709.0;558.0;78;
613;169.0;183.0;81;
614;41.0;230.0;57;
615;313.0;905.0;56;
616;376.0;275.0;98;
617;598.0;450.0;89;
618;269.0;974.0;67;
619;291.0;874.0;76;
620;359.0;408.0;97;
621;496.0;732.0;77;
622;659.0;807.0;89;
623;126.0;338.0;58;
624;589.0;938.0;55;
625;524.0;987.0;95;
626;563.0;775.0;82;
627;233.0;424.0;62;
628;634.0;368.0;56;
629;556.0;528.0;75;
630;93.0;989.0;88;
631;162.0;342.0;96;
632;127.0;674.0;79;
633;241.0;759.0;86;
634;202.0;631.0;86;
635;478.0;792.0;85;
636;489.0;481.0;67;
637;132.0;842.0;76;
638;236.0;858.0;98;
639;794.0;642.0;90;
640;188.0;661.0;91;
641;542.0;828.0;78;
642;450.0;460.0;91;
643;305.0;471.0;80;
644;183.0;402.0;95;
645;646.0;782.0;62;
646;984.0;896.0;78;
647;154.0;660.0;62;
648;928.0;751.0;79;
649;214.0;268.0;67;
650;570.0;28.0;56;
651;696.0;746.0;55;
652;590.0;202.0;100;
653;739.0;524.0;55;
654;372.0;767.0;74;
655;466.0;644.0;88;
656;859.0;787.0;66;
657;252.0;405.0;94;
658;367.0;964.0;69;
659;668.0;391.0;92;
660;182.0;846.0;56;
661;299.0;300.0;89;
662;651.0;723.0;58;
663;543.0;577.0;85;
664;507.0;193.0;73;
665;686.0;955.0;90;
666;393.0;304.0;92;
667;639.0;781.0;88;
668;344.0;290.0;78;
669;109.0;30.0;69;
670;21.0;792.0;83;
671;200.0;917.0;78;
672;331.0;253.0;82;
673;723.0;719.0;59;
674;815.0;295.0;97;
675;273.0;68.0;65;
676;200.0;996.0;60;
677;40.0;857.0;70;
678;247.0;982.0;78;
679;286.0;962.0;71;
680;527.0;768.0;62;
681;576.0;810.0;95;
682;227.0;666.0;75;
683;265.0;953.0;88;
684;362.0;511.0;80;
685;610.0;73.0;74;
686;459.0;639.0;64;
687;886.0;442.0;97;
688;266.0;761.0;94;
689;231.0;211.0;64;
690;527.0;550.0;96;
691;254.0;304.0;100;
692;168.0;219.0;63;
693;975.0;240.0;50;
694;500.0;144.0;76;
695;482.0;846.0;98;
696;801.0;825.0;66;
697;847.0;761.0;85;
698;300.0;863.0;56;
699;603.0;862.0;55;
700;857.0;578.0;63;
701;309.0;551.0;64;
702;606.0;839.0;83;
703;559.0;727.0;63;
704;562.0;153.0;95;
705;949.0;759.0;94;
706;895.0;367.0;76;
707;681.0;573.0;66;
708;629.0;159.0;93;
709;546.0;613.0;98;
710;214.0;735.0;93;
711;361.0;121.0;86;
712;914.0;941.0;67;
713;334.0;164.0;66;
714;281.0;344.0;89;
715;564.0;833.0;96;
716;362.0;853.0;64;
717;585.0;757.0;89;
718;497.0;829.0;95;
719;586.0;731.0;83;
720;542.0;792.0;97;
721;581.0;830.0;76;
722;125.0;210.0;80;
723;346.0;225.0;81;
724;368.0;873.0;94;
725;242.0;910.0;85;
726;258.0;939.0;57;
727;561.0;770.0;98;
728;711.0;784.0;68;
729;487.0;860.0;84;
730;343.0;227.0;90;
731;464.0;43.0;94;
732;318.0;474.0;60;
733;380.0;119.0;92;
734;553.0;771.0;53;
735;882.0;209.0;93;
736;648.0;617.0;92;
737;100.0;22.0;59;
738;806.0;462.0;89;
739;844.0;149.0;54;
740;502.0;611.0;51;
741;739.0;953.0;89;
742;32.0;397.0;74;
743;609.0;873.0;62;
744;446.0;344.0;79;
745;159.0;957.0;90;
746;522.0;755.0;71;
747;27.0;160.0;55;
748;377.0;299.0;66;
749;585.0;718.0;67;
750;320.0;197.0;82;
751;247.0;954.0;78;
752;570.0;848.0;56;
753;191.0;1000.0;60;
754;17.0;27.0;79;
755;147.0;616.0;70;
756;938.0;677.0;54;
757;23.0;5.0;65;
758;528.0;681.0;81;
759;640.0;500.0;85;
760;161.0;772.0;63;
761;239.0;875.0;63;
762;614.0;685.0;87;
763;74.0;912.0;67;
764;356.0;993.0;79;
765;966.0;110.0;100;
766;328.0;430.0;96;
767;715.0;298.0;90;
768;438.0;951.0;89;
769;425.0;552.0;57;
770;585.0;778.0;69;
771;427.0;273.0;86;
772;461.0;767.0;94;
773;456.0;368.0;79;
774;567.0;799.0;67;
775;606.0;803.0;95;
776;664.0;550.0;78;
777;58.0;381.0;74;
778;866.0;660.0;57;
779;282.0;325.0;56;
780;746.0;942.0;91;
781;230.0;23.0;72;
782;239.0;303.0;65;
783;467.0;412.0;76;
784;340.0;930.0;57;
785;146.0;891.0;73;
786;73.0;297.0;51;
787;202.0;911.0;86;
788;522.0;494.0;90;
789;550.0;875.0;77;
790;941.0;488.0;60;
791;390.0;118.0;52;
792;158.0;978.0;52;
793;445.0;670.0;58;
794;245.0;924.0;65;
795;587.0;861.0;86;
796;56.0;995.0;79;
797;662.0;445.0;61;
798;704.0;739.0;92;
799;561.0;814.0;61;
800;525.0;971.0;86;
801;547.0;879.0;78;
802;967.0;654.0;90;
803;767.0;648.0;75;
804;73.0;916.0;78;
805;421.0;996.0;95;
806;523.0;246.0;58;
807;372.0;640.0;53;
808;582.0;791.0;68;
809;775.0;404.0;53;
810;392.0;195.0;85;
811;870.0;779.0;52;
812;684.0;735.0;83;
813;539.0;685.0;100;
814;356.0;355.0;93;
815;530.0;488.0;80;
816;806.0;325.0;72;
817;476.0;837.0;96;
818;208.0;810.0;57;
819;561.0;746.0;78;
820;471.0;899.0;60;
821;494.0;608.0;81;
822;613.0;726.0;87;
823;389.0;924.0;100;
824;273.0;799.0;53;
825;572.0;718.0;78;
826;187.0;981.0;91;
827;334.0;868.0;50;
828;170.0;269.0;54;
829;388.0;324.0;74;
830;726.0;782.0;82;
831;378.0;104.0;69;
832;485.0;948.0;63;
833;465.0;804.0;77;
834;710.0;274.0;84;
835;947.0;124.0;58;
836;878.0;548.0;95;
837;918.0;335.0;59;
838;297.0;279.0;66;
839;460.0;709.0;58;
840;64.0;38.0;95;
841;209.0;963.0;86;
842;429.0;786.0;67;
843;162.0;911.0;71;
844;397.0;244.0;77;
845;515.0;913.0;93;
846;644.0;843.0;57;
847;277.0;430.0;50;
848;593.0;869.0;59;
849;387.0;290.0;83;
850;207.0;173.0;82;
851;690.0;185.0;60;
852;981.0;406.0;55;
853;64.0;452.0;83;
854;521.0;856.0;85;
855;948.0;880.0;72;
856;799.0;236.0;91;
857;591.0;905.0;100;
858;702.0;98.0;76;
859;822.0;676.0;93;
860;456.0;509.0;91;
861;310.0;456.0;82;
862;868.0;258.0;67;
863;102.0;110.0;74;
864;54.0;973.0;60;
865;572.0;778.0;69;
866;738.0;638.0;77;
867;409.0;858.0;94;
868;673.0;677.0;52;
869;236.0;887.0;64;
870;153.0;349.0;91;
871;355.0;244.0;74;
872;399.0;288.0;53;
873;295.0;348.0;78;
874;133.0;756.0;66;
875;426.0;398.0;67;
876;390.0;237.0;79;
877;604.0;185.0;78;
878;316.0;807.0;70;
879;9.0;271.0;100;
880;262.0;939.0;50;
881;342.0;389.0;63;
882;331.0;168.0;57;
883;312.0;216.0;87;
884;276.0;883.0;77;
885;629.0;651.0;56;
886;501.0;748.0;61;
887;600.0;532.0;83;
888;543.0;735.0;56;
889;68.0;765.0;81;
890;90.0;85.0;70;
891;39.0;753.0;93;
892;294.0;363.0;70;
893;367.0;931.0;84;
894;134.0;256.0;71;
895;997.0;312.0;88;
896;624.0;848.0;91;
897;510.0;953.0;58;
898;441.0;662.0;90;
899;373.0;595.0;83;
900;337.0;549.0;50;
901;411.0;826.0;99;
902;854.0;2.0;92;
903;692.0;473.0;70;
904;839.0;346.0;66;
905;257.0;695.0;84;
906;757.0;765.0;79;
907;759.0;387.0;67;
908;673.0;444.0;67;
909;485.0;758.0;55;
910;568.0;86.0;66;
911;342.0;833.0;76;
912;805.0;343.0;56;
913;787.0;180.0;99;
914;960.0;640.0;86;
915;8.0;13.0;54;
916;484.0;562.0;88;
917;801.0;464.0;95;
918;532.0;608.0;63;
919;610.0;832.0;89;
920;57.0;576.0;55;
921;259.0;412.0;75;
922;463.0;868.0;96;
923;286.0;999.0;56;
924;123.0;707.0;51;
925;108.0;123.0;91;
926;193.0;325.0;94;
927;689.0;672.0;97;
928;856.0;111.0;80;
929;98.0;4.0;62;
930;16.0;278.0;65;
931;35.0;562.0;84;
932;329.0;209.0;93;
933;511.0;57.0;98;
934;519.0;796.0;98;
935;463.0;186.0;57;
936;524.0;837.0;63;
937;545.0;678.0;77;
938;585.0;881.0;93;
939;362.0;186.0;50;
940;754.0;852.0;78;
941;631.0;574.0;75;
942;512.0;820.0;57;
943;58.0;322.0;100;
944;900.0;983.0;71;
945;597.0;619.0;58;
946;926.0;595.0;58;
947;364.0;199.0;51;
948;666.0;180.0;78;
949;420.0;285.0;95;
950;659.0;805.0;82;
951;453.0;436.0;89;
952;116.0;146.0;84;
953;564.0;878.0;97;
954;620.0;610.0;96;
955;125.0;92.0;77;
956;888.0;218.0;50;
957;102.0;884.0;99;
958;432.0;832.0;97;
959;916.0;146.0;93;
960;59.0;675.0;63;
961;447.0;8.0;90;
962;312.0;261.0;80;
963;555.0;451.0;84;
964;155.0;929.0;91;
965;997.0;122.0;72;
966;659.0;481.0;81;
967;437.0;403.0;54;
968;510.0;763.0;88;
969;156.0;317.0;94;
970;618.0;752.0;69;
971;121.0;991.0;66;
972;643.0;821.0;65;
973;912.0;990.0;99;
974;342.0;249.0;64;
975;484.0;865.0;83;
976;541.0;717.0;83;
977;548.0;810.0;98;
978;53.0;212.0;82;
979;721.0;266.0;74;
980;375.0;225.0;64;
981;501.0;482.0;69;
982;962.0;20.0;79;
983;657.0;546.0;64;
984;746.0;503.0;54;
985;575.0;968.0;76;
986;665.0;835.0;98;
987;632.0;778.0;99;
988;248.0;831.0;83;
989;778.0;674.0;79;
990;709.0;862.0;67;
991;485.0;746.0;84;
992;571.0;917.0;70;
993;660.0;578.0;57;
994;593.0;737.0;51;
995;596.0;576.0;79;
996;722.0;775.0;86;
997;28.0;180.0;74;
998;485.0;891.0;94;
999;734.0;306.0;99;
1000;260.0;839.0;86;
1001;562.0;707.0;51;
1002;134.0;808.0;52;
1003;269.0;15.0;90;
1004;259.0;994.0;67;
1005;335.0;306.0;54;
1006;931.0;539.0;93;
1007;126.0;621.0;92;
1008;970.0;255.0;63;
1009;348.0;703.0;97;
1010;576.0;858.0;61;
1011;204.0;699.0;89;
1012;353.0;215.0;83;
1013;80.0;873.0;87;
1014;814.0;324.0;80;
1015;365.0;828.0;90;
1016;527.0;545.0;61;
1017;128.0;715.0;63;
1018;280.0;566.0;76;
1019;546.0;785.0;69;
1020;193.0;575.0;55;
1021;555.0;200.0;62;
1022;210.0;986.0;67;
1023;669.0;610.0;82;
1024;657.0;281.0;77;
1025;126.0;222.0;68;
1026;277.0;184.0;98;
1027;689.0;136.0;93;
1028;541.0;935.0;64;
1029;512.0;911.0;69;
1030;451.0;365.0;82;
1031;383.0;602.0;67;
1032;341.0;205.0;90;
1033;116.0;71.0;71;
1034;215.0;269.0;90;
1035;426.0;548.0;60;
1036;910.0;882.0;67;
1037;432.0;157.0;99;
1038;34.0;161.0;78;
1039;56.0;601.0;50;
1040;940.0;61.0;65;
1041;277.0;236.0;93;
1042;366.0;229.0;91;
1043;547.0;882.0;78;
1044;307.0;761.0;100;
1045;133.0;177.0;52;
1046;574.0;537.0;52;
1047;332.0;156.0;65;
1048;948.0;109.0;58;
1049;604.0;784.0;91;
1050;842.0;909.0;81;
1051;938.0;332.0;57;
1052;704.0;934.0;56;
1053;339.0;334.0;66;
1054;711.0;561.0;88;
1055;694.0;769.0;53;
1056;574.0;891.0;93;
1057;273.0;884.0;92;
1058;717.0;881.0;97;
1059;76.0;127.0;69;
1060;351.0;55.0;72;
1061;418.0;835.0;94;
1062;411.0;994.0;52;
1063;303.0;304.0;100;
1064;387.0;609.0;79;
1065;256.0;757.0;95;
1066;576.0;762.0;65;
1067;632.0;806.0;74;
1068;246.0;442.0;70;
