Nodo;X;Y;Demanda;Capacidad
359;845.0;311.0;12;
360;736.0;816.0;39;
361;588.0;817.0;21;
362;383.0;183.0;34;
363;757.0;870.0;91;
364;468.0;396.0;77;
365;778.0;873.0;16;
366;781.0;182.0;48;
367;748.0;47.0;28;
368;19.0;647.0;1;
369;477.0;991.0;86;
370;813.0;613.0;1;
371;373.0;685.0;70;
372;942.0;379.0;88;
373;671.0;603.0;87;
374;348.0;812.0;15;
375;79.0;940.0;51;
376;692.0;533.0;37;
377;705.0;390.0;6;
378;305.0;48.0;93;
379;527.0;709.0;82;
380;362.0;35.0;13;
381;54.0;661.0;22;
382;555.0;976.0;68;
383;442.0;251.0;48;
384;764.0;609.0;2;
385;770.0;461.0;18;
386;684.0;651.0;87;
387;957.0;778.0;34;
388;379.0;522.0;94;
389;295.0;264.0;51;
390;741.0;296.0;87;
391;685.0;785.0;77;
392;452.0;500.0;80;
393;897.0;257.0;12;
394;479.0;989.0;10;
395;744.0;354.0;93;
396;85.0;566.0;2;
397;345.0;473.0;30;
398;552.0;873.0;70;
399;619.0;561.0;23;
400;556.0;913.0;8;
401;617.0;133.0;68;
402;692.0;369.0;6;
403;432.0;551.0;56;
404;730.0;596.0;93;
405;803.0;568.0;26;
406;722.0;568.0;45;
407;685.0;580.0;38;
408;190.0;98.0;53;
409;742.0;575.0;22;
410;731.0;266.0;84;
411;755.0;384.0;40;
412;375.0;512.0;82;
413;901.0;124.0;70;
414;647.0;520.0;59;
415;523.0;518.0;61;
416;657.0;520.0;68;
417;882.0;443.0;74;
418;277.0;983.0;32;
419;811.0;259.0;47;
420;534.0;272.0;17;
421;635.0;71.0;28;
422;728.0;419.0;81;
423;531.0;128.0;72;
424;517.0;445.0;17;
425;734.0;487.0;45;
426;749.0;452.0;12;
427;442.0;744.0;48;
428;444.0;84.0;44;
429;524.0;606.0;51;
430;504.0;929.0;68;
431;807.0;565.0;4;
432;904.0;876.0;63;
433;779.0;872.0;61;
434;249.0;83.0;63;
435;641.0;847.0;91;
436;786.0;368.0;51;
437;400.0;59.0;48;
438;942.0;407.0;56;
439;709.0;648.0;68;
440;785.0;168.0;30;
441;415.0;509.0;37;
442;678.0;445.0;45;
443;628.0;632.0;67;
444;442.0;445.0;5;
445;261.0;903.0;7;
446;466.0;455.0;13;
447;568.0;567.0;95;
448;927.0;487.0;79;
449;451.0;438.0;56;
450;287.0;68.0;21;
451;429.0;499.0;59;
452;595.0;60.0;77;
453;390.0;486.0;64;
454;641.0;420.0;45;
455;326.0;660.0;41;
456;440.0;547.0;38;
457;186.0;11.0;3;
458;851.0;279.0;8;
459;724.0;527.0;27;
460;963.0;305.0;91;
461;964.0;30.0;76;
462;31.0;353.0;18;
463;859.0;864.0;27;
464;769.0;24.0;50;
465;426.0;429.0;93;
466;889.0;569.0;78;
467;85.0;744.0;47;
468;855.0;468.0;26;
469;52.0;487.0;60;
470;968.0;168.0;2;
471;642.0;953.0;85;
472;581.0;481.0;15;
473;510.0;595.0;19;
474;261.0;381.0;51;
475;928.0;534.0;96;
476;98.0;425.0;88;
477;458.0;877.0;97;
478;142.0;643.0;47;
479;659.0;279.0;23;
480;753.0;400.0;45;
481;551.0;221.0;85;
482;939.0;7.0;45;
483;964.0;466.0;19;
484;967.0;834.0;24;
485;454.0;915.0;74;
486;327.0;419.0;8;
487;476.0;895.0;91;
488;441.0;740.0;46;
489;868.0;133.0;27;
490;428.0;806.0;29;
491;584.0;596.0;72;
492;507.0;871.0;92;
493;750.0;161.0;10;
494;761.0;584.0;61;
495;530.0;141.0;39;
496;515.0;611.0;59;
497;612.0;969.0;74;
498;464.0;993.0;52;
499;446.0;593.0;25;
500;711.0;95.0;77;
501;61.0;102.0;5;
502;961.0;184.0;39;
503;84.0;185.0;59;
504;383.0;79.0;41;
505;790.0;389.0;61;
506;648.0;446.0;3;
507;840.0;646.0;22;
508;537.0;618.0;50;
509;535.0;435.0;34;
510;793.0;528.0;6;
511;847.0;333.0;71;
512;387.0;291.0;55;
513;631.0;682.0;91;
514;945.0;509.0;25;
515;563.0;954.0;93;
516;654.0;487.0;44;
517;567.0;578.0;44;
518;624.0;188.0;60;
519;727.0;792.0;35;
520;799.0;383.0;57;
521;230.0;419.0;100;
522;7.0;514.0;54;
523;439.0;237.0;100;
524;131.0;708.0;54;
525;741.0;573.0;59;
526;541.0;913.0;68;
527;671.0;966.0;88;
528;429.0;471.0;57;
529;659.0;774.0;3;
530;438.0;47.0;68;
531;710.0;937.0;77;
532;468.0;460.0;39;
533;747.0;501.0;34;
534;197.0;10.0;55;
535;487.0;566.0;85;
536;751.0;485.0;41;
537;715.0;787.0;61;
538;497.0;562.0;36;
539;528.0;502.0;90;
540;447.0;388.0;4;
541;830.0;487.0;27;
542;12.0;423.0;17;
543;220.0;258.0;4;
544;607.0;918.0;74;
545;538.0;683.0;2;
546;457.0;853.0;3;
547;17.0;868.0;74;
548;894.0;326.0;72;
549;509.0;828.0;84;
550;976.0;831.0;10;
551;726.0;399.0;54;
552;928.0;562.0;55;
553;877.0;753.0;62;
554;592.0;879.0;85;
555;457.0;888.0;99;
556;584.0;259.0;42;
557;324.0;518.0;57;
558;806.0;390.0;57;
559;829.0;666.0;69;
560;705.0;561.0;24;
561;461.0;411.0;9;
562;449.0;499.0;19;
563;930.0;354.0;61;
564;844.0;220.0;60;
565;368.0;749.0;54;
566;699.0;675.0;62;
567;725.0;687.0;47;
568;441.0;390.0;40;
569;470.0;282.0;83;
570;165.0;376.0;96;
571;866.0;471.0;49;
572;463.0;583.0;32;
573;765.0;559.0;3;
574;415.0;992.0;86;
575;459.0;996.0;69;
576;939.0;414.0;47;
577;597.0;329.0;62;
578;550.0;244.0;57;
579;164.0;439.0;33;
580;674.0;709.0;13;
581;688.0;877.0;83;
582;84.0;366.0;80;
583;122.0;25.0;69;
584;105.0;973.0;2;
585;512.0;639.0;18;
586;771.0;374.0;81;
587;209.0;927.0;12;
588;567.0;640.0;28;
589;415.0;663.0;72;
590;537.0;981.0;63;
591;833.0;489.0;13;
592;746.0;549.0;43;
593;374.0;813.0;79;
594;509.0;457.0;78;
595;537.0;582.0;71;
596;524.0;836.0;72;
597;339.0;118.0;60;
598;107.0;498.0;29;
599;509.0;442.0;52;
600;588.0;579.0;68;
601;519.0;963.0;57;
602;541.0;851.0;54;
603;193.0;717.0;100;
604;692.0;673.0;42;
605;720.0;950.0;99;
606;809.0;395.0;64;
607;101.0;609.0;55;
608;598.0;799.0;41;
609;490.0;168.0;28;
610;400.0;688.0;30;
611;458.0;958.0;60;
612;45.0;90.0;45;
613;488.0;905.0;94;
614;729.0;717.0;23;
615;56.0;717.0;80;
616;861.0;472.0;53;
617;378.0;0.0;56;
618;315.0;316.0;98;
619;764.0;517.0;69;
620;410.0;536.0;31;
621;828.0;630.0;37;
622;599.0;693.0;88;
623;512.0;707.0;76;
624;758.0;696.0;18;
625;834.0;614.0;84;
626;910.0;947.0;58;
627;547.0;855.0;52;
628;879.0;10.0;1;
629;499.0;25.0;48;
630;702.0;561.0;56;
631;918.0;722.0;49;
632;480.0;970.0;58;
633;483.0;509.0;33;
634;431.0;517.0;45;
635;57.0;48.0;66;
636;369.0;454.0;90;
637;1000.0;32.0;23;
638;195.0;350.0;94;
639;462.0;1000.0;95;
640;378.0;495.0;30;
641;426.0;465.0;73;
642;790.0;918.0;49;
643;937.0;418.0;78;
644;192.0;615.0;81;
645;394.0;731.0;50;
646;495.0;229.0;75;
647;139.0;945.0;34;
648;212.0;729.0;3;
649;854.0;152.0;46;
650;490.0;903.0;8;
651;330.0;812.0;31;
652;437.0;584.0;36;
653;655.0;462.0;33;
654;311.0;960.0;65;
655;442.0;725.0;52;
656;564.0;708.0;76;
657;463.0;889.0;23;
658;466.0;939.0;80;
659;52.0;672.0;18;
660;662.0;553.0;57;
661;927.0;842.0;3;
662;919.0;186.0;17;
663;615.0;587.0;45;
664;526.0;456.0;21;
665;982.0;542.0;39;
666;605.0;593.0;4;
667;531.0;434.0;89;
668;553.0;46.0;100;
669;386.0;927.0;34;
670;518.0;860.0;78;
671;446.0;843.0;100;
672;639.0;214.0;1;
673;241.0;649.0;86;
674;466.0;480.0;63;
675;827.0;366.0;29;
676;14.0;574.0;56;
677;606.0;948.0;56;
678;774.0;736.0;94;
679;520.0;927.0;97;
680;761.0;45.0;71;
681;799.0;311.0;68;
682;488.0;711.0;53;
683;537.0;961.0;59;
684;797.0;818.0;100;
685;770.0;458.0;1;
686;757.0;330.0;9;
687;326.0;681.0;99;
688;332.0;558.0;2;
689;116.0;245.0;43;
690;827.0;485.0;84;
691;665.0;450.0;55;
692;405.0;839.0;27;
693;689.0;452.0;94;
694;341.0;697.0;74;
695;975.0;992.0;15;
696;186.0;342.0;41;
697;439.0;616.0;51;
698;443.0;871.0;95;
699;413.0;77.0;95;
700;548.0;536.0;74;
701;440.0;469.0;44;
702;167.0;930.0;40;
703;445.0;604.0;19;
704;786.0;632.0;89;
705;53.0;23.0;48;
706;642.0;756.0;12;
707;534.0;974.0;30;
708;829.0;950.0;44;
709;523.0;347.0;72;
710;797.0;408.0;65;
711;750.0;424.0;32;
712;528.0;710.0;20;
713;320.0;537.0;44;
714;450.0;916.0;19;
715;687.0;558.0;48;
716;9.0;947.0;30;
717;520.0;257.0;29;
718;650.0;454.0;94;
719;725.0;456.0;34;
720;798.0;540.0;90;
721;661.0;348.0;30;
722;522.0;578.0;71;
723;217.0;210.0;52;
724;291.0;631.0;95;
725;808.0;427.0;61;
726;807.0;679.0;67;
727;796.0;148.0;74;
728;283.0;459.0;50;
729;861.0;185.0;85;
730;624.0;947.0;23;
731;662.0;565.0;51;
732;743.0;442.0;36;
733;246.0;246.0;59;
734;342.0;709.0;90;
735;292.0;506.0;40;
736;334.0;597.0;19;
737;540.0;256.0;9;
738;853.0;711.0;76;
739;801.0;967.0;49;
740;466.0;452.0;94;
741;162.0;589.0;31;
742;642.0;451.0;19;
743;918.0;124.0;67;
744;556.0;824.0;84;
745;103.0;142.0;24;
746;610.0;318.0;95;
747;629.0;194.0;82;
748;136.0;819.0;96;
749;529.0;972.0;26;
750;434.0;520.0;84;
751;788.0;719.0;86;
752;491.0;569.0;8;
753;898.0;155.0;50;
754;477.0;486.0;96;
755;405.0;121.0;5;
756;667.0;602.0;77;
757;816.0;304.0;93;
758;779.0;388.0;66;
759;250.0;800.0;54;
760;461.0;946.0;95;
761;512.0;648.0;18;
762;976.0;965.0;65;
763;176.0;189.0;48;
764;96.0;484.0;26;
765;812.0;490.0;92;
766;793.0;435.0;44;
767;668.0;553.0;44;
768;872.0;404.0;100;
769;250.0;463.0;12;
770;640.0;10.0;52;
771;813.0;418.0;62;
772;648.0;517.0;91;
773;632.0;500.0;10;
774;476.0;969.0;89;
775;523.0;468.0;42;
776;691.0;534.0;89;
777;507.0;137.0;62;
778;826.0;527.0;72;
779;574.0;993.0;65;
780;759.0;447.0;17;
781;228.0;293.0;76;
782;289.0;431.0;43;
783;536.0;920.0;91;
784;442.0;939.0;43;
785;423.0;540.0;27;
786;830.0;639.0;53;
787;728.0;384.0;100;
788;216.0;212.0;77;
789;624.0;753.0;36;
790;363.0;359.0;2;
791;53.0;559.0;19;
792;69.0;537.0;21;
793;352.0;515.0;5;
794;728.0;656.0;46;
795;468.0;89.0;46;
796;307.0;477.0;96;
797;697.0;613.0;90;
798;810.0;460.0;25;
799;120.0;654.0;10;
800;942.0;321.0;89;
801;490.0;953.0;54;
802;804.0;290.0;30;
803;754.0;673.0;76;
804;538.0;466.0;43;
805;577.0;376.0;13;
806;575.0;989.0;71;
807;652.0;366.0;58;
808;780.0;315.0;18;
809;418.0;596.0;37;
810;473.0;743.0;95;
811;175.0;432.0;5;
812;452.0;875.0;87;
813;453.0;190.0;72;
814;738.0;284.0;35;
815;380.0;533.0;76;
816;456.0;509.0;19;
817;572.0;923.0;15;
818;721.0;567.0;8;
819;908.0;437.0;37;
820;664.0;945.0;83;
821;721.0;576.0;62;
822;168.0;576.0;99;
823;318.0;598.0;48;
824;779.0;416.0;35;
825;395.0;475.0;43;
826;827.0;444.0;18;
827;426.0;511.0;52;
828;871.0;911.0;87;
829;731.0;474.0;72;
830;784.0;393.0;26;
831;339.0;731.0;21;
832;719.0;479.0;60;
833;993.0;517.0;99;
834;580.0;35.0;34;
835;963.0;189.0;79;
836;803.0;260.0;44;
837;592.0;721.0;59;
838;76.0;450.0;42;
839;281.0;562.0;43;
840;548.0;592.0;79;
841;72.0;361.0;88;
842;146.0;656.0;32;
843;994.0;972.0;25;
844;295.0;49.0;21;
845;812.0;349.0;39;
846;116.0;626.0;96;
847;399.0;487.0;66;
848;893.0;262.0;13;
849;731.0;87.0;31;
850;478.0;951.0;97;
851;557.0;559.0;3;
852;688.0;290.0;40;
853;177.0;803.0;78;
854;787.0;470.0;81;
855;682.0;768.0;12;
856;518.0;410.0;46;
857;958.0;173.0;64;
858;7.0;675.0;64;
859;51.0;467.0;48;
860;146.0;453.0;94;
861;299.0;737.0;30;
862;933.0;866.0;98;
863;592.0;172.0;73;
864;532.0;608.0;54;
865;682.0;437.0;31;
866;131.0;329.0;54;
867;667.0;267.0;60;
868;26.0;433.0;43;
869;833.0;39.0;78;
870;83.0;704.0;54;
871;501.0;209.0;11;
872;485.0;936.0;13;
873;805.0;393.0;26;
874;308.0;631.0;85;
875;63.0;948.0;90;
876;939.0;703.0;63;
877;508.0;930.0;72;
878;514.0;525.0;61;
879;603.0;356.0;91;
880;60.0;71.0;10;
881;529.0;72.0;78;
882;737.0;813.0;19;
883;277.0;450.0;72;
884;508.0;640.0;21;
885;823.0;475.0;91;
886;736.0;483.0;60;
887;634.0;270.0;100;
888;211.0;51.0;25;
889;586.0;109.0;93;
890;90.0;826.0;95;
891;496.0;955.0;58;
892;374.0;956.0;39;
893;289.0;638.0;63;
894;568.0;863.0;84;
895;206.0;229.0;16;
896;776.0;684.0;98;
897;727.0;541.0;48;
898;785.0;546.0;1;
899;628.0;454.0;71;
900;391.0;898.0;31;
901;470.0;921.0;36;
902;224.0;883.0;12;
903;957.0;853.0;55;
904;928.0;881.0;28;
905;323.0;105.0;31;
906;106.0;379.0;79;
907;391.0;672.0;81;
908;195.0;35.0;14;
909;713.0;418.0;44;
910;475.0;979.0;66;
911;497.0;831.0;55;
912;812.0;434.0;47;
913;637.0;195.0;3;
914;413.0;25.0;40;
915;739.0;527.0;26;
916;561.0;967.0;99;
917;787.0;389.0;11;
918;864.0;528.0;65;
919;635.0;548.0;13;
920;356.0;340.0;35;
921;85.0;370.0;31;
922;916.0;726.0;17;
923;830.0;436.0;23;
924;246.0;303.0;76;
925;104.0;276.0;63;
926;431.0;459.0;28;
927;493.0;894.0;52;
928;411.0;951.0;92;
929;570.0;704.0;70;
930;832.0;423.0;57;
931;999.0;517.0;60;
932;507.0;927.0;85;
933;146.0;203.0;74;
934;991.0;417.0;44;
935;777.0;379.0;52;
936;744.0;738.0;49;
937;797.0;387.0;75;
938;187.0;650.0;85;
939;353.0;358.0;93;
940;932.0;251.0;99;
941;373.0;107.0;61;
942;566.0;990.0;60;
943;403.0;498.0;73;
944;871.0;301.0;49;
945;625.0;387.0;85;
946;157.0;809.0;87;
947;187.0;360.0;11;
948;547.0;472.0;23;
949;840.0;558.0;73;
950;344.0;957.0;15;
951;540.0;451.0;18;
952;853.0;516.0;45;
953;948.0;808.0;59;
954;239.0;421.0;58;
955;511.0;384.0;82;
956;905.0;987.0;56;
957;182.0;388.0;35;
958;405.0;919.0;46;
959;366.0;536.0;24;
960;675.0;347.0;10;
961;760.0;227.0;81;
962;745.0;369.0;38;
963;484.0;483.0;11;
964;241.0;658.0;67;
965;607.0;715.0;41;
966;370.0;502.0;36;
967;707.0;973.0;7;
968;779.0;488.0;53;
969;237.0;614.0;69;
970;458.0;917.0;17;
971;422.0;568.0;22;
972;704.0;617.0;38;
973;854.0;543.0;48;
974;37.0;907.0;79;
975;846.0;179.0;65;
976;814.0;589.0;54;
977;673.0;847.0;42;
978;803.0;732.0;94;
979;384.0;894.0;44;
980;403.0;202.0;6;
981;981.0;633.0;45;
982;449.0;664.0;6;
983;677.0;784.0;98;
984;769.0;333.0;48;
985;128.0;371.0;97;
986;86.0;966.0;71;
987;472.0;982.0;84;
988;513.0;832.0;94;
989;787.0;417.0;22;
990;403.0;424.0;22;
991;522.0;926.0;40;
992;119.0;138.0;81;
993;624.0;566.0;87;
994;782.0;356.0;77;
995;986.0;195.0;34;
996;265.0;280.0;42;
997;765.0;613.0;93;
998;416.0;924.0;69;
999;420.0;636.0;43;
1000;313.0;516.0;71;
1001;514.0;800.0;63;
1002;92.0;852.0;25;
1003;436.0;454.0;83;
1004;761.0;547.0;81;
1005;796.0;102.0;71;
1006;549.0;874.0;52;
1007;792.0;709.0;23;
1008;227.0;296.0;81;
1009;448.0;11.0;26;
1010;156.0;884.0;32;
1011;585.0;606.0;29;
1012;1.0;701.0;31;
1013;734.0;441.0;100;
1014;739.0;453.0;79;
1015;630.0;105.0;21;
1016;886.0;391.0;24;
1017;411.0;479.0;8;
1018;268.0;124.0;21;
1019;74.0;191.0;23;
1020;520.0;813.0;79;
1021;649.0;655.0;28;
1022;524.0;781.0;6;
1023;463.0;483.0;60;
1024;275.0;793.0;79;
1025;827.0;836.0;76;
1026;538.0;145.0;84;
1027;704.0;137.0;87;
1028;408.0;502.0;57;
1029;357.0;957.0;17;
1030;912.0;70.0;39;
1031;417.0;632.0;83;
1032;711.0;575.0;43;
1033;509.0;210.0;59;
1034;864.0;463.0;48;
1035;704.0;312.0;9;
1036;157.0;508.0;28;
1037;430.0;954.0;19;
1038;417.0;489.0;94;
1039;794.0;473.0;54;
1040;779.0;391.0;83;
1041;529.0;604.0;6;
1042;769.0;237.0;15;
1043;770.0;350.0;64;
1044;510.0;375.0;51;
1045;292.0;526.0;33;
1046;497.0;532.0;43;
1047;797.0;567.0;71;
1048;250.0;912.0;50;
1049;751.0;574.0;34;
1050;55.0;377.0;3;
1051;663.0;638.0;27;
1052;744.0;418.0;65;
1053;730.0;765.0;23;
1054;547.0;897.0;87;
1055;640.0;237.0;11;
1056;607.0;973.0;30;
1057;242.0;947.0;29;
1058;483.0;423.0;44;
1059;765.0;453.0;86;
1060;513.0;898.0;65;
1061;756.0;696.0;34;
1062;498.0;152.0;87;
1063;428.0;627.0;61;
1064;410.0;994.0;98;
1065;893.0;353.0;52;
1066;699.0;552.0;35;
1067;461.0;501.0;74;
1068;707.0;485.0;62;
