Nodo;X;Y;Demanda
138;77.0;192.0;95
139;214.0;350.0;50
140;185.0;189.0;54
141;520.0;416.0;50
142;730.0;177.0;55
143;615.0;44.0;73
144;275.0;666.0;98
145;187.0;435.0;94
146;411.0;77.0;93
147;506.0;327.0;88
148;639.0;150.0;50
149;880.0;378.0;50
150;309.0;398.0;72
151;347.0;781.0;51
152;639.0;373.0;92
153;740.0;734.0;80
154;553.0;583.0;80
155;990.0;515.0;97
156;862.0;437.0;97
157;290.0;928.0;81
158;10.0;336.0;50
159;69.0;267.0;88
160;604.0;789.0;88
161;369.0;596.0;85
162;417.0;783.0;79
163;807.0;932.0;84
164;92.0;834.0;76
165;834.0;438.0;57
166;90.0;484.0;83
167;404.0;168.0;99
168;171.0;792.0;67
169;539.0;284.0;73
170;783.0;143.0;61
171;172.0;360.0;91
172;769.0;354.0;88
173;616.0;457.0;68
174;627.0;466.0;91
175;941.0;34.0;51
176;151.0;560.0;57
177;487.0;154.0;60
178;619.0;392.0;72
179;714.0;211.0;87
180;804.0;238.0;98
181;879.0;97.0;84
182;680.0;325.0;88
183;580.0;473.0;61
184;629.0;863.0;91
185;380.0;942.0;71
186;484.0;643.0;69
187;403.0;397.0;66
188;676.0;959.0;88
189;950.0;383.0;93
190;699.0;374.0;90
191;250.0;981.0;57
192;608.0;512.0;77
193;492.0;283.0;81
194;775.0;44.0;60
195;807.0;839.0;82
196;188.0;391.0;54
197;927.0;716.0;90
198;480.0;422.0;51
199;833.0;200.0;90
200;533.0;511.0;61
201;913.0;441.0;93
202;112.0;495.0;54
203;241.0;772.0;64
204;282.0;967.0;78
205;507.0;386.0;58
206;79.0;229.0;64
207;328.0;882.0;95
208;544.0;526.0;57
209;771.0;281.0;52
210;76.0;577.0;78
211;288.0;922.0;64
212;468.0;835.0;52
213;523.0;741.0;57
214;873.0;450.0;97
215;442.0;534.0;53
216;300.0;377.0;89
217;150.0;368.0;67
218;209.0;467.0;82
219;924.0;897.0;83
220;464.0;538.0;96
221;665.0;341.0;66
222;542.0;772.0;67
223;301.0;31.0;90
224;196.0;590.0;86
225;541.0;317.0;74
226;794.0;271.0;94
227;511.0;364.0;98
228;186.0;469.0;64
229;949.0;903.0;64
230;587.0;363.0;81
231;723.0;294.0;59
232;593.0;295.0;72
233;897.0;378.0;75
234;794.0;416.0;53
235;601.0;543.0;65
236;956.0;105.0;51
237;421.0;326.0;76
238;151.0;457.0;53
239;210.0;647.0;85
240;175.0;564.0;96
241;18.0;649.0;79
242;113.0;510.0;64
243;216.0;950.0;70
244;90.0;530.0;70
245;390.0;910.0;74
246;343.0;662.0;80
247;390.0;933.0;75
248;811.0;45.0;72
249;577.0;344.0;94
250;649.0;237.0;93
251;960.0;155.0;79
252;170.0;36.0;93
253;781.0;193.0;76
254;663.0;519.0;66
255;366.0;903.0;93
256;469.0;284.0;50
257;699.0;537.0;75
258;329.0;790.0;57
259;106.0;642.0;72
260;688.0;450.0;90
261;270.0;123.0;68
262;382.0;988.0;61
263;189.0;823.0;85
264;756.0;371.0;85
265;296.0;870.0;54
266;234.0;375.0;54
267;695.0;134.0;76
268;716.0;380.0;63
269;363.0;952.0;61
270;511.0;265.0;64
271;458.0;776.0;100
272;301.0;876.0;75
273;359.0;789.0;77
274;66.0;9.0;95
275;265.0;591.0;94
276;209.0;170.0;61
277;933.0;300.0;82
278;758.0;591.0;73
279;423.0;473.0;84
280;398.0;193.0;54
281;475.0;164.0;51
282;108.0;510.0;69
283;189.0;465.0;86
284;594.0;287.0;82
285;61.0;324.0;75
286;83.0;500.0;78
287;304.0;946.0;82
288;728.0;275.0;100
289;924.0;363.0;77
290;282.0;131.0;90
291;294.0;769.0;81
292;361.0;895.0;77
293;288.0;946.0;73
294;291.0;958.0;65
295;505.0;999.0;89
296;185.0;13.0;86
297;95.0;630.0;53
298;603.0;721.0;86
299;49.0;572.0;60
300;323.0;701.0;88
301;826.0;112.0;56
302;343.0;678.0;96
303;644.0;596.0;55
304;109.0;42.0;97
305;418.0;260.0;97
306;150.0;695.0;73
307;408.0;956.0;97
308;76.0;589.0;55
309;501.0;732.0;90
310;509.0;831.0;66
311;73.0;592.0;86
312;4.0;944.0;59
313;160.0;497.0;78
314;660.0;256.0;82
315;109.0;487.0;51
316;412.0;851.0;64
317;373.0;897.0;57
318;475.0;891.0;54
319;711.0;585.0;70
320;277.0;557.0;84
321;88.0;405.0;59
322;881.0;179.0;82
323;672.0;277.0;74
324;500.0;438.0;100
325;52.0;621.0;74
326;532.0;346.0;97
327;292.0;357.0;68
328;169.0;687.0;70
329;214.0;538.0;57
330;143.0;992.0;100
331;740.0;343.0;59
332;784.0;154.0;54
333;83.0;442.0;96
334;233.0;728.0;81
335;180.0;900.0;98
336;168.0;499.0;53
337;289.0;341.0;96
338;331.0;721.0;82
339;298.0;900.0;58
340;431.0;84.0;72
341;443.0;719.0;71
342;592.0;3.0;99
343;643.0;897.0;56
344;120.0;410.0;97
345;345.0;748.0;53
346;250.0;616.0;56
347;133.0;532.0;88
348;519.0;639.0;85
349;219.0;94.0;100
350;265.0;754.0;99
351;313.0;21.0;57
352;45.0;447.0;65
353;161.0;510.0;94
354;592.0;146.0;55
355;233.0;915.0;62
356;71.0;553.0;87
357;829.0;838.0;79
358;524.0;574.0;72
359;230.0;968.0;73
360;23.0;842.0;50
361;61.0;499.0;82
362;695.0;412.0;91
363;372.0;161.0;63
364;885.0;451.0;60
365;950.0;484.0;89
366;880.0;987.0;98
367;371.0;515.0;57
368;467.0;759.0;97
369;873.0;114.0;83
370;282.0;902.0;91
371;334.0;680.0;88
372;276.0;432.0;87
373;559.0;620.0;72
374;294.0;903.0;85
375;296.0;706.0;72
376;660.0;405.0;55
377;402.0;996.0;58
378;312.0;176.0;65
379;529.0;417.0;67
380;352.0;455.0;64
381;644.0;432.0;97
382;516.0;397.0;76
383;89.0;545.0;77
384;210.0;585.0;85
385;167.0;507.0;82
386;534.0;401.0;90
387;728.0;77.0;62
388;351.0;7.0;63
389;320.0;949.0;86
390;166.0;456.0;75
391;59.0;855.0;79
392;80.0;649.0;100
393;390.0;988.0;57
394;679.0;408.0;65
395;658.0;423.0;76
396;346.0;485.0;89
397;395.0;801.0;87
398;770.0;387.0;98
399;79.0;178.0;81
400;85.0;465.0;73
401;585.0;146.0;96
402;112.0;888.0;69
403;591.0;368.0;67
404;612.0;414.0;56
405;600.0;31.0;92
406;217.0;23.0;70
407;643.0;321.0;86
408;365.0;982.0;74
409;496.0;703.0;87
410;794.0;992.0;80
411;268.0;935.0;74
412;659.0;411.0;99
413;730.0;351.0;51
414;979.0;409.0;62
415;978.0;521.0;90
416;931.0;727.0;54
417;88.0;641.0;81
418;615.0;139.0;84
419;284.0;888.0;60
420;6.0;335.0;94
421;861.0;965.0;83
422;583.0;354.0;92
423;854.0;990.0;89
424;529.0;325.0;57
425;754.0;992.0;51
426;488.0;280.0;61
427;857.0;991.0;87
428;94.0;532.0;65
429;48.0;835.0;86
430;285.0;63.0;85
431;300.0;505.0;65
432;244.0;983.0;53
433;753.0;495.0;95
434;13.0;838.0;81
435;683.0;120.0;90
436;701.0;290.0;72
437;627.0;301.0;94
438;103.0;299.0;92
439;424.0;886.0;85
440;146.0;506.0;54
441;292.0;833.0;87
442;432.0;338.0;96
443;366.0;214.0;75
444;456.0;368.0;60
445;139.0;555.0;92
446;624.0;383.0;54
447;399.0;372.0;91
448;426.0;880.0;59
449;371.0;529.0;83
450;950.0;944.0;86
451;353.0;847.0;71
452;646.0;451.0;54
453;84.0;28.0;62
454;649.0;606.0;94
455;544.0;119.0;60
456;202.0;250.0;61
457;598.0;555.0;51
458;573.0;388.0;85
459;24.0;524.0;99
460;467.0;820.0;92
461;461.0;245.0;94
462;200.0;79.0;67
463;54.0;126.0;56
464;30.0;90.0;78
465;483.0;268.0;62
466;217.0;625.0;52
467;331.0;419.0;73
468;61.0;565.0;85
469;90.0;511.0;89
470;668.0;397.0;73
471;199.0;894.0;62
472;246.0;802.0;100
473;280.0;973.0;90
474;637.0;237.0;97
475;83.0;534.0;52
476;297.0;242.0;97
477;424.0;467.0;71
478;158.0;537.0;97
479;907.0;467.0;95
480;8.0;431.0;50
481;524.0;53.0;61
482;873.0;42.0;70
483;193.0;811.0;88
484;196.0;521.0;64
485;445.0;936.0;67
486;50.0;549.0;69
487;760.0;176.0;76
488;218.0;165.0;59
489;106.0;249.0;94
490;196.0;535.0;85
491;512.0;432.0;73
492;620.0;355.0;71
493;112.0;270.0;82
494;460.0;520.0;70
495;358.0;601.0;50
496;396.0;807.0;61
497;220.0;371.0;89
498;673.0;415.0;50
499;815.0;379.0;97
500;534.0;738.0;96
501;768.0;511.0;64
502;526.0;542.0;63
503;266.0;866.0;94
504;320.0;740.0;97
505;536.0;165.0;67
506;268.0;947.0;83
507;440.0;793.0;59
508;998.0;921.0;91
509;128.0;512.0;50
510;277.0;834.0;62
511;720.0;367.0;52
512;478.0;196.0;57
513;612.0;341.0;81
514;258.0;856.0;60
515;807.0;345.0;64
516;227.0;68.0;66
517;719.0;879.0;61
518;266.0;383.0;60
519;389.0;943.0;89
520;672.0;64.0;97
521;776.0;457.0;58
522;236.0;958.0;82
523;552.0;279.0;64
524;536.0;113.0;92
525;203.0;479.0;88
526;481.0;721.0;68
527;941.0;507.0;100
528;382.0;107.0;55
529;180.0;531.0;54
530;561.0;259.0;66
531;186.0;267.0;65
532;436.0;486.0;60
533;644.0;195.0;51
534;690.0;467.0;59
535;122.0;499.0;69
536;123.0;483.0;56
537;626.0;65.0;70
538;345.0;93.0;71
539;237.0;844.0;99
540;828.0;932.0;70
541;586.0;11.0;100
542;913.0;809.0;61
543;666.0;929.0;83
544;69.0;425.0;85
545;227.0;864.0;56
546;194.0;501.0;51
547;580.0;676.0;76
548;538.0;437.0;65
549;766.0;92.0;97
550;875.0;987.0;54
551;125.0;526.0;78
552;897.0;733.0;79
553;26.0;966.0;75
554;171.0;300.0;100
555;479.0;383.0;90
556;144.0;906.0;91
557;628.0;442.0;63
558;922.0;806.0;70
559;346.0;603.0;79
560;900.0;577.0;69
561;239.0;638.0;95
562;339.0;894.0;51
563;929.0;174.0;94
564;648.0;458.0;93
565;363.0;915.0;93
566;309.0;799.0;90
567;420.0;409.0;64
568;318.0;912.0;84
569;20.0;616.0;61
570;832.0;574.0;77
571;530.0;190.0;64
572;139.0;499.0;91
573;71.0;425.0;61
574;104.0;641.0;98
575;351.0;585.0;56
576;735.0;428.0;59
577;691.0;954.0;67
578;676.0;964.0;71
579;302.0;881.0;82
580;143.0;970.0;79
581;226.0;874.0;94
582;881.0;981.0;89
583;412.0;852.0;64
584;859.0;900.0;52
585;628.0;338.0;80
586;182.0;652.0;69
587;189.0;830.0;87
588;111.0;494.0;93
589;514.0;426.0;63
590;140.0;503.0;61
591;791.0;633.0;98
592;320.0;385.0;57
593;616.0;642.0;54
594;246.0;501.0;97
595;799.0;36.0;70
596;132.0;626.0;83
597;340.0;959.0;55
598;541.0;359.0;88
599;42.0;446.0;57
600;686.0;525.0;79
601;137.0;601.0;67
602;123.0;465.0;52
603;996.0;470.0;68
604;637.0;248.0;76
605;131.0;343.0;98
606;646.0;298.0;69
607;73.0;542.0;56
608;688.0;429.0;56
609;267.0;898.0;81
610;873.0;44.0;66
611;711.0;387.0;66
612;111.0;566.0;52
613;459.0;857.0;86
614;287.0;962.0;94
615;608.0;335.0;68
616;347.0;885.0;73
617;140.0;506.0;86
618;524.0;460.0;55
619;345.0;742.0;62
620;158.0;669.0;60
621;204.0;888.0;57
622;40.0;745.0;80
623;470.0;836.0;60
624;612.0;441.0;58
625;793.0;623.0;92
626;779.0;728.0;69
627;757.0;401.0;54
628;536.0;516.0;53
629;365.0;375.0;92
630;51.0;491.0;78
631;901.0;200.0;64
632;310.0;222.0;94
633;980.0;877.0;73
634;424.0;937.0;50
635;284.0;932.0;50
636;528.0;202.0;59
637;420.0;901.0;87
638;729.0;86.0;77
639;335.0;853.0;55
640;370.0;989.0;74
641;670.0;270.0;64
642;710.0;912.0;53
643;524.0;485.0;73
644;859.0;497.0;97
645;611.0;156.0;67
646;168.0;17.0;92
647;956.0;391.0;62
648;579.0;411.0;57
649;789.0;467.0;95
650;136.0;419.0;58
651;322.0;774.0;69
652;777.0;1.0;73
653;346.0;417.0;90
654;782.0;30.0;98
655;469.0;289.0;81
656;527.0;335.0;57
657;39.0;600.0;68
658;575.0;550.0;71
659;287.0;977.0;55
660;80.0;567.0;84
661;333.0;403.0;90
662;361.0;366.0;54
663;563.0;385.0;69
664;691.0;756.0;69
665;705.0;481.0;69
666;178.0;993.0;65
667;684.0;220.0;76
668;87.0;531.0;57
669;707.0;738.0;99
670;187.0;705.0;95
671;228.0;425.0;88
672;662.0;888.0;76
673;614.0;317.0;90
674;103.0;588.0;73
675;280.0;754.0;54
676;40.0;460.0;63
677;549.0;884.0;55
678;628.0;939.0;63
679;567.0;233.0;76
680;592.0;385.0;70
681;168.0;478.0;50
682;594.0;413.0;92
683;108.0;548.0;69
684;240.0;573.0;97
685;928.0;222.0;53
686;589.0;287.0;66
687;207.0;912.0;87
688;431.0;721.0;93
689;539.0;607.0;50
690;292.0;935.0;99
691;11.0;474.0;98
692;237.0;301.0;98
693;628.0;675.0;76
694;410.0;794.0;97
695;168.0;266.0;86
696;305.0;865.0;82
697;414.0;939.0;56
698;539.0;490.0;53
699;256.0;261.0;64
700;274.0;913.0;94
701;170.0;183.0;51
702;348.0;922.0;61
703;322.0;334.0;91
704;197.0;445.0;60
705;297.0;859.0;75
706;255.0;865.0;79
707;485.0;60.0;91
708;18.0;661.0;94
709;848.0;778.0;57
710;980.0;35.0;97
711;569.0;735.0;73
712;734.0;564.0;54
713;4.0;143.0;90
714;410.0;150.0;95
715;242.0;494.0;90
716;63.0;566.0;62
717;524.0;963.0;94
718;712.0;361.0;76
719;587.0;395.0;85
720;309.0;77.0;90
721;634.0;312.0;68
722;629.0;660.0;96
723;240.0;48.0;64
724;409.0;804.0;85
725;119.0;417.0;60
726;350.0;418.0;91
727;718.0;679.0;74
728;399.0;970.0;78
729;801.0;623.0;99
730;814.0;603.0;88
731;304.0;921.0;96
732;242.0;179.0;71
733;312.0;463.0;81
734;292.0;771.0;66
735;225.0;967.0;50
736;72.0;635.0;60
737;50.0;204.0;52
738;643.0;879.0;99
739;278.0;386.0;84
740;351.0;647.0;57
741;562.0;384.0;77
742;818.0;5.0;51
743;293.0;939.0;75
744;121.0;844.0;62
745;352.0;908.0;64
746;439.0;380.0;87
747;757.0;485.0;73
748;235.0;718.0;97
749;431.0;868.0;74
750;675.0;647.0;95
751;323.0;506.0;82
752;505.0;247.0;81
753;603.0;374.0;55
754;64.0;411.0;52
755;836.0;553.0;82
756;165.0;566.0;70
757;219.0;848.0;81
758;88.0;423.0;88
759;278.0;645.0;63
760;123.0;519.0;89
761;536.0;419.0;85
762;537.0;347.0;89
763;634.0;977.0;63
764;714.0;922.0;93
765;446.0;111.0;100
766;479.0;800.0;94
767;284.0;935.0;64
768;793.0;668.0;83
769;185.0;730.0;59
770;269.0;588.0;79
771;860.0;484.0;82
772;204.0;545.0;70
773;980.0;246.0;93
774;646.0;444.0;53
775;316.0;271.0;59
776;775.0;388.0;62
777;762.0;872.0;62
778;135.0;526.0;93
779;564.0;828.0;80
780;189.0;258.0;95
781;341.0;645.0;52
782;275.0;990.0;56
783;980.0;786.0;83
784;663.0;525.0;66
785;639.0;342.0;62
786;247.0;135.0;69
787;541.0;870.0;60
788;243.0;530.0;72
789;448.0;408.0;57
790;822.0;557.0;72
791;704.0;51.0;78
792;81.0;543.0;69
793;432.0;342.0;76
794;68.0;716.0;95
795;577.0;434.0;81
796;222.0;830.0;52
797;26.0;935.0;97
798;558.0;489.0;84
799;477.0;783.0;68
800;453.0;478.0;61
801;116.0;516.0;91
802;669.0;402.0;88
803;465.0;265.0;59
804;123.0;814.0;82
805;435.0;295.0;51
806;360.0;907.0;86
807;859.0;601.0;54
808;152.0;645.0;60
809;698.0;613.0;70
810;654.0;806.0;90
811;354.0;823.0;66
812;863.0;836.0;90
813;668.0;558.0;86
814;170.0;961.0;66
815;921.0;156.0;87
816;520.0;349.0;54
817;324.0;703.0;85
818;616.0;325.0;77
819;782.0;569.0;78
820;460.0;195.0;55
821;464.0;361.0;85
822;547.0;408.0;65
823;84.0;557.0;95
824;15.0;589.0;92
825;469.0;858.0;58
826;362.0;973.0;86
827;535.0;817.0;74
828;662.0;492.0;74
829;594.0;933.0;68
830;123.0;985.0;59
831;579.0;350.0;76
832;655.0;316.0;90
833;316.0;898.0;77
834;576.0;528.0;65
835;774.0;407.0;72
836;420.0;694.0;86
837;807.0;10.0;89
838;88.0;801.0;75
839;22.0;60.0;77
840;267.0;850.0;99
841;974.0;477.0;66
842;339.0;926.0;82
843;830.0;304.0;97
844;597.0;224.0;92
845;81.0;320.0;51
846;815.0;629.0;57
847;568.0;323.0;74
848;145.0;127.0;50
849;539.0;464.0;86
850;37.0;500.0;66
851;749.0;935.0;98
852;345.0;980.0;55
853;734.0;961.0;89
854;250.0;845.0;54
855;528.0;568.0;77
856;620.0;342.0;90
857;613.0;30.0;57
858;277.0;884.0;87
859;649.0;334.0;54
860;63.0;465.0;73
861;824.0;7.0;58
862;384.0;982.0;78
863;337.0;650.0;56
864;836.0;594.0;55
865;996.0;335.0;58
866;436.0;97.0;78
867;509.0;629.0;52
868;467.0;229.0;72
869;95.0;748.0;68
870;389.0;953.0;80
871;136.0;525.0;73
872;228.0;892.0;52
873;803.0;892.0;87
874;542.0;421.0;59
875;767.0;409.0;68
876;146.0;600.0;69
877;50.0;360.0;91
878;488.0;859.0;74
879;559.0;385.0;59
880;330.0;835.0;72
881;839.0;631.0;73
882;942.0;374.0;95
883;896.0;961.0;76
884;297.0;922.0;98
885;222.0;911.0;90
886;417.0;889.0;89
887;463.0;679.0;54
888;496.0;329.0;76
889;83.0;468.0;95
890;274.0;389.0;60
891;129.0;292.0;58
892;898.0;791.0;70
893;93.0;311.0;72
894;671.0;163.0;98
895;892.0;135.0;78
896;263.0;907.0;55
897;77.0;532.0;96
898;755.0;543.0;74
899;723.0;319.0;55
900;383.0;829.0;60
901;632.0;60.0;58
902;384.0;869.0;99
903;259.0;234.0;91
904;378.0;380.0;70
905;804.0;218.0;62
906;51.0;546.0;56
907;200.0;664.0;50
908;603.0;293.0;81
909;62.0;814.0;98
910;266.0;928.0;78
911;281.0;131.0;94
912;788.0;465.0;52
913;542.0;363.0;92
914;191.0;329.0;79
915;116.0;565.0;62
916;678.0;97.0;76
917;129.0;283.0;90
918;289.0;942.0;70
919;364.0;312.0;71
920;251.0;913.0;76
921;352.0;197.0;83
922;73.0;524.0;92
923;244.0;690.0;69
924;459.0;236.0;91
925;906.0;188.0;80
926;142.0;54.0;63
927;136.0;217.0;68
928;233.0;77.0;95
929;790.0;279.0;94
930;86.0;502.0;93
931;595.0;240.0;66
932;904.0;694.0;58
933;299.0;559.0;99
934;560.0;605.0;89
935;141.0;549.0;86
936;313.0;423.0;61
937;373.0;318.0;95
938;966.0;436.0;68
939;707.0;409.0;80
940;690.0;401.0;86
941;824.0;599.0;58
942;260.0;568.0;93
943;303.0;887.0;76
944;433.0;352.0;80
945;363.0;914.0;71
946;566.0;959.0;72
947;974.0;413.0;61
948;283.0;29.0;91
949;246.0;884.0;60
950;317.0;392.0;85
951;24.0;967.0;50
952;615.0;373.0;81
953;125.0;527.0;90
954;623.0;373.0;59
955;301.0;944.0;89
956;305.0;607.0;68
957;314.0;959.0;78
958;271.0;395.0;97
959;568.0;419.0;81
960;282.0;894.0;72
961;298.0;884.0;93
962;257.0;839.0;78
963;546.0;47.0;71
964;226.0;883.0;76
965;674.0;517.0;79
966;230.0;922.0;94
967;262.0;464.0;59
968;576.0;316.0;97
969;715.0;106.0;91
970;205.0;311.0;80
971;52.0;801.0;88
972;179.0;890.0;68
973;327.0;877.0;79
974;363.0;408.0;92
975;987.0;529.0;97
976;569.0;110.0;89
977;494.0;352.0;88
978;485.0;704.0;65
979;316.0;314.0;93
980;803.0;452.0;75
981;975.0;855.0;58
982;441.0;618.0;75
983;940.0;997.0;81
984;583.0;885.0;61
985;225.0;121.0;68
986;384.0;564.0;66
987;422.0;651.0;91
988;337.0;765.0;64
989;898.0;149.0;73
990;721.0;606.0;100
991;262.0;565.0;73
992;347.0;784.0;91
993;698.0;101.0;56
994;685.0;487.0;91
995;539.0;930.0;90
996;175.0;529.0;68
997;531.0;875.0;70
998;72.0;399.0;50
999;177.0;79.0;90
1000;249.0;509.0;94
1001;51.0;593.0;65
1002;526.0;309.0;67
1003;331.0;877.0;61
1004;122.0;824.0;71
1005;511.0;496.0;89
1006;510.0;322.0;57
1007;736.0;423.0;71
1008;866.0;473.0;66
1009;251.0;456.0;56
1010;269.0;169.0;78
1011;285.0;463.0;52
1012;412.0;761.0;58
1013;256.0;471.0;88
1014;586.0;388.0;65
1015;193.0;530.0;59
1016;122.0;742.0;60
1017;374.0;855.0;91
1018;602.0;340.0;62
1019;477.0;328.0;66
1020;255.0;366.0;69
1021;565.0;471.0;96
1022;962.0;673.0;92
1023;340.0;846.0;90
1024;354.0;951.0;72
1025;385.0;870.0;80
1026;917.0;517.0;54
1027;980.0;691.0;56
1028;296.0;897.0;82
1029;285.0;697.0;95
1030;596.0;527.0;68
1031;624.0;344.0;72
1032;219.0;604.0;89
1033;49.0;271.0;69
1034;856.0;169.0;82
1035;909.0;97.0;60
1036;98.0;595.0;81
1037;630.0;429.0;53
1038;342.0;916.0;60
1039;740.0;421.0;74
1040;309.0;930.0;73
1041;352.0;915.0;94
1042;553.0;419.0;74
1043;282.0;962.0;67
1044;584.0;905.0;57
1045;315.0;522.0;52
1046;338.0;966.0;54
1047;131.0;531.0;98
1048;682.0;929.0;74
1049;947.0;87.0;57
1050;666.0;428.0;56
1051;540.0;441.0;51
1052;91.0;99.0;86
1053;434.0;951.0;98
1054;163.0;520.0;74
1055;182.0;562.0;75
1056;679.0;352.0;68
1057;215.0;531.0;88
1058;757.0;350.0;77
1059;123.0;556.0;74
1060;247.0;802.0;50
1061;413.0;854.0;90
1062;687.0;299.0;67
1063;417.0;744.0;68
1064;338.0;902.0;60
1065;627.0;333.0;95
1066;99.0;112.0;90
1067;323.0;871.0;51
1068;201.0;583.0;90
1069;59.0;22.0;53
1070;172.0;552.0;55
1071;298.0;895.0;91
1072;875.0;48.0;72
1073;539.0;922.0;75
1074;915.0;305.0;96
1075;102.0;669.0;73
1076;601.0;371.0;65
1077;107.0;458.0;100
1078;197.0;408.0;67
1079;613.0;356.0;93
1080;476.0;660.0;55
1081;964.0;840.0;52
1082;684.0;993.0;92
1083;171.0;555.0;96
1084;69.0;515.0;71
1085;238.0;593.0;51
1086;895.0;827.0;67
1087;616.0;353.0;90
1088;125.0;666.0;61
1089;13.0;540.0;77
1090;258.0;865.0;66
1091;719.0;331.0;90
1092;103.0;638.0;64
1093;153.0;763.0;82
1094;124.0;51.0;51
1095;644.0;361.0;84
1096;791.0;225.0;74
1097;105.0;500.0;94
1098;240.0;974.0;68
1099;953.0;579.0;73
1100;246.0;990.0;77
1101;220.0;563.0;90
1102;667.0;427.0;61
1103;53.0;654.0;68
1104;740.0;359.0;76
1105;263.0;853.0;63
1106;343.0;881.0;85
1107;425.0;873.0;83
1108;937.0;374.0;70
1109;617.0;407.0;74
1110;420.0;781.0;69
1111;596.0;339.0;85
1112;305.0;465.0;75
1113;193.0;585.0;59
1114;252.0;859.0;59
1115;582.0;438.0;69
1116;773.0;758.0;67
1117;635.0;429.0;70
1118;887.0;807.0;59
1119;414.0;518.0;89
1120;304.0;464.0;52
1121;577.0;243.0;85
1122;808.0;642.0;93
1123;566.0;182.0;52
1124;292.0;901.0;50
1125;77.0;409.0;64
1126;593.0;320.0;66
1127;233.0;579.0;95
1128;270.0;865.0;60
1129;423.0;823.0;55
1130;981.0;937.0;66
1131;274.0;797.0;55
1132;512.0;963.0;60
1133;184.0;95.0;100
1134;423.0;810.0;87
1135;432.0;372.0;86
1136;331.0;975.0;58
1137;287.0;190.0;84
1138;601.0;419.0;94
1139;504.0;315.0;98
1140;548.0;11.0;86
1141;685.0;29.0;85
