Nodo;X;Y;Demanda
102;983.0;970.0;80
103;567.0;374.0;83
104;594.0;231.0;57
105;577.0;360.0;62
106;600.0;55.0;100
107;163.0;283.0;65
108;952.0;191.0;58
109;576.0;635.0;69
110;232.0;535.0;85
111;139.0;863.0;52
112;971.0;864.0;92
113;645.0;373.0;67
114;750.0;764.0;85
115;535.0;927.0;88
116;75.0;677.0;50
117;815.0;832.0;66
118;118.0;581.0;55
119;473.0;180.0;85
120;769.0;999.0;55
121;882.0;159.0;100
122;39.0;765.0;68
123;1000.0;888.0;66
124;340.0;505.0;100
125;420.0;680.0;72
126;477.0;757.0;51
127;691.0;419.0;67
128;148.0;539.0;62
129;592.0;492.0;63
130;386.0;144.0;73
131;850.0;333.0;82
132;949.0;477.0;91
133;612.0;748.0;55
134;703.0;823.0;94
135;927.0;959.0;63
136;288.0;993.0;73
137;727.0;471.0;71
138;160.0;780.0;71
139;453.0;634.0;84
140;133.0;55.0;93
141;178.0;374.0;79
142;594.0;507.0;81
143;392.0;94.0;87
144;736.0;291.0;74
145;333.0;502.0;79
146;78.0;764.0;78
147;707.0;610.0;88
148;920.0;579.0;78
149;945.0;589.0;74
150;50.0;92.0;69
151;57.0;125.0;71
152;977.0;361.0;54
153;560.0;223.0;90
154;439.0;122.0;65
155;816.0;56.0;83
156;17.0;680.0;60
157;424.0;11.0;91
158;819.0;386.0;82
159;698.0;423.0;87
160;383.0;451.0;80
161;957.0;272.0;78
162;900.0;592.0;54
163;153.0;237.0;72
164;158.0;51.0;100
165;876.0;343.0;56
166;608.0;669.0;56
167;581.0;421.0;95
168;236.0;156.0;60
169;827.0;551.0;98
170;717.0;828.0;79
171;133.0;768.0;92
172;89.0;55.0;68
173;839.0;643.0;65
174;292.0;9.0;57
175;835.0;917.0;96
176;556.0;266.0;61
177;940.0;105.0;97
178;544.0;631.0;99
179;712.0;24.0;96
180;118.0;403.0;60
181;602.0;36.0;51
182;860.0;105.0;78
183;164.0;992.0;72
184;459.0;875.0;93
185;356.0;506.0;91
186;546.0;299.0;77
187;882.0;467.0;70
188;884.0;261.0;80
189;70.0;423.0;84
190;346.0;656.0;59
191;517.0;924.0;85
192;441.0;969.0;59
193;620.0;608.0;98
194;569.0;453.0;51
195;347.0;435.0;52
196;644.0;699.0;61
197;712.0;475.0;59
198;974.0;960.0;84
199;187.0;634.0;69
200;631.0;895.0;64
201;701.0;536.0;58
202;64.0;707.0;95
203;325.0;846.0;83
204;916.0;547.0;96
205;170.0;240.0;71
206;613.0;44.0;67
207;250.0;424.0;51
208;801.0;808.0;79
209;486.0;562.0;86
210;951.0;988.0;60
211;418.0;168.0;82
212;40.0;224.0;72
213;776.0;713.0;58
214;617.0;573.0;67
215;411.0;772.0;53
216;497.0;818.0;74
217;484.0;8.0;88
218;14.0;647.0;88
219;309.0;744.0;95
220;481.0;713.0;99
221;778.0;567.0;57
222;672.0;707.0;86
223;577.0;464.0;96
224;791.0;202.0;69
225;185.0;335.0;53
226;57.0;894.0;52
227;848.0;723.0;92
228;105.0;736.0;80
229;969.0;225.0;50
230;367.0;672.0;85
231;508.0;480.0;67
232;461.0;587.0;54
233;766.0;99.0;51
234;366.0;877.0;99
235;332.0;82.0;63
236;710.0;913.0;96
237;568.0;341.0;64
238;991.0;317.0;90
239;79.0;194.0;99
240;821.0;803.0;72
241;681.0;574.0;86
242;458.0;721.0;99
243;207.0;96.0;97
244;317.0;992.0;59
245;111.0;516.0;98
246;901.0;682.0;67
247;679.0;822.0;62
248;171.0;205.0;66
249;444.0;786.0;77
250;542.0;785.0;79
251;9.0;907.0;90
252;982.0;102.0;52
253;145.0;866.0;97
254;3.0;604.0;97
255;545.0;822.0;77
256;568.0;500.0;90
257;509.0;924.0;99
258;170.0;103.0;64
259;615.0;941.0;95
260;836.0;123.0;88
261;195.0;712.0;85
262;323.0;415.0;77
263;531.0;345.0;73
264;849.0;557.0;89
265;879.0;958.0;51
266;851.0;606.0;59
267;334.0;589.0;94
268;543.0;182.0;68
269;488.0;978.0;97
270;255.0;702.0;57
271;151.0;851.0;50
272;799.0;839.0;69
273;692.0;376.0;90
274;58.0;642.0;82
275;756.0;661.0;84
276;794.0;747.0;54
277;245.0;229.0;68
278;859.0;374.0;63
279;183.0;453.0;75
280;520.0;205.0;74
281;391.0;45.0;82
282;489.0;151.0;56
283;125.0;641.0;76
284;28.0;467.0;60
285;936.0;44.0;50
286;776.0;96.0;73
287;781.0;497.0;63
288;855.0;149.0;89
289;996.0;843.0;57
290;227.0;303.0;63
291;669.0;668.0;98
292;338.0;50.0;77
293;572.0;329.0;68
294;741.0;468.0;96
295;870.0;674.0;58
296;352.0;347.0;95
297;603.0;601.0;52
298;235.0;675.0;92
299;400.0;508.0;69
300;952.0;750.0;93
301;12.0;118.0;69
302;574.0;878.0;74
303;773.0;727.0;99
304;53.0;438.0;66
305;185.0;632.0;98
306;477.0;480.0;78
307;868.0;976.0;87
308;443.0;304.0;77
309;307.0;576.0;96
310;35.0;327.0;67
311;456.0;165.0;70
312;243.0;95.0;59
313;670.0;245.0;65
314;358.0;235.0;63
315;14.0;434.0;64
316;247.0;91.0;67
317;723.0;517.0;83
318;380.0;518.0;62
319;272.0;742.0;57
320;863.0;200.0;72
321;317.0;393.0;70
322;997.0;44.0;71
323;944.0;168.0;99
324;198.0;963.0;75
325;8.0;731.0;66
326;642.0;316.0;80
327;201.0;512.0;62
328;603.0;139.0;56
329;108.0;48.0;53
330;227.0;653.0;76
331;27.0;609.0;95
332;116.0;999.0;76
333;972.0;83.0;72
334;611.0;168.0;72
335;464.0;117.0;88
336;413.0;36.0;50
337;489.0;710.0;64
338;830.0;192.0;51
339;942.0;34.0;84
340;432.0;359.0;74
341;767.0;11.0;51
342;700.0;894.0;64
343;679.0;442.0;88
344;939.0;130.0;100
345;246.0;783.0;70
346;408.0;760.0;85
347;697.0;436.0;94
348;994.0;654.0;73
349;725.0;270.0;87
350;470.0;182.0;78
351;60.0;479.0;51
352;539.0;13.0;50
353;502.0;509.0;68
354;126.0;868.0;96
355;313.0;234.0;88
356;339.0;669.0;88
357;160.0;883.0;93
358;864.0;846.0;82
359;191.0;431.0;97
360;213.0;926.0;56
361;255.0;760.0;87
362;368.0;527.0;83
363;724.0;320.0;54
364;448.0;769.0;60
365;908.0;258.0;70
366;163.0;640.0;100
367;438.0;876.0;52
368;19.0;826.0;77
369;757.0;535.0;64
370;31.0;696.0;89
371;603.0;299.0;87
372;880.0;462.0;95
373;533.0;12.0;85
374;956.0;787.0;50
375;5.0;713.0;59
376;11.0;843.0;65
377;989.0;128.0;76
378;221.0;331.0;64
379;773.0;121.0;73
380;42.0;245.0;96
381;185.0;925.0;78
382;902.0;221.0;57
383;133.0;363.0;64
384;764.0;361.0;50
385;721.0;151.0;77
386;658.0;534.0;68
387;331.0;319.0;70
388;851.0;242.0;52
389;483.0;638.0;100
390;599.0;592.0;76
391;428.0;111.0;84
392;52.0;376.0;79
393;289.0;26.0;78
394;794.0;965.0;76
395;797.0;631.0;86
396;713.0;659.0;85
397;995.0;579.0;78
398;435.0;859.0;54
399;627.0;857.0;95
400;391.0;221.0;100
401;160.0;247.0;51
402;808.0;675.0;99
403;630.0;630.0;72
404;423.0;229.0;82
405;571.0;900.0;82
406;475.0;253.0;84
407;411.0;87.0;54
408;750.0;592.0;59
409;128.0;660.0;65
410;92.0;138.0;60
411;76.0;969.0;67
412;721.0;847.0;81
413;719.0;716.0;73
414;95.0;539.0;71
415;757.0;383.0;59
416;875.0;780.0;56
417;839.0;802.0;75
418;609.0;611.0;56
419;441.0;977.0;76
420;499.0;870.0;98
421;273.0;760.0;52
422;578.0;206.0;59
423;634.0;275.0;77
424;693.0;441.0;100
425;168.0;832.0;72
426;778.0;879.0;53
427;602.0;62.0;61
428;124.0;385.0;69
429;380.0;701.0;100
430;309.0;828.0;75
431;577.0;915.0;99
432;926.0;175.0;68
433;327.0;322.0;100
434;784.0;584.0;99
435;419.0;50.0;69
436;886.0;582.0;95
437;356.0;894.0;79
438;123.0;605.0;66
439;842.0;779.0;90
440;688.0;546.0;94
441;853.0;291.0;71
442;86.0;265.0;71
443;606.0;464.0;54
444;767.0;963.0;94
445;366.0;899.0;75
446;996.0;542.0;59
447;779.0;698.0;98
448;820.0;261.0;81
449;309.0;402.0;75
450;186.0;202.0;84
451;334.0;576.0;71
452;154.0;490.0;86
453;267.0;608.0;83
454;633.0;712.0;89
455;760.0;629.0;97
456;945.0;850.0;61
457;917.0;886.0;75
458;689.0;130.0;81
459;93.0;335.0;61
460;739.0;731.0;68
461;846.0;662.0;100
462;741.0;610.0;55
463;995.0;73.0;56
464;340.0;772.0;74
465;132.0;297.0;93
466;67.0;417.0;65
467;256.0;16.0;97
468;462.0;887.0;85
469;104.0;954.0;97
470;286.0;838.0;50
471;178.0;119.0;74
472;823.0;65.0;81
473;255.0;244.0;75
474;650.0;892.0;87
475;753.0;896.0;72
476;521.0;375.0;69
477;389.0;602.0;57
478;345.0;195.0;70
479;27.0;565.0;99
480;242.0;476.0;76
481;597.0;294.0;71
482;305.0;260.0;61
483;308.0;844.0;57
484;21.0;64.0;61
485;350.0;142.0;97
486;761.0;549.0;55
487;523.0;796.0;65
488;571.0;491.0;55
489;554.0;427.0;92
490;60.0;295.0;81
491;762.0;524.0;73
492;464.0;327.0;56
493;444.0;824.0;63
494;653.0;822.0;65
495;160.0;539.0;52
496;880.0;4.0;72
497;555.0;73.0;61
498;791.0;936.0;64
499;483.0;447.0;83
500;140.0;222.0;58
501;658.0;338.0;89
502;901.0;872.0;55
503;478.0;268.0;96
504;617.0;667.0;62
505;104.0;610.0;77
506;767.0;398.0;74
507;662.0;624.0;58
508;885.0;492.0;53
509;94.0;545.0;70
510;510.0;922.0;71
511;277.0;698.0;55
512;4.0;134.0;65
513;282.0;695.0;50
514;106.0;556.0;59
515;361.0;316.0;65
516;345.0;538.0;74
517;293.0;986.0;85
518;705.0;160.0;55
519;299.0;851.0;68
520;489.0;731.0;87
521;131.0;609.0;91
522;281.0;140.0;51
523;690.0;720.0;68
524;914.0;575.0;97
525;992.0;931.0;90
526;772.0;84.0;52
527;723.0;360.0;55
528;746.0;75.0;92
529;233.0;449.0;80
530;984.0;263.0;76
531;948.0;433.0;68
532;861.0;532.0;50
533;897.0;91.0;96
534;700.0;873.0;93
535;444.0;84.0;75
536;764.0;955.0;81
537;678.0;197.0;77
538;459.0;436.0;66
539;515.0;610.0;95
540;146.0;131.0;78
541;441.0;786.0;98
542;227.0;500.0;51
543;394.0;440.0;52
544;803.0;988.0;99
545;202.0;186.0;87
546;166.0;794.0;55
547;997.0;414.0;60
548;414.0;245.0;94
549;74.0;40.0;57
550;595.0;920.0;76
551;267.0;981.0;65
552;520.0;654.0;94
553;189.0;540.0;89
554;790.0;691.0;92
555;941.0;926.0;68
556;91.0;855.0;59
557;877.0;945.0;64
558;665.0;239.0;95
559;500.0;160.0;92
560;708.0;747.0;73
561;553.0;293.0;86
562;555.0;140.0;82
563;646.0;656.0;70
564;151.0;307.0;61
565;392.0;675.0;96
566;158.0;387.0;86
567;91.0;940.0;61
568;592.0;578.0;58
569;55.0;322.0;100
570;554.0;722.0;92
571;156.0;224.0;87
572;818.0;351.0;53
573;414.0;231.0;96
574;452.0;446.0;84
575;684.0;1.0;66
576;813.0;472.0;85
577;450.0;139.0;82
578;744.0;187.0;90
579;391.0;919.0;90
580;266.0;265.0;56
581;984.0;937.0;91
582;276.0;994.0;86
583;189.0;980.0;64
584;423.0;664.0;85
585;968.0;311.0;98
586;399.0;350.0;86
587;258.0;289.0;55
588;501.0;447.0;79
589;107.0;111.0;95
590;459.0;336.0;55
591;668.0;241.0;98
592;469.0;322.0;84
593;363.0;323.0;66
594;826.0;773.0;75
595;492.0;947.0;81
596;614.0;22.0;85
597;29.0;207.0;85
598;638.0;920.0;85
599;250.0;953.0;94
600;787.0;914.0;100
601;854.0;592.0;74
602;102.0;725.0;78
603;400.0;698.0;95
604;504.0;510.0;73
605;471.0;956.0;99
606;863.0;531.0;95
607;510.0;713.0;73
608;119.0;756.0;55
609;827.0;796.0;70
610;940.0;431.0;62
611;930.0;373.0;88
612;937.0;10.0;90
613;650.0;910.0;99
614;432.0;403.0;50
615;381.0;283.0;82
616;58.0;420.0;80
617;722.0;127.0;53
618;230.0;976.0;97
619;545.0;884.0;65
620;822.0;418.0;76
621;400.0;453.0;93
622;875.0;410.0;86
623;293.0;348.0;89
624;615.0;430.0;87
625;192.0;952.0;96
626;304.0;197.0;52
627;16.0;201.0;84
628;168.0;95.0;93
629;426.0;696.0;99
630;138.0;372.0;87
631;70.0;657.0;56
632;458.0;674.0;68
633;654.0;466.0;86
634;225.0;392.0;94
635;536.0;131.0;88
636;443.0;488.0;58
637;584.0;250.0;57
638;314.0;719.0;85
639;456.0;440.0;69
640;132.0;197.0;86
641;723.0;90.0;52
642;911.0;520.0;66
643;420.0;600.0;50
644;275.0;384.0;79
645;412.0;484.0;68
646;206.0;988.0;60
647;294.0;960.0;97
648;333.0;283.0;78
649;102.0;322.0;54
650;695.0;166.0;98
651;269.0;154.0;76
652;823.0;343.0;82
653;768.0;476.0;81
654;271.0;844.0;98
655;992.0;539.0;69
656;811.0;286.0;77
657;285.0;32.0;98
658;807.0;810.0;56
659;893.0;582.0;72
660;161.0;483.0;68
661;509.0;904.0;58
662;613.0;941.0;98
663;960.0;988.0;62
664;244.0;13.0;92
665;837.0;16.0;51
666;235.0;552.0;52
667;590.0;173.0;86
668;44.0;228.0;54
669;248.0;845.0;77
670;692.0;50.0;82
671;770.0;817.0;86
672;755.0;808.0;75
673;479.0;412.0;87
674;341.0;727.0;60
675;674.0;203.0;76
676;606.0;865.0;67
677;215.0;809.0;66
678;349.0;397.0;69
679;894.0;961.0;55
680;383.0;167.0;97
681;862.0;814.0;93
682;848.0;574.0;56
683;996.0;815.0;54
684;317.0;704.0;56
685;568.0;152.0;79
686;310.0;395.0;81
687;739.0;730.0;74
688;422.0;282.0;51
689;635.0;541.0;70
690;598.0;930.0;63
691;140.0;718.0;71
692;926.0;483.0;54
693;187.0;657.0;65
694;619.0;882.0;51
695;565.0;722.0;53
696;616.0;235.0;57
697;580.0;292.0;77
698;365.0;883.0;64
699;602.0;248.0;62
700;394.0;389.0;77
701;234.0;374.0;97
702;825.0;144.0;79
703;333.0;69.0;52
704;45.0;571.0;78
705;263.0;741.0;96
706;365.0;917.0;75
707;719.0;122.0;96
708;713.0;53.0;79
709;348.0;383.0;81
710;903.0;602.0;52
711;638.0;541.0;59
712;487.0;612.0;70
713;771.0;252.0;69
714;686.0;887.0;83
715;268.0;162.0;51
716;256.0;596.0;69
717;115.0;839.0;58
718;262.0;470.0;62
719;631.0;808.0;93
720;214.0;306.0;77
721;469.0;42.0;57
722;829.0;197.0;89
723;791.0;319.0;55
724;890.0;879.0;88
725;726.0;898.0;60
726;515.0;970.0;73
727;971.0;105.0;56
728;532.0;241.0;68
729;376.0;49.0;82
730;250.0;598.0;79
731;350.0;552.0;76
732;916.0;74.0;77
733;690.0;382.0;100
734;896.0;449.0;89
735;921.0;511.0;57
736;162.0;406.0;80
737;737.0;871.0;65
738;650.0;675.0;52
739;740.0;894.0;64
740;541.0;304.0;72
741;468.0;567.0;93
742;927.0;157.0;91
743;213.0;730.0;63
744;421.0;402.0;54
745;204.0;998.0;71
746;512.0;779.0;86
747;49.0;502.0;72
748;703.0;835.0;58
749;270.0;148.0;84
750;847.0;12.0;56
751;140.0;773.0;80
752;598.0;429.0;69
753;140.0;205.0;81
754;770.0;417.0;71
755;954.0;194.0;93
756;816.0;303.0;58
757;957.0;200.0;79
758;181.0;991.0;90
759;294.0;746.0;76
760;812.0;473.0;91
761;230.0;756.0;87
762;845.0;980.0;86
763;351.0;161.0;56
764;461.0;278.0;76
765;103.0;410.0;91
766;842.0;77.0;53
767;3.0;213.0;65
768;78.0;108.0;78
769;464.0;405.0;58
770;744.0;658.0;78
771;853.0;16.0;98
772;549.0;322.0;73
773;44.0;833.0;52
774;578.0;348.0;96
775;209.0;938.0;90
776;322.0;158.0;80
777;670.0;50.0;95
778;965.0;872.0;73
779;73.0;379.0;75
780;437.0;437.0;84
781;115.0;208.0;62
782;814.0;824.0;74
783;49.0;319.0;77
784;177.0;277.0;70
785;644.0;4.0;62
786;438.0;521.0;86
787;721.0;308.0;89
788;577.0;47.0;92
789;750.0;867.0;86
790;897.0;222.0;84
791;806.0;894.0;92
792;587.0;284.0;99
793;34.0;628.0;72
794;183.0;227.0;100
795;131.0;306.0;72
796;85.0;945.0;87
797;518.0;605.0;99
798;225.0;973.0;95
799;264.0;811.0;70
800;267.0;672.0;82
801;894.0;508.0;80
802;351.0;949.0;100
803;524.0;617.0;53
804;485.0;169.0;87
805;363.0;107.0;70
806;770.0;18.0;95
807;850.0;196.0;63
808;897.0;925.0;54
809;237.0;404.0;91
810;960.0;118.0;83
811;764.0;753.0;86
812;685.0;337.0;53
813;929.0;666.0;61
814;380.0;778.0;95
815;469.0;764.0;56
816;436.0;65.0;55
817;454.0;352.0;67
818;849.0;834.0;62
819;338.0;636.0;100
820;435.0;254.0;71
821;165.0;41.0;67
822;935.0;238.0;58
823;258.0;390.0;57
824;959.0;228.0;94
825;46.0;914.0;60
826;345.0;908.0;55
827;952.0;14.0;57
828;20.0;41.0;57
829;614.0;300.0;53
830;245.0;647.0;59
831;998.0;400.0;85
832;484.0;683.0;67
833;930.0;605.0;90
834;398.0;362.0;78
835;828.0;823.0;97
836;281.0;377.0;83
837;571.0;274.0;88
838;93.0;511.0;63
839;220.0;745.0;95
840;890.0;638.0;60
841;546.0;748.0;100
842;362.0;93.0;62
843;797.0;989.0;93
844;31.0;5.0;99
845;314.0;549.0;61
846;753.0;468.0;82
847;650.0;852.0;64
848;297.0;863.0;76
849;762.0;208.0;70
850;361.0;729.0;96
851;495.0;57.0;58
852;649.0;821.0;90
853;941.0;303.0;51
854;854.0;421.0;62
855;106.0;722.0;61
856;714.0;430.0;85
857;407.0;569.0;98
858;963.0;152.0;77
859;657.0;552.0;64
860;17.0;838.0;86
861;265.0;176.0;85
862;572.0;820.0;65
863;625.0;987.0;64
864;595.0;328.0;55
865;743.0;693.0;99
866;401.0;20.0;68
867;446.0;467.0;97
868;124.0;871.0;82
869;694.0;96.0;68
870;861.0;603.0;60
871;166.0;808.0;67
872;462.0;676.0;75
873;636.0;553.0;72
874;804.0;848.0;60
875;469.0;446.0;66
876;520.0;359.0;99
877;833.0;701.0;86
878;998.0;389.0;60
879;174.0;406.0;57
880;514.0;861.0;82
881;173.0;347.0;56
882;726.0;964.0;56
883;175.0;808.0;76
884;93.0;4.0;75
885;80.0;7.0;93
886;759.0;547.0;88
887;664.0;709.0;55
888;311.0;98.0;64
889;276.0;192.0;55
890;352.0;113.0;58
891;78.0;204.0;77
892;51.0;311.0;63
893;676.0;545.0;50
894;661.0;211.0;72
895;740.0;966.0;100
896;262.0;902.0;65
897;780.0;711.0;55
898;843.0;896.0;56
899;380.0;292.0;94
900;778.0;480.0;75
901;754.0;428.0;83
902;597.0;408.0;77
903;230.0;548.0;62
904;911.0;537.0;67
905;718.0;889.0;76
906;577.0;399.0;54
907;422.0;569.0;68
908;830.0;479.0;51
909;725.0;792.0;90
910;139.0;338.0;97
911;491.0;877.0;93
912;269.0;715.0;73
913;901.0;677.0;58
914;356.0;465.0;62
915;703.0;783.0;82
916;586.0;725.0;79
917;626.0;998.0;86
918;185.0;20.0;78
919;477.0;46.0;52
920;430.0;92.0;71
921;970.0;522.0;86
922;365.0;889.0;77
923;384.0;75.0;58
924;598.0;164.0;96
925;587.0;437.0;66
926;601.0;113.0;61
927;503.0;924.0;59
928;913.0;93.0;62
929;181.0;866.0;83
930;610.0;298.0;82
931;318.0;133.0;68
932;835.0;509.0;64
933;41.0;654.0;81
934;561.0;455.0;97
935;750.0;909.0;95
936;58.0;542.0;67
937;366.0;463.0;91
938;371.0;0.0;64
939;725.0;71.0;74
940;62.0;489.0;85
941;802.0;657.0;75
942;489.0;461.0;63
943;988.0;324.0;93
944;10.0;185.0;89
945;266.0;15.0;84
946;576.0;167.0;55
947;870.0;569.0;80
948;492.0;676.0;84
949;342.0;476.0;59
950;109.0;319.0;90
951;318.0;85.0;61
952;342.0;79.0;70
953;108.0;454.0;50
954;203.0;791.0;65
955;192.0;350.0;85
956;975.0;547.0;82
957;301.0;165.0;89
958;839.0;275.0;92
959;923.0;758.0;85
960;19.0;608.0;52
961;456.0;855.0;55
962;643.0;589.0;98
963;171.0;157.0;50
964;907.0;427.0;59
965;342.0;177.0;85
966;626.0;955.0;76
967;679.0;210.0;64
968;202.0;722.0;69
969;2.0;535.0;54
970;649.0;990.0;60
971;988.0;120.0;76
972;648.0;258.0;75
973;800.0;595.0;73
974;67.0;353.0;60
975;91.0;359.0;92
976;772.0;610.0;76
977;481.0;765.0;57
978;209.0;347.0;51
979;754.0;450.0;65
980;725.0;648.0;56
981;777.0;908.0;71
982;561.0;805.0;57
983;344.0;849.0;78
984;642.0;574.0;68
985;221.0;554.0;71
986;655.0;853.0;59
987;535.0;750.0;97
988;331.0;276.0;83
989;881.0;616.0;90
990;511.0;712.0;61
991;22.0;717.0;78
992;583.0;868.0;99
993;92.0;59.0;74
994;19.0;269.0;56
995;272.0;320.0;91
996;549.0;785.0;70
997;694.0;139.0;60
998;274.0;340.0;97
999;457.0;964.0;89
1000;653.0;856.0;60
1001;682.0;175.0;93
1002;903.0;351.0;61
1003;617.0;63.0;76
1004;786.0;564.0;67
1005;22.0;695.0;89
1006;740.0;328.0;64
1007;105.0;823.0;66
1008;553.0;848.0;87
1009;789.0;688.0;89
1010;637.0;912.0;69
1011;17.0;531.0;53
1012;473.0;497.0;81
1013;164.0;275.0;81
1014;535.0;817.0;56
1015;352.0;88.0;88
1016;762.0;169.0;75
1017;441.0;406.0;63
1018;67.0;716.0;62
1019;536.0;550.0;75
1020;821.0;914.0;63
1021;367.0;502.0;69
1022;157.0;777.0;91
1023;919.0;751.0;56
1024;195.0;78.0;69
1025;692.0;784.0;85
1026;490.0;165.0;74
1027;168.0;108.0;86
1028;480.0;499.0;94
1029;939.0;713.0;55
1030;869.0;50.0;58
1031;891.0;454.0;64
1032;546.0;586.0;95
1033;242.0;661.0;82
1034;748.0;494.0;77
1035;988.0;567.0;68
1036;866.0;308.0;77
1037;130.0;657.0;84
1038;479.0;61.0;96
1039;946.0;642.0;58
1040;508.0;22.0;70
1041;970.0;658.0;82
1042;133.0;192.0;90
1043;156.0;442.0;92
1044;44.0;154.0;77
1045;265.0;681.0;85
1046;358.0;786.0;83
1047;916.0;145.0;54
1048;174.0;8.0;72
1049;894.0;165.0;69
1050;269.0;574.0;93
1051;827.0;252.0;88
1052;745.0;832.0;70
1053;598.0;23.0;71
1054;178.0;47.0;57
1055;752.0;830.0;55
1056;625.0;801.0;82
1057;111.0;810.0;66
1058;793.0;45.0;89
1059;80.0;448.0;55
1060;763.0;197.0;82
1061;764.0;378.0;86
1062;334.0;848.0;61
1063;325.0;462.0;94
1064;194.0;433.0;92
1065;468.0;141.0;81
1066;966.0;786.0;51
1067;260.0;36.0;74
1068;152.0;933.0;87
1069;176.0;636.0;68
1070;69.0;581.0;67
1071;513.0;890.0;92
1072;336.0;365.0;90
1073;610.0;875.0;93
1074;173.0;242.0;64
1075;179.0;170.0;90
1076;816.0;394.0;84
1077;301.0;537.0;89
1078;344.0;719.0;100
1079;842.0;370.0;81
1080;686.0;107.0;67
1081;365.0;322.0;79
1082;496.0;708.0;72
1083;353.0;410.0;76
1084;450.0;426.0;91
1085;434.0;897.0;51
1086;147.0;736.0;96
1087;829.0;537.0;68
1088;995.0;273.0;91
1089;324.0;294.0;99
1090;188.0;419.0;61
1091;834.0;32.0;63
1092;417.0;772.0;68
1093;344.0;865.0;53
1094;253.0;377.0;90
1095;843.0;818.0;92
1096;826.0;716.0;74
1097;1000.0;130.0;67
1098;786.0;517.0;94
1099;480.0;261.0;82
1100;448.0;894.0;72
1101;904.0;292.0;56
1102;654.0;160.0;57
1103;199.0;986.0;74
1104;643.0;265.0;73
1105;274.0;211.0;96
1106;955.0;389.0;72
1107;78.0;649.0;81
1108;317.0;367.0;85
1109;355.0;4.0;60
1110;654.0;764.0;65
1111;480.0;978.0;94
1112;173.0;880.0;86
1113;67.0;671.0;90
1114;942.0;572.0;51
1115;306.0;367.0;71
1116;850.0;368.0;75
1117;667.0;657.0;66
1118;311.0;290.0;67
1119;66.0;57.0;92
1120;985.0;200.0;98
1121;804.0;692.0;64
1122;830.0;690.0;79
1123;282.0;186.0;59
1124;934.0;505.0;65
1125;761.0;226.0;77
1126;808.0;963.0;50
1127;1000.0;31.0;61
1128;103.0;467.0;62
1129;326.0;408.0;91
1130;776.0;877.0;90
1131;333.0;800.0;93
1132;233.0;379.0;80
1133;572.0;439.0;57
1134;426.0;335.0;76
1135;742.0;968.0;54
1136;362.0;358.0;84
1137;74.0;812.0;94
1138;146.0;154.0;53
1139;25.0;756.0;76
1140;634.0;903.0;82
1141;28.0;154.0;98
1142;433.0;590.0;79
1143;762.0;447.0;96
1144;65.0;848.0;89
1145;302.0;679.0;85
1146;547.0;917.0;83
1147;927.0;429.0;72
1148;46.0;971.0;81
1149;494.0;25.0;61
1150;188.0;54.0;90
1151;201.0;933.0;87
