Nodo;X;Y;Demanda
275;543.0;506.0;1
276;902.0;548.0;1
277;47.0;419.0;1
278;125.0;226.0;1
279;206.0;608.0;1
280;811.0;668.0;1
281;643.0;265.0;1
282;189.0;736.0;1
283;79.0;287.0;1
284;382.0;630.0;1
285;225.0;604.0;1
286;412.0;843.0;1
287;924.0;756.0;1
288;474.0;356.0;1
289;533.0;721.0;1
290;445.0;101.0;1
291;579.0;994.0;1
292;652.0;658.0;1
293;633.0;914.0;1
294;889.0;206.0;1
295;464.0;243.0;1
296;680.0;735.0;1
297;420.0;998.0;1
298;798.0;490.0;1
299;75.0;518.0;1
300;27.0;680.0;1
301;118.0;804.0;1
302;181.0;428.0;1
303;489.0;91.0;1
304;367.0;977.0;1
305;777.0;679.0;1
306;501.0;137.0;1
307;856.0;6.0;1
308;75.0;999.0;1
309;777.0;984.0;1
310;171.0;874.0;1
311;909.0;569.0;1
312;730.0;509.0;1
313;326.0;596.0;1
314;59.0;533.0;1
315;455.0;853.0;1
316;612.0;163.0;1
317;959.0;409.0;1
318;987.0;154.0;1
319;883.0;195.0;1
320;207.0;6.0;1
321;39.0;831.0;1
322;227.0;416.0;1
323;657.0;701.0;1
324;703.0;976.0;1
325;260.0;286.0;1
326;6.0;135.0;1
327;821.0;740.0;1
328;491.0;397.0;1
329;140.0;716.0;1
330;6.0;773.0;1
331;497.0;447.0;1
332;666.0;487.0;1
333;529.0;74.0;1
334;860.0;929.0;1
335;384.0;223.0;1
336;524.0;854.0;1
337;102.0;833.0;1
338;653.0;843.0;1
339;260.0;234.0;1
340;66.0;997.0;1
341;864.0;478.0;1
342;425.0;897.0;1
343;482.0;914.0;1
344;497.0;805.0;1
345;646.0;13.0;1
346;670.0;113.0;1
347;483.0;458.0;1
348;722.0;56.0;1
349;611.0;456.0;1
350;832.0;655.0;1
351;275.0;331.0;1
352;851.0;924.0;1
353;746.0;341.0;1
354;811.0;324.0;1
355;950.0;762.0;1
356;697.0;467.0;1
357;368.0;215.0;1
358;458.0;65.0;1
359;174.0;245.0;1
360;277.0;138.0;1
361;624.0;145.0;1
362;80.0;463.0;1
363;696.0;41.0;1
364;309.0;279.0;1
365;985.0;212.0;1
366;934.0;241.0;1
367;839.0;676.0;1
368;717.0;623.0;1
369;752.0;11.0;1
370;732.0;768.0;1
371;5.0;440.0;1
372;125.0;793.0;1
373;556.0;154.0;1
374;137.0;547.0;1
375;178.0;892.0;1
376;363.0;804.0;1
377;855.0;769.0;1
378;269.0;726.0;1
379;415.0;353.0;1
380;961.0;560.0;1
381;432.0;998.0;1
382;197.0;594.0;1
383;354.0;413.0;1
384;655.0;357.0;1
385;903.0;500.0;1
386;446.0;77.0;1
387;710.0;425.0;1
388;883.0;381.0;1
389;208.0;950.0;1
390;493.0;246.0;1
391;776.0;9.0;1
392;286.0;208.0;1
393;119.0;538.0;1
394;267.0;810.0;1
395;924.0;550.0;1
396;207.0;306.0;1
397;734.0;468.0;1
398;654.0;618.0;1
399;102.0;700.0;1
400;196.0;533.0;1
401;978.0;464.0;1
402;987.0;161.0;1
403;342.0;874.0;1
404;501.0;638.0;1
405;105.0;260.0;1
406;557.0;72.0;1
407;246.0;754.0;1
408;577.0;758.0;1
409;200.0;110.0;1
410;107.0;621.0;1
411;501.0;789.0;1
412;581.0;925.0;1
413;672.0;281.0;1
414;333.0;221.0;1
415;366.0;691.0;1
416;871.0;557.0;1
417;759.0;559.0;1
418;384.0;926.0;1
419;184.0;941.0;1
420;512.0;969.0;1
421;29.0;740.0;1
422;361.0;929.0;1
423;874.0;282.0;1
424;769.0;858.0;1
425;878.0;141.0;1
426;820.0;64.0;1
427;429.0;224.0;1
428;611.0;820.0;1
429;26.0;93.0;1
430;268.0;308.0;1
431;426.0;545.0;1
432;211.0;836.0;1
433;28.0;441.0;1
434;669.0;276.0;1
435;519.0;784.0;1
436;445.0;780.0;1
437;762.0;46.0;1
438;935.0;724.0;1
439;937.0;750.0;1
440;390.0;916.0;1
441;934.0;288.0;1
442;435.0;47.0;1
443;990.0;14.0;1
444;830.0;399.0;1
445;581.0;559.0;1
446;490.0;787.0;1
447;564.0;416.0;1
448;748.0;774.0;1
449;566.0;767.0;1
450;873.0;118.0;1
451;626.0;559.0;1
452;833.0;478.0;1
453;82.0;836.0;1
454;311.0;362.0;1
455;718.0;313.0;1
456;975.0;337.0;1
457;148.0;207.0;1
458;986.0;476.0;1
459;463.0;313.0;1
460;769.0;67.0;1
461;114.0;335.0;1
462;28.0;562.0;1
463;59.0;461.0;1
464;12.0;780.0;1
465;154.0;192.0;1
466;27.0;360.0;1
467;787.0;422.0;1
468;206.0;469.0;1
469;774.0;765.0;1
470;521.0;751.0;1
471;499.0;129.0;1
472;52.0;528.0;1
473;304.0;554.0;1
474;502.0;257.0;1
475;131.0;279.0;1
476;960.0;233.0;1
477;408.0;79.0;1
478;917.0;541.0;1
479;195.0;837.0;1
480;536.0;257.0;1
481;573.0;374.0;1
482;163.0;907.0;1
483;282.0;530.0;1
484;143.0;982.0;1
485;182.0;1000.0;1
486;506.0;298.0;1
487;410.0;452.0;1
488;495.0;313.0;1
489;577.0;549.0;1
490;474.0;280.0;1
491;295.0;775.0;1
492;179.0;898.0;1
493;626.0;568.0;1
494;196.0;516.0;1
495;754.0;367.0;1
496;53.0;627.0;1
497;263.0;962.0;1
498;252.0;558.0;1
499;122.0;892.0;1
500;657.0;277.0;1
501;267.0;505.0;1
502;234.0;594.0;1
503;366.0;471.0;1
504;197.0;863.0;1
505;512.0;375.0;1
506;239.0;454.0;1
507;541.0;224.0;1
508;601.0;365.0;1
509;505.0;354.0;1
510;500.0;422.0;1
511;707.0;336.0;1
512;273.0;546.0;1
513;527.0;276.0;1
514;322.0;525.0;1
515;91.0;411.0;1
516;85.0;871.0;1
517;688.0;231.0;1
518;320.0;507.0;1
519;526.0;472.0;1
520;477.0;320.0;1
521;329.0;491.0;1
522;196.0;877.0;1
523;172.0;870.0;1
524;584.0;428.0;1
525;598.0;346.0;1
526;476.0;354.0;1
527;180.0;863.0;1
528;473.0;213.0;1
529;422.0;21.0;1
530;192.0;866.0;1
531;594.0;342.0;1
532;218.0;531.0;1
533;533.0;262.0;1
534;330.0;99.0;1
535;141.0;952.0;1
536;608.0;516.0;1
537;554.0;243.0;1
538;435.0;353.0;1
539;209.0;560.0;1
540;408.0;228.0;1
541;241.0;919.0;1
542;80.0;811.0;1
543;513.0;278.0;1
544;429.0;712.0;1
545;458.0;313.0;1
546;330.0;226.0;1
547;148.0;941.0;1
548;468.0;293.0;1
549;247.0;375.0;1
550;619.0;32.0;1
551;671.0;277.0;1
552;382.0;441.0;1
553;403.0;542.0;1
554;521.0;294.0;1
555;522.0;435.0;1
556;473.0;216.0;1
557;572.0;236.0;1
558;224.0;863.0;1
559;550.0;379.0;1
560;183.0;428.0;1
561;568.0;347.0;1
562;156.0;944.0;1
563;555.0;327.0;1
564;293.0;641.0;1
565;568.0;173.0;1
566;529.0;560.0;1
567;532.0;163.0;1
568;760.0;446.0;1
569;564.0;214.0;1
570;240.0;624.0;1
571;431.0;401.0;1
572;719.0;272.0;1
573;493.0;338.0;1
574;513.0;305.0;1
575;58.0;940.0;1
576;569.0;412.0;1
577;357.0;402.0;1
578;495.0;188.0;1
579;618.0;412.0;1
580;194.0;844.0;1
581;416.0;250.0;1
582;610.0;341.0;1
583;788.0;91.0;1
584;275.0;569.0;1
585;658.0;479.0;1
586;231.0;504.0;1
587;93.0;683.0;1
588;648.0;191.0;1
589;155.0;877.0;1
590;692.0;379.0;1
591;291.0;501.0;1
592;603.0;359.0;1
593;65.0;935.0;1
594;308.0;1000.0;1
595;655.0;499.0;1
596;605.0;328.0;1
597;750.0;582.0;1
598;588.0;234.0;1
599;601.0;327.0;1
600;488.0;236.0;1
601;505.0;403.0;1
602;565.0;242.0;1
603;566.0;428.0;1
604;599.0;351.0;1
605;68.0;979.0;1
606;199.0;868.0;1
607;574.0;331.0;1
608;177.0;583.0;1
609;246.0;760.0;1
610;233.0;820.0;1
611;450.0;497.0;1
612;369.0;620.0;1
613;98.0;932.0;1
614;164.0;880.0;1
615;378.0;219.0;1
616;183.0;868.0;1
617;528.0;489.0;1
618;228.0;852.0;1
619;381.0;89.0;1
620;355.0;930.0;1
621;235.0;927.0;1
622;458.0;212.0;1
623;532.0;252.0;1
624;529.0;385.0;1
625;179.0;971.0;1
626;228.0;583.0;1
627;481.0;409.0;1
628;250.0;951.0;1
629;550.0;450.0;1
630;516.0;526.0;1
631;250.0;804.0;1
632;535.0;225.0;1
633;209.0;808.0;1
634;275.0;671.0;1
635;170.0;388.0;1
636;514.0;280.0;1
637;692.0;415.0;1
638;405.0;186.0;1
639;494.0;319.0;1
640;527.0;341.0;1
641;655.0;311.0;1
642;514.0;583.0;1
643;208.0;584.0;1
644;625.0;472.0;1
645;280.0;735.0;1
646;368.0;535.0;1
647;3.0;597.0;1
648;74.0;556.0;1
649;492.0;190.0;1
650;644.0;366.0;1
651;125.0;280.0;1
652;512.0;487.0;1
653;491.0;334.0;1
654;558.0;227.0;1
655;306.0;641.0;1
656;516.0;417.0;1
657;130.0;940.0;1
658;728.0;321.0;1
659;586.0;250.0;1
660;163.0;510.0;1
661;325.0;804.0;1
662;634.0;395.0;1
663;497.0;506.0;1
664;277.0;608.0;1
665;354.0;927.0;1
666;205.0;986.0;1
667;570.0;356.0;1
668;610.0;370.0;1
669;582.0;278.0;1
670;264.0;442.0;1
671;141.0;967.0;1
672;292.0;250.0;1
673;286.0;573.0;1
674;102.0;989.0;1
675;113.0;287.0;1
676;93.0;921.0;1
677;558.0;356.0;1
678;501.0;576.0;1
679;252.0;987.0;1
680;670.0;319.0;1
681;500.0;304.0;1
682;479.0;583.0;1
683;74.0;907.0;1
684;88.0;945.0;1
685;461.0;302.0;1
686;299.0;562.0;1
687;139.0;808.0;1
688;576.0;358.0;1
689;540.0;167.0;1
690;619.0;292.0;1
691;588.0;254.0;1
692;678.0;278.0;1
693;337.0;525.0;1
694;327.0;517.0;1
695;410.0;380.0;1
696;447.0;579.0;1
697;214.0;521.0;1
698;537.0;246.0;1
699;596.0;421.0;1
700;131.0;919.0;1
701;711.0;456.0;1
702;333.0;359.0;1
703;668.0;356.0;1
704;225.0;531.0;1
705;320.0;932.0;1
706;566.0;207.0;1
707;238.0;331.0;1
708;344.0;596.0;1
709;544.0;305.0;1
710;316.0;530.0;1
711;666.0;352.0;1
712;671.0;214.0;1
713;508.0;266.0;1
714;389.0;596.0;1
715;408.0;282.0;1
716;198.0;849.0;1
717;439.0;346.0;1
718;186.0;797.0;1
719;407.0;355.0;1
720;184.0;615.0;1
721;642.0;467.0;1
722;226.0;880.0;1
723;557.0;251.0;1
724;252.0;556.0;1
725;192.0;502.0;1
726;637.0;316.0;1
727;494.0;209.0;1
728;282.0;556.0;1
729;362.0;596.0;1
730;123.0;748.0;1
731;405.0;524.0;1
732;579.0;333.0;1
733;604.0;519.0;1
734;500.0;194.0;1
735;578.0;394.0;1
736;290.0;691.0;1
737;16.0;824.0;1
738;122.0;921.0;1
739;664.0;191.0;1
740;482.0;371.0;1
741;508.0;82.0;1
742;478.0;725.0;1
743;521.0;464.0;1
744;115.0;585.0;1
745;461.0;356.0;1
746;630.0;209.0;1
747;499.0;288.0;1
748;503.0;407.0;1
749;643.0;278.0;1
750;670.0;494.0;1
751;215.0;911.0;1
752;571.0;374.0;1
753;519.0;219.0;1
754;270.0;798.0;1
755;554.0;399.0;1
756;514.0;232.0;1
757;139.0;900.0;1
758;212.0;485.0;1
759;481.0;272.0;1
760;565.0;323.0;1
761;84.0;435.0;1
762;508.0;204.0;1
763;608.0;283.0;1
764;474.0;478.0;1
765;613.0;272.0;1
766;526.0;251.0;1
767;275.0;474.0;1
768;549.0;526.0;1
769;128.0;956.0;1
770;229.0;882.0;1
771;253.0;521.0;1
772;63.0;939.0;1
773;622.0;245.0;1
774;656.0;232.0;1
775;116.0;930.0;1
776;277.0;581.0;1
777;253.0;812.0;1
778;171.0;909.0;1
779;454.0;558.0;1
780;597.0;343.0;1
781;176.0;526.0;1
782;397.0;522.0;1
783;660.0;200.0;1
784;532.0;255.0;1
785;574.0;213.0;1
786;319.0;535.0;1
787;688.0;407.0;1
788;470.0;141.0;1
789;475.0;401.0;1
790;133.0;913.0;1
791;131.0;896.0;1
792;606.0;292.0;1
793;623.0;382.0;1
794;509.0;413.0;1
795;168.0;834.0;1
796;626.0;343.0;1
797;344.0;495.0;1
798;300.0;624.0;1
799;178.0;795.0;1
800;321.0;965.0;1
801;437.0;899.0;1
802;470.0;151.0;1
803;343.0;576.0;1
804;265.0;545.0;1
805;643.0;266.0;1
806;242.0;679.0;1
807;592.0;292.0;1
808;563.0;318.0;1
809;553.0;284.0;1
810;398.0;315.0;1
811;356.0;814.0;1
812;333.0;236.0;1
813;508.0;179.0;1
814;460.0;532.0;1
815;267.0;520.0;1
816;618.0;473.0;1
817;237.0;292.0;1
818;564.0;407.0;1
819;477.0;269.0;1
820;480.0;478.0;1
821;0.0;879.0;1
822;271.0;557.0;1
823;568.0;415.0;1
824;520.0;320.0;1
825;644.0;280.0;1
826;299.0;943.0;1
827;377.0;474.0;1
828;282.0;495.0;1
829;642.0;304.0;1
830;410.0;533.0;1
831;699.0;373.0;1
832;320.0;373.0;1
833;223.0;972.0;1
834;266.0;512.0;1
835;451.0;452.0;1
836;661.0;386.0;1
837;155.0;908.0;1
838;283.0;574.0;1
839;504.0;387.0;1
840;329.0;539.0;1
841;583.0;527.0;1
842;198.0;544.0;1
843;387.0;439.0;1
844;599.0;274.0;1
845;554.0;410.0;1
846;649.0;140.0;1
847;715.0;73.0;1
848;349.0;471.0;1
849;664.0;345.0;1
850;542.0;330.0;1
851;546.0;320.0;1
852;214.0;857.0;1
853;583.0;268.0;1
854;531.0;224.0;1
855;270.0;955.0;1
856;182.0;583.0;1
857;70.0;547.0;1
858;154.0;923.0;1
859;751.0;545.0;1
860;325.0;263.0;1
861;562.0;311.0;1
862;587.0;472.0;1
863;331.0;307.0;1
864;558.0;377.0;1
865;159.0;909.0;1
866;562.0;324.0;1
867;563.0;275.0;1
868;386.0;644.0;1
869;621.0;387.0;1
870;656.0;400.0;1
871;120.0;907.0;1
872;260.0;910.0;1
873;343.0;471.0;1
874;467.0;416.0;1
875;571.0;350.0;1
876;534.0;235.0;1
877;632.0;287.0;1
878;327.0;472.0;1
879;498.0;312.0;1
880;292.0;527.0;1
881;564.0;368.0;1
882;417.0;404.0;1
883;473.0;358.0;1
884;44.0;941.0;1
885;323.0;246.0;1
886;683.0;364.0;1
887;289.0;536.0;1
888;347.0;492.0;1
889;156.0;911.0;1
890;183.0;553.0;1
891;613.0;381.0;1
892;514.0;281.0;1
893;293.0;971.0;1
894;171.0;190.0;1
895;168.0;960.0;1
896;410.0;446.0;1
897;146.0;893.0;1
898;208.0;941.0;1
899;244.0;521.0;1
900;340.0;856.0;1
901;516.0;521.0;1
902;596.0;289.0;1
903;599.0;257.0;1
904;366.0;504.0;1
905;391.0;390.0;1
906;602.0;631.0;1
907;453.0;376.0;1
908;367.0;488.0;1
909;448.0;189.0;1
910;563.0;289.0;1
911;599.0;328.0;1
912;530.0;131.0;1
913;509.0;482.0;1
914;340.0;432.0;1
915;242.0;924.0;1
916;424.0;414.0;1
917;186.0;848.0;1
918;658.0;496.0;1
919;452.0;224.0;1
920;401.0;652.0;1
921;145.0;832.0;1
922;574.0;238.0;1
923;254.0;592.0;1
924;477.0;236.0;1
925;150.0;541.0;1
926;224.0;670.0;1
927;583.0;361.0;1
928;521.0;244.0;1
929;125.0;870.0;1
930;649.0;282.0;1
931;204.0;917.0;1
932;280.0;550.0;1
933;571.0;243.0;1
934;594.0;407.0;1
935;501.0;372.0;1
936;634.0;289.0;1
937;608.0;220.0;1
938;307.0;478.0;1
939;618.0;428.0;1
940;532.0;276.0;1
941;47.0;856.0;1
942;569.0;319.0;1
943;300.0;609.0;1
944;348.0;569.0;1
945;351.0;637.0;1
946;562.0;210.0;1
947;708.0;471.0;1
948;212.0;920.0;1
949;448.0;523.0;1
950;320.0;640.0;1
951;451.0;379.0;1
952;294.0;497.0;1
953;616.0;295.0;1
954;249.0;810.0;1
955;299.0;505.0;1
956;550.0;289.0;1
957;347.0;720.0;1
