Nodo;X;Y;Demanda;Capacidad
184;404.0;30.0;1;
185;434.0;92.0;1;
186;822.0;465.0;1;
187;393.0;81.0;1;
188;351.0;78.0;1;
189;390.0;56.0;1;
190;536.0;967.0;1;
191;553.0;985.0;1;
192;652.0;868.0;1;
193;472.0;900.0;1;
194;824.0;545.0;1;
195;370.0;189.0;1;
196;196.0;21.0;1;
197;524.0;974.0;1;
198;590.0;878.0;1;
199;551.0;951.0;1;
200;480.0;48.0;1;
201;384.0;185.0;1;
202;327.0;228.0;1;
203;567.0;966.0;1;
204;537.0;964.0;1;
205;929.0;577.0;1;
206;491.0;141.0;1;
207;336.0;12.0;1;
208;496.0;953.0;1;
209;149.0;57.0;1;
210;394.0;63.0;1;
211;250.0;252.0;1;
212;238.0;63.0;1;
213;245.0;222.0;1;
214;263.0;50.0;1;
215;231.0;37.0;1;
216;512.0;13.0;1;
217;868.0;481.0;1;
218;994.0;635.0;1;
219;697.0;87.0;1;
220;989.0;535.0;1;
221;462.0;954.0;1;
222;355.0;240.0;1;
223;335.0;89.0;1;
224;817.0;544.0;1;
225;501.0;154.0;1;
226;196.0;66.0;1;
227;389.0;36.0;1;
228;413.0;62.0;1;
229;277.0;111.0;1;
230;245.0;95.0;1;
231;878.0;469.0;1;
232;407.0;109.0;1;
233;326.0;52.0;1;
234;999.0;601.0;1;
235;974.0;433.0;1;
236;578.0;969.0;1;
237;548.0;784.0;1;
238;519.0;21.0;1;
239;436.0;135.0;1;
240;986.0;436.0;1;
241;483.0;19.0;1;
242;420.0;197.0;1;
243;417.0;122.0;1;
244;825.0;609.0;1;
245;347.0;96.0;1;
246;967.0;530.0;1;
247;749.0;542.0;1;
248;271.0;20.0;1;
249;307.0;72.0;1;
250;420.0;130.0;1;
251;821.0;398.0;1;
252;147.0;97.0;1;
253;950.0;512.0;1;
254;394.0;190.0;1;
255;962.0;584.0;1;
256;934.0;530.0;1;
257;611.0;926.0;1;
258;323.0;185.0;1;
259;966.0;530.0;1;
260;378.0;189.0;1;
261;334.0;189.0;1;
262;340.0;77.0;1;
263;265.0;136.0;1;
264;303.0;315.0;1;
265;533.0;852.0;1;
266;562.0;977.0;1;
267;995.0;477.0;1;
268;862.0;649.0;1;
269;379.0;190.0;1;
270;935.0;565.0;1;
271;178.0;11.0;1;
272;465.0;237.0;1;
273;214.0;179.0;1;
274;479.0;913.0;1;
275;903.0;530.0;1;
276;379.0;102.0;1;
277;268.0;8.0;1;
278;922.0;511.0;1;
279;403.0;33.0;1;
280;289.0;71.0;1;
281;474.0;196.0;1;
282;374.0;90.0;1;
283;557.0;25.0;1;
284;957.0;581.0;1;
285;134.0;103.0;1;
286;554.0;116.0;1;
287;392.0;111.0;1;
288;200.0;392.0;1;
289;929.0;514.0;1;
290;521.0;905.0;1;
291;341.0;210.0;1;
292;394.0;77.0;1;
293;339.0;130.0;1;
294;938.0;635.0;1;
295;315.0;258.0;1;
296;970.0;710.0;1;
297;376.0;48.0;1;
298;402.0;128.0;1;
299;954.0;450.0;1;
300;528.0;302.0;1;
301;433.0;137.0;1;
302;353.0;113.0;1;
303;611.0;991.0;1;
304;235.0;12.0;1;
305;544.0;988.0;1;
306;958.0;520.0;1;
307;521.0;76.0;1;
308;334.0;23.0;1;
309;264.0;63.0;1;
310;591.0;913.0;1;
311;532.0;972.0;1;
312;589.0;956.0;1;
313;568.0;972.0;1;
314;983.0;621.0;1;
315;418.0;817.0;1;
316;312.0;39.0;1;
317;334.0;176.0;1;
