Nodo;X;Y;Demanda
98;960.0;423.0;5
99;11.0;499.0;5
100;721.0;692.0;9
101;803.0;584.0;1
102;337.0;475.0;9
103;806.0;773.0;6
104;429.0;478.0;3
105;214.0;547.0;4
106;361.0;166.0;9
107;944.0;218.0;7
108;12.0;468.0;1
109;527.0;255.0;9
110;789.0;724.0;6
111;250.0;862.0;10
112;892.0;896.0;2
113;545.0;806.0;3
114;832.0;12.0;9
115;628.0;495.0;6
116;194.0;884.0;4
117;395.0;309.0;9
118;655.0;39.0;10
119;558.0;175.0;3
120;247.0;947.0;7
121;36.0;394.0;6
122;877.0;451.0;6
123;599.0;724.0;4
124;83.0;489.0;5
125;754.0;703.0;9
126;65.0;35.0;2
127;889.0;230.0;2
128;938.0;307.0;4
129;662.0;394.0;5
130;248.0;220.0;6
131;642.0;549.0;1
132;747.0;86.0;5
133;201.0;643.0;4
134;400.0;574.0;3
135;653.0;798.0;4
136;653.0;904.0;9
137;643.0;138.0;4
138;951.0;307.0;3
139;793.0;865.0;5
140;500.0;726.0;10
141;585.0;586.0;2
142;285.0;769.0;5
143;511.0;898.0;8
144;336.0;912.0;8
145;454.0;207.0;10
146;239.0;951.0;7
147;335.0;815.0;3
148;911.0;708.0;6
149;2.0;239.0;9
150;602.0;984.0;5
151;372.0;799.0;2
152;177.0;756.0;10
153;816.0;435.0;4
154;617.0;639.0;9
155;806.0;796.0;2
156;793.0;584.0;6
157;803.0;561.0;1
158;479.0;831.0;6
159;397.0;20.0;1
160;618.0;113.0;1
161;702.0;902.0;7
162;838.0;111.0;10
163;989.0;451.0;7
164;215.0;154.0;3
165;581.0;757.0;6
166;294.0;174.0;4
167;997.0;332.0;4
168;350.0;909.0;3
169;335.0;941.0;5
170;906.0;354.0;4
171;920.0;675.0;2
172;493.0;469.0;5
173;187.0;284.0;1
174;678.0;127.0;10
175;831.0;755.0;7
176;316.0;319.0;3
177;188.0;134.0;7
178;73.0;608.0;10
179;884.0;613.0;10
180;193.0;831.0;2
181;717.0;851.0;3
182;508.0;52.0;10
183;809.0;556.0;6
184;705.0;769.0;3
185;983.0;312.0;1
186;847.0;359.0;4
187;415.0;658.0;3
188;132.0;789.0;10
189;520.0;413.0;10
190;913.0;564.0;4
191;90.0;256.0;8
192;960.0;936.0;5
193;693.0;559.0;2
194;980.0;347.0;8
195;300.0;456.0;2
196;376.0;144.0;5
197;192.0;177.0;8
198;272.0;525.0;7
199;88.0;626.0;10
200;772.0;743.0;1
201;540.0;206.0;5
202;474.0;559.0;4
203;575.0;901.0;7
204;241.0;949.0;8
205;583.0;602.0;7
206;215.0;48.0;8
207;460.0;683.0;3
208;81.0;368.0;2
209;998.0;835.0;9
210;585.0;234.0;7
211;522.0;137.0;5
212;294.0;501.0;3
213;788.0;392.0;3
214;621.0;498.0;10
215;116.0;698.0;8
216;81.0;236.0;5
217;788.0;277.0;5
218;817.0;861.0;3
219;678.0;560.0;7
220;351.0;354.0;9
221;156.0;507.0;5
222;617.0;486.0;2
223;218.0;189.0;7
224;213.0;23.0;3
225;884.0;616.0;6
226;923.0;177.0;1
227;829.0;814.0;6
228;479.0;307.0;3
229;285.0;153.0;1
230;584.0;878.0;8
231;176.0;928.0;5
232;166.0;656.0;1
233;507.0;183.0;9
234;907.0;171.0;2
235;7.0;792.0;9
236;995.0;412.0;3
237;22.0;787.0;10
238;149.0;784.0;3
239;649.0;933.0;8
240;885.0;309.0;6
241;131.0;560.0;4
242;22.0;81.0;9
243;502.0;640.0;9
244;462.0;970.0;3
245;465.0;114.0;10
246;192.0;569.0;10
247;547.0;473.0;1
248;557.0;408.0;4
249;480.0;579.0;1
250;775.0;395.0;5
251;845.0;753.0;2
252;701.0;529.0;5
253;962.0;95.0;10
254;842.0;847.0;6
255;31.0;68.0;4
256;627.0;629.0;3
257;524.0;322.0;6
258;918.0;853.0;10
259;823.0;774.0;7
260;775.0;894.0;2
261;109.0;935.0;8
262;478.0;480.0;1
263;511.0;488.0;5
264;785.0;899.0;2
265;487.0;121.0;5
266;453.0;440.0;9
267;470.0;598.0;7
268;1.0;111.0;2
269;756.0;89.0;4
270;728.0;583.0;1
271;647.0;753.0;7
272;973.0;391.0;10
273;842.0;559.0;8
274;637.0;397.0;6
275;72.0;370.0;10
276;948.0;485.0;4
277;999.0;268.0;6
278;471.0;517.0;6
279;350.0;131.0;1
280;381.0;534.0;7
281;310.0;467.0;7
282;973.0;212.0;2
283;164.0;485.0;8
284;429.0;565.0;2
285;186.0;426.0;5
286;838.0;897.0;10
287;779.0;143.0;1
288;452.0;1.0;3
289;866.0;928.0;9
290;214.0;623.0;3
291;532.0;586.0;5
292;513.0;152.0;3
293;915.0;772.0;9
294;204.0;585.0;3
295;343.0;558.0;3
296;877.0;720.0;2
297;730.0;272.0;8
298;364.0;617.0;5
299;210.0;569.0;10
300;514.0;296.0;8
301;33.0;761.0;9
302;202.0;695.0;7
303;706.0;395.0;4
304;597.0;866.0;3
305;376.0;83.0;8
306;679.0;434.0;8
307;483.0;578.0;8
308;0.0;299.0;8
309;639.0;101.0;3
310;709.0;590.0;2
311;774.0;925.0;10
312;804.0;864.0;2
313;528.0;192.0;10
314;660.0;561.0;3
315;888.0;7.0;3
316;788.0;712.0;3
317;79.0;750.0;3
318;854.0;884.0;9
319;710.0;665.0;3
320;939.0;390.0;1
321;156.0;683.0;10
322;62.0;737.0;2
323;207.0;501.0;9
324;944.0;334.0;9
325;952.0;915.0;7
326;14.0;440.0;8
327;923.0;386.0;3
328;693.0;370.0;7
329;485.0;885.0;6
330;890.0;951.0;1
331;478.0;956.0;8
332;782.0;216.0;3
333;104.0;50.0;7
334;822.0;370.0;7
335;73.0;108.0;2
336;7.0;981.0;3
337;987.0;382.0;10
338;397.0;439.0;7
339;986.0;513.0;10
340;871.0;661.0;10
341;636.0;866.0;2
342;154.0;39.0;4
343;70.0;100.0;4
344;75.0;647.0;7
345;383.0;5.0;5
346;86.0;692.0;8
347;263.0;570.0;7
348;26.0;218.0;9
349;892.0;317.0;4
350;139.0;60.0;10
351;76.0;883.0;5
352;336.0;44.0;5
353;648.0;837.0;7
354;713.0;447.0;7
355;98.0;769.0;7
356;316.0;688.0;4
357;470.0;613.0;3
358;157.0;295.0;1
359;499.0;223.0;9
360;482.0;100.0;6
361;3.0;209.0;5
362;280.0;692.0;6
363;525.0;6.0;8
364;54.0;122.0;2
365;220.0;208.0;10
366;838.0;860.0;5
367;0.0;143.0;7
368;455.0;989.0;7
369;923.0;705.0;1
370;41.0;665.0;1
371;829.0;426.0;7
372;809.0;821.0;1
373;238.0;811.0;5
374;57.0;114.0;8
375;490.0;911.0;6
376;445.0;135.0;10
377;126.0;154.0;9
378;502.0;856.0;8
379;543.0;422.0;9
380;395.0;335.0;5
381;873.0;378.0;1
382;947.0;675.0;8
383;127.0;46.0;9
384;895.0;216.0;2
385;590.0;641.0;6
386;415.0;0.0;8
387;456.0;639.0;9
388;881.0;466.0;10
389;721.0;116.0;8
390;884.0;403.0;9
391;323.0;319.0;6
392;495.0;158.0;7
393;534.0;496.0;1
394;784.0;89.0;1
395;600.0;973.0;2
396;582.0;263.0;6
397;630.0;484.0;9
398;498.0;412.0;8
399;737.0;749.0;2
400;187.0;137.0;4
401;433.0;302.0;7
402;864.0;360.0;2
403;262.0;566.0;7
404;63.0;28.0;4
405;698.0;186.0;3
406;669.0;65.0;9
407;280.0;605.0;1
408;163.0;577.0;8
409;7.0;891.0;8
410;156.0;301.0;4
411;977.0;815.0;8
412;144.0;312.0;3
413;272.0;181.0;5
414;524.0;978.0;7
415;112.0;407.0;10
416;865.0;155.0;1
417;232.0;344.0;3
418;418.0;650.0;6
419;529.0;362.0;5
420;889.0;916.0;9
421;952.0;677.0;4
422;443.0;10.0;6
423;644.0;925.0;7
424;982.0;797.0;7
425;328.0;995.0;1
426;652.0;395.0;7
427;954.0;103.0;6
428;614.0;890.0;8
429;583.0;127.0;5
430;54.0;278.0;10
431;534.0;176.0;1
432;457.0;678.0;1
433;769.0;423.0;5
434;111.0;776.0;9
435;537.0;183.0;10
436;887.0;534.0;3
437;263.0;242.0;8
438;238.0;143.0;1
439;693.0;433.0;1
440;481.0;223.0;10
441;276.0;463.0;1
442;301.0;278.0;4
443;813.0;997.0;3
444;522.0;400.0;5
445;342.0;979.0;7
446;121.0;219.0;4
447;282.0;213.0;3
448;495.0;110.0;8
449;824.0;196.0;6
450;974.0;643.0;10
451;567.0;187.0;2
452;588.0;289.0;5
453;415.0;542.0;3
454;84.0;369.0;8
455;711.0;288.0;6
456;192.0;263.0;5
457;634.0;955.0;2
458;134.0;858.0;3
459;836.0;650.0;1
460;401.0;251.0;1
461;330.0;390.0;1
462;757.0;708.0;7
463;640.0;675.0;8
464;512.0;860.0;7
465;179.0;319.0;2
466;36.0;160.0;3
467;902.0;529.0;4
468;526.0;587.0;10
469;186.0;229.0;1
470;15.0;596.0;1
471;979.0;645.0;3
472;647.0;323.0;3
473;182.0;123.0;2
474;184.0;38.0;1
475;302.0;219.0;3
476;781.0;849.0;5
477;330.0;18.0;9
478;991.0;649.0;3
479;887.0;717.0;10
480;37.0;331.0;3
481;616.0;448.0;1
482;331.0;231.0;2
483;822.0;365.0;10
484;230.0;835.0;1
485;359.0;963.0;6
486;60.0;730.0;10
487;776.0;660.0;8
488;376.0;810.0;8
489;703.0;627.0;10
490;481.0;728.0;10
491;495.0;862.0;6
492;192.0;598.0;8
493;121.0;520.0;7
494;854.0;951.0;4
495;305.0;495.0;7
496;603.0;933.0;7
497;916.0;240.0;4
498;889.0;765.0;5
499;608.0;852.0;8
500;233.0;438.0;7
501;715.0;397.0;4
502;250.0;676.0;4
503;385.0;490.0;8
504;911.0;127.0;5
505;977.0;120.0;8
506;57.0;831.0;4
507;695.0;732.0;7
508;168.0;907.0;5
509;487.0;552.0;3
510;379.0;518.0;9
511;175.0;165.0;7
512;741.0;69.0;2
513;859.0;350.0;4
514;741.0;665.0;1
515;542.0;145.0;8
516;65.0;804.0;9
517;34.0;189.0;5
518;618.0;340.0;7
519;87.0;291.0;6
520;784.0;685.0;3
521;785.0;260.0;1
522;943.0;254.0;9
523;183.0;988.0;9
524;239.0;180.0;2
525;206.0;769.0;6
526;597.0;257.0;7
527;780.0;886.0;2
528;981.0;148.0;2
529;227.0;435.0;7
530;918.0;839.0;4
531;905.0;402.0;2
532;257.0;337.0;9
533;100.0;996.0;9
534;194.0;631.0;5
535;164.0;219.0;3
536;524.0;887.0;4
537;909.0;704.0;7
538;169.0;906.0;4
539;241.0;785.0;4
540;937.0;826.0;8
541;62.0;828.0;10
542;538.0;74.0;9
543;399.0;812.0;7
544;855.0;575.0;4
545;802.0;150.0;2
546;451.0;192.0;8
547;979.0;779.0;6
548;342.0;445.0;2
549;692.0;472.0;1
550;9.0;452.0;5
551;897.0;431.0;5
552;665.0;139.0;10
553;128.0;106.0;3
554;768.0;689.0;9
555;150.0;279.0;10
556;791.0;248.0;5
557;836.0;385.0;9
558;235.0;877.0;10
559;315.0;98.0;8
560;895.0;755.0;8
561;363.0;154.0;9
562;373.0;633.0;1
563;42.0;430.0;5
564;850.0;534.0;6
565;592.0;274.0;7
566;95.0;712.0;9
567;565.0;82.0;10
568;736.0;849.0;7
569;227.0;124.0;4
570;770.0;512.0;10
571;191.0;627.0;3
572;334.0;855.0;7
573;307.0;97.0;1
574;718.0;570.0;7
575;808.0;903.0;5
576;630.0;96.0;6
577;694.0;101.0;1
578;714.0;65.0;3
579;380.0;514.0;1
580;311.0;9.0;3
581;581.0;60.0;6
582;483.0;315.0;9
583;452.0;330.0;8
584;269.0;422.0;5
585;986.0;414.0;2
586;207.0;280.0;1
587;645.0;986.0;7
588;97.0;50.0;1
589;258.0;620.0;7
590;19.0;60.0;9
591;159.0;382.0;8
592;594.0;3.0;3
593;575.0;648.0;5
594;505.0;396.0;7
595;271.0;186.0;6
596;259.0;278.0;3
597;440.0;484.0;9
598;204.0;169.0;1
599;839.0;329.0;3
600;796.0;265.0;3
601;184.0;633.0;6
602;110.0;901.0;3
603;794.0;510.0;4
604;612.0;243.0;5
605;471.0;610.0;9
606;168.0;254.0;9
607;651.0;691.0;4
608;317.0;884.0;6
609;788.0;451.0;8
610;778.0;532.0;7
611;999.0;602.0;4
612;223.0;747.0;4
613;951.0;203.0;1
614;290.0;179.0;4
615;5.0;237.0;10
616;848.0;785.0;6
617;606.0;434.0;5
618;511.0;279.0;6
619;919.0;357.0;10
620;409.0;840.0;2
621;726.0;723.0;2
622;198.0;57.0;10
623;563.0;987.0;7
624;330.0;143.0;5
625;112.0;165.0;2
626;564.0;379.0;1
627;841.0;919.0;3
628;736.0;821.0;2
629;895.0;875.0;8
630;772.0;252.0;8
631;233.0;210.0;7
632;956.0;386.0;9
633;29.0;477.0;10
634;440.0;322.0;3
635;300.0;683.0;5
636;19.0;243.0;5
637;804.0;616.0;5
638;139.0;376.0;10
639;177.0;425.0;8
640;164.0;188.0;3
641;330.0;450.0;10
642;894.0;845.0;9
643;81.0;292.0;3
644;327.0;908.0;9
645;52.0;153.0;8
646;681.0;294.0;5
647;806.0;403.0;5
648;650.0;476.0;2
649;238.0;416.0;7
650;930.0;935.0;3
651;220.0;643.0;8
652;976.0;863.0;1
653;487.0;945.0;6
654;23.0;117.0;7
655;777.0;163.0;8
656;352.0;425.0;2
657;224.0;959.0;8
658;800.0;833.0;4
659;1.0;880.0;7
660;530.0;411.0;6
661;205.0;696.0;4
662;47.0;211.0;3
663;1.0;975.0;7
664;463.0;461.0;4
665;12.0;909.0;2
666;9.0;25.0;2
667;960.0;395.0;5
668;808.0;103.0;9
669;555.0;364.0;10
670;881.0;187.0;5
671;640.0;356.0;2
672;423.0;259.0;3
673;574.0;348.0;3
674;312.0;251.0;10
675;881.0;836.0;8
676;874.0;740.0;10
677;135.0;158.0;9
678;904.0;910.0;9
679;102.0;78.0;7
680;926.0;747.0;9
681;133.0;610.0;6
682;712.0;498.0;2
683;801.0;94.0;1
684;46.0;372.0;10
685;792.0;533.0;10
686;744.0;492.0;6
687;49.0;160.0;6
688;910.0;98.0;2
689;161.0;275.0;8
690;462.0;5.0;6
691;2.0;317.0;5
692;892.0;299.0;8
693;623.0;197.0;10
694;280.0;296.0;3
695;390.0;873.0;5
696;569.0;740.0;4
697;382.0;176.0;9
698;67.0;260.0;8
699;22.0;899.0;4
700;224.0;74.0;10
701;976.0;106.0;6
702;643.0;937.0;9
703;286.0;733.0;10
704;343.0;347.0;4
705;768.0;396.0;4
706;281.0;2.0;1
707;646.0;481.0;7
708;113.0;496.0;1
709;449.0;469.0;5
710;209.0;276.0;10
711;146.0;512.0;10
712;925.0;847.0;6
713;541.0;265.0;8
714;108.0;218.0;5
715;909.0;962.0;6
716;873.0;616.0;3
717;891.0;741.0;6
718;610.0;429.0;3
719;632.0;229.0;5
720;254.0;413.0;3
721;174.0;367.0;9
722;801.0;148.0;8
723;94.0;483.0;7
724;70.0;736.0;1
725;396.0;630.0;6
726;722.0;757.0;3
727;652.0;154.0;6
728;524.0;473.0;8
729;390.0;532.0;8
730;865.0;278.0;3
731;739.0;441.0;10
732;522.0;405.0;1
733;315.0;92.0;4
734;676.0;875.0;9
735;367.0;807.0;5
736;174.0;702.0;5
737;161.0;844.0;9
738;52.0;348.0;1
739;628.0;479.0;10
740;294.0;425.0;3
741;245.0;335.0;8
742;849.0;644.0;3
743;188.0;955.0;7
744;898.0;25.0;1
745;712.0;633.0;9
746;369.0;346.0;2
747;795.0;493.0;3
748;704.0;846.0;3
749;33.0;817.0;5
750;872.0;179.0;2
751;774.0;620.0;8
752;635.0;620.0;1
753;512.0;482.0;7
754;67.0;510.0;9
755;527.0;626.0;2
756;316.0;970.0;6
757;777.0;242.0;5
758;622.0;844.0;9
759;35.0;70.0;3
760;577.0;911.0;3
761;285.0;224.0;4
762;652.0;328.0;6
763;358.0;274.0;3
764;950.0;346.0;4
765;824.0;571.0;7
766;228.0;251.0;9
767;133.0;826.0;3
768;166.0;573.0;3
769;5.0;941.0;5
770;876.0;539.0;1
771;74.0;80.0;5
772;668.0;777.0;10
773;773.0;7.0;8
774;71.0;263.0;4
775;476.0;656.0;4
776;94.0;533.0;2
777;895.0;963.0;7
778;744.0;131.0;2
779;710.0;940.0;1
780;790.0;311.0;2
781;470.0;10.0;9
782;778.0;994.0;9
783;726.0;581.0;10
784;301.0;968.0;6
785;425.0;873.0;10
786;510.0;342.0;1
787;551.0;998.0;9
788;880.0;251.0;8
789;13.0;286.0;8
790;229.0;807.0;4
791;791.0;870.0;2
792;980.0;301.0;8
793;319.0;503.0;5
794;678.0;661.0;8
795;131.0;647.0;1
796;756.0;147.0;4
797;752.0;792.0;5
798;552.0;315.0;4
799;833.0;41.0;6
800;570.0;210.0;7
801;550.0;937.0;9
802;0.0;825.0;2
803;237.0;533.0;1
804;484.0;801.0;5
805;281.0;735.0;9
806;126.0;383.0;8
807;261.0;867.0;4
808;765.0;621.0;5
809;340.0;504.0;8
810;483.0;824.0;6
811;904.0;551.0;9
812;380.0;261.0;3
813;450.0;572.0;10
814;581.0;121.0;9
815;737.0;364.0;5
816;504.0;708.0;5
817;162.0;788.0;3
818;379.0;894.0;3
819;415.0;846.0;8
820;11.0;831.0;9
821;357.0;10.0;7
822;794.0;896.0;6
823;168.0;803.0;7
824;981.0;897.0;10
825;740.0;619.0;7
826;192.0;525.0;10
827;307.0;810.0;4
828;193.0;59.0;2
829;348.0;6.0;1
830;896.0;319.0;10
831;718.0;704.0;9
832;635.0;865.0;3
833;44.0;81.0;6
834;677.0;455.0;3
835;365.0;89.0;9
836;993.0;748.0;10
837;21.0;769.0;1
838;264.0;253.0;1
839;794.0;836.0;1
840;158.0;537.0;10
841;299.0;507.0;8
842;837.0;673.0;5
843;625.0;578.0;7
844;726.0;948.0;8
845;225.0;753.0;8
846;529.0;813.0;8
847;57.0;217.0;7
848;493.0;88.0;5
849;977.0;476.0;4
850;926.0;415.0;5
851;370.0;421.0;7
852;960.0;959.0;1
853;56.0;666.0;2
854;568.0;361.0;9
855;418.0;120.0;10
856;830.0;947.0;7
857;799.0;823.0;6
858;447.0;171.0;1
859;136.0;12.0;1
860;510.0;332.0;1
861;864.0;465.0;5
862;510.0;511.0;3
863;37.0;62.0;5
864;610.0;786.0;10
865;739.0;627.0;4
866;155.0;680.0;5
867;710.0;998.0;6
868;443.0;869.0;8
869;243.0;357.0;6
870;736.0;125.0;7
871;323.0;814.0;9
872;526.0;532.0;3
873;20.0;222.0;3
874;54.0;930.0;9
875;124.0;270.0;2
876;76.0;619.0;1
877;43.0;801.0;6
878;872.0;318.0;10
879;938.0;393.0;10
880;518.0;361.0;5
881;114.0;189.0;8
882;398.0;156.0;9
883;666.0;975.0;5
884;976.0;884.0;9
885;362.0;501.0;7
886;799.0;452.0;8
887;791.0;71.0;6
888;778.0;700.0;6
889;745.0;362.0;10
890;691.0;851.0;2
891;870.0;506.0;10
892;957.0;214.0;4
893;547.0;416.0;10
894;645.0;140.0;7
895;41.0;367.0;10
896;747.0;223.0;5
897;884.0;821.0;9
898;686.0;750.0;8
899;520.0;508.0;2
900;86.0;411.0;3
901;196.0;752.0;5
902;790.0;247.0;3
903;100.0;49.0;2
904;116.0;857.0;3
905;754.0;899.0;2
906;387.0;843.0;7
907;653.0;877.0;6
908;682.0;525.0;5
909;156.0;967.0;5
910;861.0;886.0;2
911;628.0;139.0;8
912;829.0;776.0;3
913;829.0;177.0;3
914;48.0;367.0;4
915;553.0;756.0;1
916;308.0;857.0;3
917;525.0;768.0;1
918;739.0;419.0;8
919;534.0;906.0;10
920;74.0;407.0;6
921;829.0;489.0;5
922;174.0;812.0;3
923;756.0;539.0;2
924;783.0;958.0;4
925;651.0;110.0;6
926;551.0;459.0;8
927;980.0;868.0;7
928;295.0;427.0;6
929;729.0;915.0;7
930;518.0;915.0;3
931;46.0;872.0;6
932;172.0;627.0;6
933;130.0;202.0;10
934;677.0;872.0;3
935;374.0;795.0;5
936;181.0;760.0;8
937;751.0;788.0;9
938;83.0;664.0;1
939;459.0;649.0;5
940;792.0;917.0;2
941;813.0;502.0;7
942;746.0;768.0;8
943;377.0;708.0;5
944;676.0;582.0;5
945;367.0;690.0;4
946;124.0;298.0;1
947;280.0;13.0;5
948;209.0;128.0;8
949;794.0;714.0;8
950;636.0;512.0;6
951;901.0;875.0;5
952;970.0;319.0;5
953;301.0;452.0;7
954;146.0;305.0;5
955;45.0;362.0;4
956;239.0;811.0;4
957;423.0;798.0;6
958;477.0;717.0;10
959;102.0;815.0;10
960;504.0;648.0;2
961;524.0;158.0;6
962;902.0;424.0;10
963;538.0;337.0;7
964;951.0;766.0;1
965;296.0;959.0;3
966;647.0;246.0;2
967;395.0;299.0;1
968;970.0;492.0;5
969;260.0;138.0;2
970;394.0;642.0;1
971;795.0;836.0;10
972;657.0;44.0;5
973;263.0;655.0;3
974;776.0;212.0;4
975;436.0;346.0;5
976;309.0;29.0;1
977;982.0;977.0;9
978;879.0;198.0;10
979;99.0;1000.0;5
980;927.0;947.0;6
981;419.0;592.0;8
982;742.0;981.0;6
983;138.0;226.0;6
984;714.0;685.0;10
985;410.0;503.0;3
986;858.0;581.0;8
987;988.0;225.0;7
988;576.0;24.0;6
989;114.0;728.0;1
990;673.0;162.0;1
991;660.0;459.0;3
992;624.0;134.0;9
993;520.0;801.0;2
994;86.0;528.0;8
995;245.0;156.0;4
996;671.0;77.0;10
997;944.0;270.0;5
998;951.0;622.0;7
999;412.0;813.0;5
1000;732.0;304.0;2
1001;532.0;201.0;7
