Nodo;X;Y;Demanda
185;997.0;129.0;43
186;200.0;771.0;6
187;145.0;449.0;47
188;191.0;188.0;82
189;965.0;27.0;75
190;602.0;777.0;95
191;994.0;807.0;54
192;912.0;153.0;60
193;192.0;474.0;61
194;373.0;626.0;2
195;452.0;913.0;62
196;650.0;266.0;75
197;367.0;905.0;31
198;707.0;243.0;68
199;247.0;86.0;55
200;951.0;396.0;47
201;381.0;147.0;82
202;622.0;68.0;37
203;559.0;288.0;6
204;435.0;179.0;43
205;829.0;919.0;69
206;467.0;557.0;74
207;521.0;617.0;29
208;302.0;515.0;3
209;507.0;326.0;29
210;418.0;680.0;100
211;720.0;814.0;62
212;831.0;70.0;92
213;917.0;369.0;22
214;981.0;425.0;61
215;695.0;761.0;77
216;876.0;779.0;76
217;760.0;436.0;9
218;485.0;294.0;14
219;439.0;979.0;12
220;373.0;336.0;24
221;445.0;807.0;38
222;594.0;805.0;38
223;898.0;130.0;27
224;833.0;707.0;33
225;582.0;152.0;71
226;795.0;991.0;82
227;469.0;520.0;90
228;847.0;620.0;83
229;482.0;33.0;27
230;906.0;903.0;20
231;507.0;591.0;83
232;582.0;69.0;11
233;663.0;401.0;52
234;570.0;103.0;45
235;816.0;427.0;33
236;286.0;816.0;12
237;344.0;97.0;16
238;763.0;175.0;80
239;153.0;254.0;75
240;784.0;886.0;67
241;947.0;357.0;29
242;283.0;214.0;22
243;732.0;938.0;29
244;979.0;69.0;96
245;596.0;302.0;94
246;263.0;331.0;99
247;716.0;484.0;12
248;349.0;425.0;31
249;622.0;447.0;68
250;658.0;154.0;66
251;722.0;540.0;67
252;457.0;775.0;19
253;55.0;197.0;65
254;755.0;326.0;15
255;321.0;894.0;26
256;438.0;207.0;51
257;132.0;347.0;72
258;666.0;5.0;15
259;539.0;973.0;88
260;508.0;576.0;8
261;790.0;584.0;96
262;835.0;367.0;75
263;350.0;346.0;28
264;460.0;1.0;45
265;168.0;983.0;35
266;531.0;101.0;37
267;187.0;224.0;33
268;166.0;368.0;85
269;113.0;512.0;71
270;351.0;913.0;84
271;432.0;956.0;56
272;75.0;828.0;52
273;671.0;529.0;91
274;724.0;22.0;84
275;921.0;532.0;98
276;717.0;296.0;19
277;593.0;283.0;34
278;402.0;668.0;53
279;444.0;83.0;22
280;195.0;955.0;83
281;833.0;413.0;60
282;969.0;601.0;41
283;243.0;384.0;78
284;695.0;753.0;72
285;46.0;448.0;46
286;334.0;591.0;52
287;516.0;345.0;67
288;979.0;904.0;66
289;94.0;309.0;5
290;237.0;920.0;77
291;910.0;520.0;20
292;886.0;385.0;54
293;539.0;808.0;31
294;746.0;888.0;60
295;26.0;603.0;8
296;836.0;442.0;3
297;147.0;144.0;73
298;754.0;310.0;90
299;923.0;928.0;73
300;324.0;85.0;67
301;387.0;412.0;26
302;484.0;17.0;12
303;605.0;970.0;87
304;427.0;591.0;12
305;933.0;93.0;55
306;990.0;355.0;65
307;536.0;845.0;36
308;296.0;1000.0;63
309;158.0;562.0;35
310;648.0;685.0;51
311;130.0;810.0;24
312;663.0;619.0;85
313;642.0;583.0;28
314;667.0;885.0;18
315;255.0;761.0;12
316;336.0;521.0;84
317;667.0;810.0;73
318;583.0;849.0;78
319;731.0;736.0;67
320;703.0;45.0;33
321;718.0;288.0;10
322;760.0;984.0;47
323;833.0;412.0;53
324;229.0;296.0;22
325;982.0;954.0;21
326;889.0;715.0;4
327;786.0;610.0;37
328;958.0;642.0;37
329;850.0;134.0;6
330;490.0;982.0;84
331;272.0;789.0;16
332;10.0;217.0;61
333;417.0;46.0;73
334;411.0;740.0;93
335;925.0;548.0;84
336;87.0;425.0;99
337;980.0;299.0;61
338;330.0;462.0;44
339;829.0;128.0;6
340;966.0;431.0;32
341;540.0;389.0;87
342;249.0;633.0;22
343;24.0;912.0;34
344;2.0;667.0;90
345;300.0;206.0;11
346;2.0;256.0;74
347;5.0;919.0;32
348;630.0;330.0;60
349;167.0;531.0;36
350;751.0;349.0;22
351;216.0;314.0;40
352;862.0;885.0;4
353;251.0;533.0;28
354;481.0;446.0;3
355;557.0;899.0;53
356;788.0;560.0;17
357;365.0;273.0;57
358;512.0;96.0;34
359;879.0;619.0;31
360;77.0;850.0;2
361;526.0;204.0;74
362;989.0;364.0;96
363;486.0;57.0;30
364;475.0;14.0;69
365;451.0;667.0;100
366;382.0;331.0;56
367;639.0;940.0;62
368;307.0;581.0;67
369;63.0;396.0;51
370;996.0;593.0;98
371;47.0;631.0;76
372;977.0;840.0;28
373;990.0;13.0;80
374;458.0;762.0;93
375;377.0;639.0;66
376;464.0;348.0;52
377;56.0;534.0;49
378;226.0;964.0;87
379;746.0;109.0;5
380;828.0;428.0;1
381;798.0;863.0;26
382;87.0;343.0;11
383;222.0;330.0;2
384;706.0;670.0;32
385;947.0;294.0;99
386;654.0;559.0;24
387;333.0;230.0;84
388;813.0;426.0;41
389;943.0;15.0;30
390;868.0;284.0;79
391;553.0;878.0;5
392;443.0;317.0;49
393;425.0;603.0;18
394;500.0;710.0;5
395;815.0;983.0;79
396;969.0;727.0;95
397;740.0;523.0;99
398;647.0;40.0;27
399;999.0;394.0;37
400;337.0;308.0;68
401;433.0;635.0;64
402;236.0;999.0;5
403;443.0;604.0;10
404;579.0;476.0;56
405;756.0;686.0;5
406;523.0;320.0;94
407;438.0;242.0;37
408;297.0;913.0;23
409;162.0;816.0;85
410;588.0;258.0;35
411;725.0;582.0;97
412;178.0;67.0;12
413;808.0;54.0;32
414;843.0;80.0;73
415;1000.0;36.0;70
416;484.0;651.0;70
417;53.0;823.0;65
418;526.0;570.0;88
419;411.0;657.0;13
420;554.0;145.0;98
421;962.0;430.0;30
422;204.0;527.0;67
423;61.0;638.0;76
424;307.0;292.0;32
425;799.0;580.0;79
426;273.0;266.0;88
427;507.0;816.0;30
428;740.0;604.0;42
429;534.0;864.0;61
430;456.0;118.0;37
431;254.0;162.0;26
432;427.0;857.0;56
433;339.0;265.0;42
434;303.0;930.0;44
435;266.0;296.0;75
436;21.0;590.0;18
437;90.0;656.0;53
438;694.0;561.0;51
439;456.0;972.0;62
440;754.0;612.0;57
441;866.0;302.0;57
442;337.0;390.0;97
443;192.0;588.0;74
444;933.0;496.0;96
445;448.0;357.0;47
446;267.0;811.0;36
447;797.0;680.0;57
448;447.0;79.0;71
449;821.0;367.0;65
