Nodo;X;Y;Demanda
154;-17.0;-4.0;25
155;-15.0;-4.0;27
156;-13.0;-4.0;29
157;-11.0;-4.0;31
158;-9.0;-4.0;33
159;-7.0;-4.0;36
160;-5.0;-4.0;39
161;-3.0;-4.0;42
162;-1.0;-4.0;47
163;1.0;-4.0;47
164;3.0;-4.0;42
165;5.0;-4.0;39
166;7.0;-4.0;36
167;9.0;-4.0;33
168;11.0;-4.0;31
169;13.0;-4.0;29
170;15.0;-4.0;27
171;17.0;-4.0;25
172;-18.0;-3.0;24
173;-16.0;-3.0;25
174;-14.0;-3.0;27
175;-12.0;-3.0;29
176;-10.0;-3.0;31
177;-8.0;-3.0;33
178;-6.0;-3.0;36
179;-4.0;-3.0;39
180;-2.0;-3.0;42
181;0.0;-3.0;47
182;2.0;-3.0;42
183;4.0;-3.0;39
184;6.0;-3.0;36
185;8.0;-3.0;33
186;10.0;-3.0;31
187;12.0;-3.0;29
188;14.0;-3.0;27
189;16.0;-3.0;25
190;18.0;-3.0;24
191;-19.0;-2.0;23
192;-17.0;-2.0;24
193;-15.0;-2.0;25
194;-13.0;-2.0;27
195;-11.0;-2.0;29
196;-9.0;-2.0;31
197;-7.0;-2.0;33
198;-5.0;-2.0;36
199;-3.0;-2.0;39
200;-1.0;-2.0;42
201;1.0;-2.0;42
202;3.0;-2.0;39
203;5.0;-2.0;36
204;7.0;-2.0;33
205;9.0;-2.0;31
206;11.0;-2.0;29
207;13.0;-2.0;27
208;15.0;-2.0;25
209;17.0;-2.0;24
210;19.0;-2.0;23
211;-20.0;-1.0;21
212;-18.0;-1.0;23
213;-16.0;-1.0;24
214;-14.0;-1.0;25
215;-12.0;-1.0;27
216;-10.0;-1.0;29
217;-8.0;-1.0;31
218;-6.0;-1.0;33
219;-4.0;-1.0;36
220;-2.0;-1.0;39
221;0.0;-1.0;42
222;2.0;-1.0;39
223;4.0;-1.0;36
224;6.0;-1.0;33
225;8.0;-1.0;31
226;10.0;-1.0;29
227;12.0;-1.0;27
228;14.0;-1.0;25
229;16.0;-1.0;24
230;18.0;-1.0;23
231;20.0;-1.0;21
232;-21.0;0.0;20
233;-19.0;0.0;21
234;-17.0;0.0;23
235;-15.0;0.0;24
236;-13.0;0.0;25
237;-11.0;0.0;27
238;-9.0;0.0;29
239;-7.0;0.0;31
240;-5.0;0.0;33
241;-3.0;0.0;36
242;-1.0;0.0;39
243;1.0;0.0;39
244;3.0;0.0;36
245;5.0;0.0;33
246;7.0;0.0;31
247;9.0;0.0;29
248;11.0;0.0;27
249;13.0;0.0;25
250;15.0;0.0;24
251;17.0;0.0;23
252;19.0;0.0;21
253;21.0;0.0;20
254;-20.0;1.0;20
255;-18.0;1.0;21
256;-16.0;1.0;23
257;-14.0;1.0;24
258;-12.0;1.0;25
259;-10.0;1.0;27
260;-8.0;1.0;29
261;-6.0;1.0;31
262;-4.0;1.0;33
263;-2.0;1.0;36
264;0.0;1.0;39
265;2.0;1.0;36
266;4.0;1.0;33
267;6.0;1.0;31
268;8.0;1.0;29
269;10.0;1.0;27
270;12.0;1.0;25
271;14.0;1.0;24
272;16.0;1.0;23
273;18.0;1.0;21
274;20.0;1.0;20
275;-19.0;2.0;20
276;-17.0;2.0;21
277;-15.0;2.0;23
278;-13.0;2.0;24
279;-11.0;2.0;25
280;-9.0;2.0;27
281;-7.0;2.0;29
282;-5.0;2.0;31
283;-3.0;2.0;33
284;-1.0;2.0;36
285;1.0;2.0;36
286;3.0;2.0;33
287;5.0;2.0;31
288;7.0;2.0;29
289;9.0;2.0;27
290;11.0;2.0;25
291;13.0;2.0;24
292;15.0;2.0;23
293;17.0;2.0;21
294;19.0;2.0;20
295;-18.0;3.0;20
296;-16.0;3.0;21
297;-14.0;3.0;23
298;-12.0;3.0;24
299;-10.0;3.0;25
300;-8.0;3.0;27
301;-6.0;3.0;29
302;-4.0;3.0;31
303;-2.0;3.0;33
304;0.0;3.0;36
305;2.0;3.0;33
306;4.0;3.0;31
307;6.0;3.0;29
308;8.0;3.0;27
309;10.0;3.0;25
310;12.0;3.0;24
311;14.0;3.0;23
312;16.0;3.0;21
313;18.0;3.0;20
314;-17.0;4.0;20
315;-15.0;4.0;21
316;-13.0;4.0;23
317;-11.0;4.0;24
318;-9.0;4.0;25
319;-7.0;4.0;27
320;-5.0;4.0;29
321;-3.0;4.0;31
322;-1.0;4.0;33
323;1.0;4.0;33
324;3.0;4.0;31
325;5.0;4.0;29
326;7.0;4.0;27
327;9.0;4.0;25
328;11.0;4.0;24
329;13.0;4.0;23
330;15.0;4.0;21
331;17.0;4.0;20
332;-16.0;5.0;20
333;-14.0;5.0;21
334;-12.0;5.0;23
335;-10.0;5.0;24
336;-8.0;5.0;25
337;-6.0;5.0;27
338;-4.0;5.0;29
339;-2.0;5.0;31
340;0.0;5.0;33
341;2.0;5.0;31
342;4.0;5.0;29
343;6.0;5.0;27
344;8.0;5.0;25
345;10.0;5.0;24
346;12.0;5.0;23
347;14.0;5.0;21
348;16.0;5.0;20
349;-15.0;6.0;20
350;-13.0;6.0;21
351;-11.0;6.0;23
352;-9.0;6.0;24
353;-7.0;6.0;25
354;-5.0;6.0;27
355;-3.0;6.0;29
356;-1.0;6.0;31
357;1.0;6.0;31
358;3.0;6.0;29
359;5.0;6.0;27
360;7.0;6.0;25
361;9.0;6.0;24
362;11.0;6.0;23
363;13.0;6.0;21
364;15.0;6.0;20
365;-14.0;7.0;20
366;-12.0;7.0;21
367;-10.0;7.0;23
368;-8.0;7.0;24
369;-6.0;7.0;25
370;-4.0;7.0;27
371;-2.0;7.0;29
372;0.0;7.0;31
373;2.0;7.0;29
374;4.0;7.0;27
375;6.0;7.0;25
376;8.0;7.0;24
377;10.0;7.0;23
378;12.0;7.0;21
379;14.0;7.0;20
380;-13.0;8.0;20
381;-11.0;8.0;21
382;-9.0;8.0;23
383;-7.0;8.0;24
384;-5.0;8.0;25
385;-3.0;8.0;27
386;-1.0;8.0;29
387;1.0;8.0;29
388;3.0;8.0;27
389;5.0;8.0;25
390;7.0;8.0;24
391;9.0;8.0;23
392;11.0;8.0;21
393;13.0;8.0;20
394;-12.0;9.0;20
395;-10.0;9.0;21
396;-8.0;9.0;23
397;-6.0;9.0;24
398;-4.0;9.0;25
399;-2.0;9.0;27
400;0.0;9.0;29
401;2.0;9.0;27
402;4.0;9.0;25
403;6.0;9.0;24
404;8.0;9.0;23
405;10.0;9.0;21
406;12.0;9.0;20
407;-11.0;10.0;20
408;-9.0;10.0;21
409;-7.0;10.0;23
410;-5.0;10.0;24
411;-3.0;10.0;25
412;-1.0;10.0;27
413;1.0;10.0;27
414;3.0;10.0;25
415;5.0;10.0;24
416;7.0;10.0;23
417;9.0;10.0;21
418;11.0;10.0;20
419;-10.0;11.0;20
420;-8.0;11.0;21
421;-6.0;11.0;23
422;-4.0;11.0;24
423;-2.0;11.0;25
424;0.0;11.0;27
425;2.0;11.0;25
426;4.0;11.0;24
427;6.0;11.0;23
428;8.0;11.0;21
429;10.0;11.0;20
430;-9.0;12.0;20
431;-7.0;12.0;21
432;-5.0;12.0;23
433;-3.0;12.0;24
434;-1.0;12.0;25
435;1.0;12.0;25
436;3.0;12.0;24
437;5.0;12.0;23
438;7.0;12.0;21
439;9.0;12.0;20
440;-8.0;13.0;20
441;-6.0;13.0;21
442;-4.0;13.0;23
443;-2.0;13.0;24
444;0.0;13.0;25
445;2.0;13.0;24
446;4.0;13.0;23
447;6.0;13.0;21
448;8.0;13.0;20
449;-7.0;14.0;20
450;-5.0;14.0;21
451;-3.0;14.0;23
452;-1.0;14.0;24
453;1.0;14.0;24
454;3.0;14.0;23
455;5.0;14.0;21
456;7.0;14.0;20
457;-6.0;15.0;20
458;-4.0;15.0;21
459;-2.0;15.0;23
460;0.0;15.0;24
461;2.0;15.0;23
462;4.0;15.0;21
463;6.0;15.0;20
464;-5.0;16.0;20
465;-3.0;16.0;21
466;-1.0;16.0;23
467;1.0;16.0;23
468;3.0;16.0;21
469;5.0;16.0;20
470;-4.0;17.0;20
471;-2.0;17.0;21
472;0.0;17.0;23
473;2.0;17.0;21
474;4.0;17.0;20
475;-3.0;18.0;20
476;-1.0;18.0;21
477;1.0;18.0;21
478;3.0;18.0;20
479;-2.0;19.0;20
480;0.0;19.0;21
481;2.0;19.0;20
482;-1.0;20.0;20
483;1.0;20.0;20
484;0.0;21.0;20
