Nodo;X;Y;Demanda
312;15.0;-17.0;52
313;17.0;-17.0;52
314;17.0;-15.0;52
315;17.0;-13.0;52
316;17.0;-11.0;52
317;17.0;-9.0;52
318;17.0;-7.0;52
319;17.0;-5.0;52
320;17.0;-3.0;52
321;17.0;-1.0;52
322;19.0;1.0;47
323;19.0;3.0;47
324;19.0;5.0;47
325;19.0;7.0;47
326;19.0;9.0;47
327;19.0;11.0;47
328;19.0;13.0;47
329;19.0;15.0;47
330;19.0;17.0;47
331;19.0;19.0;47
332;17.0;19.0;47
333;15.0;19.0;47
334;13.0;19.0;47
335;11.0;19.0;47
336;9.0;19.0;47
337;7.0;19.0;47
338;5.0;19.0;47
339;3.0;19.0;47
340;1.0;19.0;47
341;-1.0;19.0;47
342;-3.0;19.0;47
343;-5.0;19.0;47
344;-7.0;19.0;47
345;-9.0;19.0;47
346;-11.0;19.0;47
347;-13.0;19.0;47
348;-15.0;19.0;47
349;-17.0;19.0;47
350;-19.0;19.0;47
351;-19.0;17.0;47
352;-19.0;15.0;47
353;-19.0;13.0;47
354;-19.0;11.0;47
355;-19.0;9.0;47
356;-19.0;7.0;47
357;-19.0;5.0;47
358;-19.0;3.0;47
359;-19.0;1.0;47
360;-19.0;-1.0;47
361;-19.0;-3.0;47
362;-19.0;-5.0;47
363;-19.0;-7.0;47
364;-19.0;-9.0;47
365;-19.0;-11.0;47
366;-19.0;-13.0;47
367;-19.0;-15.0;47
368;-19.0;-17.0;47
369;-19.0;-19.0;47
370;-17.0;-19.0;47
371;-15.0;-19.0;47
372;-13.0;-19.0;47
373;-11.0;-19.0;47
374;-9.0;-19.0;47
375;-7.0;-19.0;47
376;-5.0;-19.0;47
377;-3.0;-19.0;47
378;-1.0;-19.0;47
379;1.0;-19.0;47
380;3.0;-19.0;47
381;5.0;-19.0;47
382;7.0;-19.0;47
383;9.0;-19.0;47
384;11.0;-19.0;47
385;13.0;-19.0;47
386;15.0;-19.0;47
387;17.0;-19.0;47
388;19.0;-19.0;47
389;19.0;-17.0;47
390;19.0;-15.0;47
391;19.0;-13.0;47
392;19.0;-11.0;47
393;19.0;-9.0;47
394;19.0;-7.0;47
395;19.0;-5.0;47
396;19.0;-3.0;47
397;19.0;-1.0;47
398;21.0;1.0;42
399;21.0;3.0;42
400;21.0;5.0;42
401;21.0;7.0;42
402;21.0;9.0;42
403;21.0;11.0;42
404;21.0;13.0;42
405;21.0;15.0;42
406;21.0;17.0;42
407;21.0;19.0;42
408;21.0;21.0;42
409;19.0;21.0;42
410;17.0;21.0;42
411;15.0;21.0;42
412;13.0;21.0;42
413;11.0;21.0;42
414;9.0;21.0;42
415;7.0;21.0;42
416;5.0;21.0;42
417;3.0;21.0;42
418;1.0;21.0;42
419;-1.0;21.0;42
420;-3.0;21.0;42
421;-5.0;21.0;42
422;-7.0;21.0;42
423;-9.0;21.0;42
424;-11.0;21.0;42
425;-13.0;21.0;42
426;-15.0;21.0;42
427;-17.0;21.0;42
428;-19.0;21.0;42
429;-21.0;21.0;42
430;-21.0;19.0;42
431;-21.0;17.0;42
432;-21.0;15.0;42
433;-21.0;13.0;42
434;-21.0;11.0;42
435;-21.0;9.0;42
436;-21.0;7.0;42
437;-21.0;5.0;42
438;-21.0;3.0;42
439;-21.0;1.0;42
440;-21.0;-1.0;42
441;-21.0;-3.0;42
442;-21.0;-5.0;42
443;-21.0;-7.0;42
444;-21.0;-9.0;42
445;-21.0;-11.0;42
446;-21.0;-13.0;42
447;-21.0;-15.0;42
448;-21.0;-17.0;42
449;-21.0;-19.0;42
450;-21.0;-21.0;42
451;-19.0;-21.0;42
452;-17.0;-21.0;42
453;-15.0;-21.0;42
454;-13.0;-21.0;42
455;-11.0;-21.0;42
456;-9.0;-21.0;42
457;-7.0;-21.0;42
458;-5.0;-21.0;42
459;-3.0;-21.0;42
460;-1.0;-21.0;42
461;1.0;-21.0;42
462;3.0;-21.0;42
463;5.0;-21.0;42
464;7.0;-21.0;42
465;9.0;-21.0;42
466;11.0;-21.0;42
467;13.0;-21.0;42
468;15.0;-21.0;42
469;17.0;-21.0;42
470;19.0;-21.0;42
471;21.0;-21.0;42
472;21.0;-19.0;42
473;21.0;-17.0;42
474;21.0;-15.0;42
475;21.0;-13.0;42
476;21.0;-11.0;42
477;21.0;-9.0;42
478;21.0;-7.0;42
479;21.0;-5.0;42
480;21.0;-3.0;42
481;21.0;-1.0;42
