Nodo;X;Y;Demanda
111;-2.7063;-7.8125;10
112;-1.8042;-9.375;20
113;-0.9021;-10.9375;10
114;4.1497;-5.3125;10
115;6.6756;-0.9375;10
116;2.7063;-7.8125;10
117;1.8042;-9.375;20
118;0.9021;-10.9375;10
119;5.4127;-6.25;10
120;7.2169;-6.25;20
121;9.0211;-6.25;10
122;9.0211;0.0;40
123;4.5105;7.8125;40
124;-4.5105;7.8125;40
125;-9.0211;0.0;40
126;-4.5105;-7.8125;40
127;4.5106;-7.8125;40
128;13.5316;7.8125;40
129;0.0;15.625;40
130;-13.5316;7.8125;40
131;-13.5316;-7.8125;40
132;0.0;-15.625;40
133;13.5316;-7.8125;40
134;8.3445;1.1719;10
135;5.1871;6.6406;10
136;10.1487;-1.9531;10
137;11.2764;-3.9062;20
138;12.404;-5.8594;10
139;10.1487;1.9531;10
140;11.2764;3.9062;20
141;12.404;5.8594;10
142;3.1574;7.8125;10
143;-3.1574;7.8125;10
144;6.7658;7.8125;10
145;9.0211;7.8125;20
146;11.2764;7.8125;10
147;3.3829;9.7656;10
148;2.2553;11.7187;20
149;1.1276;13.6719;10
150;-5.1871;6.6406;10
151;-8.3445;1.1719;10
152;-3.3829;9.7656;10
153;-2.2553;11.7187;20
154;-1.1276;13.6719;10
155;-6.7658;7.8125;10
156;-9.0211;7.8125;20
157;-11.2764;7.8125;10
158;-8.3445;-1.1719;10
159;-5.1871;-6.6406;10
160;-10.1487;1.9531;10
161;-11.2764;3.9062;20
162;-12.404;5.8594;10
163;-10.1487;-1.9531;10
164;-11.2764;-3.9063;20
165;-12.404;-5.8594;10
166;-3.1574;-7.8125;10
167;3.1574;-7.8125;10
168;-6.7658;-7.8125;10
169;-9.0211;-7.8125;20
170;-11.2764;-7.8125;10
171;-3.3829;-9.7656;10
172;-2.2553;-11.7187;20
173;-1.1276;-13.6719;10
174;5.1871;-6.6406;10
175;8.3445;-1.1719;10
176;3.3829;-9.7656;10
177;2.2553;-11.7187;20
178;1.1276;-13.6719;10
179;6.7658;-7.8125;10
180;9.0211;-7.8125;20
181;11.2764;-7.8125;10
182;11.2764;0.0;40
183;5.6382;9.7656;40
184;-5.6382;9.7656;40
185;-11.2764;0.0;40
186;-5.6382;-9.7656;40
187;5.6382;-9.7656;40
188;16.9146;9.7656;40
189;0.0;19.5312;40
190;-16.9146;9.7656;40
191;-16.9146;-9.7656;40
192;0.0;-19.5312;40
193;16.9146;-9.7656;40
194;10.4306;1.4648;10
195;6.4839;8.3008;10
196;12.6859;-2.4414;10
197;14.0955;-4.8828;20
198;15.505;-7.3242;10
199;12.6859;2.4414;10
200;14.0955;4.8828;20
201;15.505;7.3242;10
202;3.9467;9.7656;10
203;-3.9467;9.7656;10
204;8.4573;9.7656;10
205;11.2764;9.7656;20
206;14.0955;9.7656;10
207;4.2286;12.207;10
208;2.8191;14.6484;20
209;1.4095;17.0898;10
210;-6.4839;8.3008;10
211;-10.4306;1.4648;10
212;-4.2286;12.207;10
213;-2.8191;14.6484;20
214;-1.4095;17.0898;10
215;-8.4573;9.7656;10
216;-11.2764;9.7656;20
217;-14.0955;9.7656;10
218;-10.4306;-1.4648;10
219;-6.4839;-8.3008;10
220;-12.6859;2.4414;10
221;-14.0955;4.8828;20
222;-15.505;7.3242;10
223;-12.6859;-2.4414;10
224;-14.0955;-4.8828;20
225;-15.505;-7.3242;10
226;-3.9467;-9.7656;10
227;3.9467;-9.7656;10
228;-8.4573;-9.7656;10
229;-11.2764;-9.7656;20
230;-14.0955;-9.7656;10
231;-4.2286;-12.207;10
232;-2.8191;-14.6484;20
233;-1.4095;-17.0898;10
234;6.4839;-8.3008;10
235;10.4306;-1.4648;10
236;4.2286;-12.207;10
237;2.8191;-14.6484;20
238;1.4095;-17.0898;10
239;8.4573;-9.7656;10
240;11.2764;-9.7656;20
241;14.0955;-9.7656;10
242;14.0955;0.0;40
243;7.0477;12.207;40
244;-7.0477;12.207;40
245;-14.0955;0.0;40
246;-7.0477;-12.207;40
247;7.0477;-12.207;40
248;21.1432;12.207;40
249;0.0;24.4141;40
250;-21.1432;12.207;40
251;-21.1432;-12.207;40
252;0.0;-24.4141;40
253;21.1432;-12.207;40
254;13.0383;1.8311;10
255;8.1049;10.376;10
256;15.8574;-3.0518;10
257;17.6193;-6.1035;20
258;19.3813;-9.1553;10
259;15.8574;3.0518;10
260;17.6193;6.1035;20
261;19.3813;9.1553;10
262;4.9334;12.207;10
263;-4.9334;12.207;10
264;10.5716;12.207;10
265;14.0955;12.207;20
266;17.6193;12.207;10
267;5.2858;15.2588;10
268;3.5239;18.3105;20
269;1.7619;21.3623;10
270;-8.1049;10.376;10
271;-13.0383;1.8311;10
272;-5.2858;15.2588;10
273;-3.5239;18.3105;20
274;-1.7619;21.3623;10
275;-10.5716;12.207;10
276;-14.0955;12.207;20
277;-17.6193;12.207;10
278;-13.0383;-1.8311;10
279;-8.1049;-10.376;10
280;-15.8574;3.0518;10
281;-17.6193;6.1035;20
282;-19.3813;9.1553;10
283;-15.8574;-3.0518;10
284;-17.6193;-6.1035;20
285;-19.3813;-9.1553;10
286;-4.9334;-12.207;10
287;4.9334;-12.207;10
288;-10.5716;-12.207;10
289;-14.0955;-12.207;20
290;-17.6193;-12.207;10
291;-5.2858;-15.2588;10
292;-3.5239;-18.3105;20
293;-1.7619;-21.3623;10
294;8.1049;-10.376;10
295;13.0383;-1.8311;10
296;5.2858;-15.2588;10
297;3.5239;-18.3105;20
298;1.7619;-21.3623;10
299;10.5716;-12.207;10
300;14.0955;-12.207;20
301;17.6193;-12.207;10
302;17.6193;0.0;40
303;8.8097;15.2588;40
304;-8.8097;15.2588;40
305;-17.6193;0.0;40
306;-8.8097;-15.2588;40
307;8.8097;-15.2588;40
308;26.429;15.2588;40
309;0.0;30.5176;40
310;-26.429;15.2588;40
311;-26.429;-15.2588;40
312;0.0;-30.5176;40
313;26.429;-15.2588;40
314;16.2979;2.2888;10
315;10.1311;12.97;10
316;19.8217;-3.8147;10
317;22.0242;-7.6294;20
318;24.2266;-11.4441;10
319;19.8217;3.8147;10
320;22.0242;7.6294;20
321;24.2266;11.4441;10
322;6.1668;15.2588;10
323;-6.1668;15.2588;10
324;13.2145;15.2588;10
325;17.6193;15.2588;20
326;22.0242;15.2588;10
327;6.6072;19.0735;10
328;4.4048;22.8882;20
329;2.2024;26.7029;10
330;-10.1311;12.97;10
331;-16.2979;2.2888;10
332;-6.6072;19.0735;10
333;-4.4048;22.8882;20
334;-2.2024;26.7029;10
335;-13.2145;15.2588;10
336;-17.6193;15.2588;20
337;-22.0242;15.2588;10
338;-16.2979;-2.2888;10
339;-10.1311;-12.97;10
340;-19.8217;3.8147;10
341;-22.0242;7.6294;20
342;-24.2266;11.4441;10
343;-19.8217;-3.8147;10
344;-22.0242;-7.6294;20
345;-24.2266;-11.4441;10
346;-6.1668;-15.2588;10
347;6.1668;-15.2588;10
348;-13.2145;-15.2588;10
349;-17.6193;-15.2588;20
350;-22.0242;-15.2588;10
351;-6.6072;-19.0735;10
352;-4.4048;-22.8882;20
353;-2.2024;-26.7029;10
354;10.1311;-12.97;10
355;16.2979;-2.2888;10
356;6.6073;-19.0735;10
357;4.4048;-22.8882;20
358;2.2024;-26.7029;10
359;13.2145;-15.2588;10
360;17.6193;-15.2588;20
361;22.0242;-15.2588;10
